code_s!,city_s*,state_code_s*,latitude_f,longitude_f
93584,LANCASTER,CA,34.69,-118.13
93586,LANCASTER,CA,34.64,-118.21
93242,LATON,CA,36.43,-119.69
93243,LEBEC,CA,34.86,-118.87
93541,LEE VINING,CA,38.03,-118.82
93244,LEMON COVE,CA,36.46,-118.98
93245,LEMOORE,CA,36.29,-119.82
93246,LEMOORE,CA,36.28,-119.84
93247,LINDSAY,CA,36.20,-119.08
93543,LITTLEROCK,CA,34.48,-117.92
93544,LLANO,CA,34.49,-117.77
93436,LOMPOC,CA,34.60,-120.39
93437,LOMPOC,CA,34.77,-120.53
93438,LOMPOC,CA,34.63,-120.46
93545,LONE PINE,CA,36.56,-118.18
93440,LOS ALAMOS,CA,34.73,-120.24
93441,LOS OLIVOS,CA,34.71,-120.01
93249,LOST HILLS,CA,35.61,-119.90
93250,MC FARLAND,CA,35.65,-119.19
93251,MC KITTRICK,CA,35.41,-119.76
93546,MAMMOTH LAKES,CA,37.58,-118.84
93252,MARICOPA,CA,34.84,-119.27
93501,MOJAVE,CA,35.09,-118.13
93502,MOJAVE,CA,35.05,-118.17
93504,CALIFORNIA CITY,CA,35.14,-118.01
93505,CALIFORNIA CITY,CA,35.15,-117.92
93519,CANTIL,CA,35.30,-117.95
91016,MONROVIA,CA,34.15,-117.99
91017,MONROVIA,CA,34.13,-117.98
91020,MONTROSE,CA,34.21,-118.23
91021,MONTROSE,CA,34.20,-118.22
93020,MOORPARK,CA,34.28,-118.88
93021,MOORPARK,CA,34.31,-118.87
93442,MORRO BAY,CA,35.38,-120.78
93443,MORRO BAY,CA,35.36,-120.85
93254,NEW CUYAMA,CA,34.98,-119.80
93444,NIPOMO,CA,35.05,-120.48
91601,NORTH HOLLYWOOD,CA,34.16,-118.37
91602,NORTH HOLLYWOOD,CA,34.15,-118.36
91603,NORTH HOLLYWOOD,CA,34.16,-118.37
91604,STUDIO CITY,CA,34.13,-118.39
91605,NORTH HOLLYWOOD,CA,34.20,-118.39
91606,NORTH HOLLYWOOD,CA,34.18,-118.39
91607,VALLEY VILLAGE,CA,34.16,-118.40
91608,UNIVERSAL CITY,CA,34.13,-118.35
91609,NORTH HOLLYWOOD,CA,34.18,-118.38
91610,TOLUCA LAKE,CA,34.15,-118.37
91611,NORTH HOLLYWOOD,CA,34.18,-118.39
91612,NORTH HOLLYWOOD,CA,34.18,-118.39
91614,STUDIO CITY,CA,34.14,-118.39
91615,NORTH HOLLYWOOD,CA,34.19,-118.39
91616,NORTH HOLLYWOOD,CA,34.18,-118.39
91617,VALLEY VILLAGE,CA,34.16,-118.40
91618,NORTH HOLLYWOOD,CA,34.11,-118.36
91324,NORTHRIDGE,CA,34.24,-118.55
91325,NORTHRIDGE,CA,34.23,-118.51
91326,PORTER RANCH,CA,34.28,-118.55
91327,NORTHRIDGE,CA,34.27,-118.55
91328,NORTHRIDGE,CA,34.22,-118.53
91329,NORTHRIDGE,CA,34.24,-118.53
91330,NORTHRIDGE,CA,34.24,-118.50
93022,OAK VIEW,CA,34.40,-119.30
93445,OCEANO,CA,35.06,-120.60
93475,OCEANO,CA,35.10,-120.61
93023,OJAI,CA,34.51,-119.29
93024,OJAI,CA,34.44,-119.25
93549,OLANCHA,CA,36.26,-117.95
93255,ONYX,CA,35.68,-118.07
93030,OXNARD,CA,34.19,-119.17
93031,OXNARD,CA,34.21,-119.18
93032,OXNARD,CA,34.20,-119.17
93033,OXNARD,CA,34.14,-119.10
93034,OXNARD,CA,34.17,-119.17
93035,OXNARD,CA,34.19,-119.23
93036,OXNARD,CA,34.25,-119.16
91331,PACOIMA,CA,34.25,-118.41
91333,PACOIMA,CA,34.26,-118.42
91334,PACOIMA,CA,34.24,-118.42
93550,PALMDALE,CA,34.52,-118.08
93551,PALMDALE,CA,34.61,-118.27
93552,PALMDALE,CA,34.50,-118.01
93590,PALMDALE,CA,34.57,-118.08
93591,PALMDALE,CA,34.61,-117.81
93599,PALMDALE,CA,34.57,-118.11
91101,PASADENA,CA,34.14,-118.13
91102,PASADENA,CA,34.14,-118.14
91103,PASADENA,CA,34.17,-118.17
91104,PASADENA,CA,34.16,-118.12
91105,PASADENA,CA,34.14,-118.16
91106,PASADENA,CA,34.13,-118.13
91107,PASADENA,CA,34.16,-118.08
91108,SAN MARINO,CA,34.12,-118.11
91109,PASADENA,CA,34.16,-118.16
91110,PASADENA,CA,34.15,-118.15
91114,PASADENA,CA,34.16,-118.13
91115,PASADENA,CA,34.13,-118.15
91116,PASADENA,CA,34.14,-118.13
91117,PASADENA,CA,34.14,-118.09
91118,SAN MARINO,CA,34.12,-118.09
91121,PASADENA,CA,34.15,-118.09
91123,PASADENA,CA,34.14,-118.15
91124,PASADENA,CA,34.14,-118.15
91125,PASADENA,CA,34.13,-118.12
91126,PASADENA,CA,34.13,-118.12
91129,PASADENA,CA,34.14,-118.15
91182,PASADENA,CA,34.14,-118.14
91184,PASADENA,CA,34.13,-118.16
91185,PASADENA,CA,34.16,-117.98
91188,PASADENA,CA,34.14,-118.14
91189,PASADENA,CA,34.12,-118.16
91199,PASADENA,CA,34.17,-118.12
93446,PASO ROBLES,CA,35.61,-120.76
93447,PASO ROBLES,CA,35.65,-120.69
93553,PEARBLOSSOM,CA,34.48,-117.88
93563,VALYERMO,CA,34.39,-117.74
93040,PIRU,CA,34.43,-118.75
93448,PISMO BEACH,CA,35.15,-120.67
93449,PISMO BEACH,CA,35.15,-120.66
93256,PIXLEY,CA,35.95,-119.31
93257,PORTERVILLE,CA,35.96,-118.92
93258,PORTERVILLE,CA,36.05,-119.14
93041,PORT HUENEME,CA,34.11,-119.11
93042,POINT MUGU NAWC,CA,34.12,-119.09
93043,PORT HUENEME CBC BASE,CA,34.16,-119.20
93044,PORT HUENEME,CA,34.15,-119.19
93260,POSEY,CA,35.88,-118.59
91335,RESEDA,CA,34.20,-118.54
91337,RESEDA,CA,34.20,-118.53
93261,RICHGROVE,CA,35.81,-119.13
93555,RIDGECREST,CA,35.55,-117.67
93556,RIDGECREST,CA,35.62,-117.67
93560,ROSAMOND,CA,34.92,-118.40
93450,SAN ARDO,CA,36.00,-120.87
91340,SAN FERNANDO,CA,34.28,-118.44
91341,SAN FERNANDO,CA,34.28,-118.44
91342,SYLMAR,CA,34.32,-118.38
91343,NORTH HILLS,CA,34.23,-118.47
91344,GRANADA HILLS,CA,34.29,-118.50
91345,MISSION HILLS,CA,34.27,-118.45
91346,MISSION HILLS,CA,34.26,-118.46
91392,SYLMAR,CA,34.30,-118.43
91393,NORTH HILLS,CA,34.22,-118.46
91394,GRANADA HILLS,CA,34.26,-118.52
91395,MISSION HILLS,CA,34.25,-118.46
93401,SAN LUIS OBISPO,CA,35.25,-120.62
93402,LOS OSOS,CA,35.29,-120.81
93403,SAN LUIS OBISPO,CA,35.28,-120.65
93405,SAN LUIS OBISPO,CA,35.27,-120.69
93406,SAN LUIS OBISPO,CA,35.24,-120.64
93407,SAN LUIS OBISPO,CA,35.29,-120.66
93408,SAN LUIS OBISPO,CA,35.22,-120.63
93409,SAN LUIS OBISPO,CA,35.22,-120.63
93410,SAN LUIS OBISPO,CA,35.27,-120.73
93412,LOS OSOS,CA,35.31,-120.83
93451,SAN MIGUEL,CA,35.89,-120.60
93452,SAN SIMEON,CA,35.69,-121.20
93101,SANTA BARBARA,CA,34.41,-119.70
93102,SANTA BARBARA,CA,34.42,-119.70
93103,SANTA BARBARA,CA,34.43,-119.68
93105,SANTA BARBARA,CA,34.01,-119.72
93106,SANTA BARBARA,CA,34.43,-119.83
93107,SANTA BARBARA,CA,34.42,-119.86
93108,SANTA BARBARA,CA,34.44,-119.61
93109,SANTA BARBARA,CA,34.40,-119.72
93110,SANTA BARBARA,CA,34.43,-119.77
93111,SANTA BARBARA,CA,34.45,-119.80
93116,GOLETA,CA,34.49,-120.04
93117,GOLETA,CA,34.50,-120.12
93118,GOLETA,CA,34.43,-119.82
93120,SANTA BARBARA,CA,34.41,-119.70
93121,SANTA BARBARA,CA,34.41,-119.70
93130,SANTA BARBARA,CA,34.44,-119.73
93140,SANTA BARBARA,CA,34.42,-119.67
93150,SANTA BARBARA,CA,34.43,-119.63
93160,SANTA BARBARA,CA,34.43,-119.80
93190,SANTA BARBARA,CA,34.42,-119.70
93199,GOLETA,CA,34.49,-120.04
91310,CASTAIC,CA,34.49,-118.61
91321,NEWHALL,CA,34.36,-118.47
91322,NEWHALL,CA,34.38,-118.53
91350,SANTA CLARITA,CA,34.43,-118.51
91351,CANYON COUNTRY,CA,34.43,-118.46
91354,VALENCIA,CA,34.46,-118.57
91355,VALENCIA,CA,34.41,-118.56
91380,SANTA CLARITA,CA,34.49,-118.39
91381,STEVENSON RANCH,CA,34.37,-118.61
91382,SANTA CLARITA,CA,34.41,-118.51
91383,SANTA CLARITA,CA,34.36,-118.45
91384,CASTAIC,CA,34.51,-118.68
91385,VALENCIA,CA,34.38,-118.56
91386,CANYON COUNTRY,CA,34.41,-118.45
91387,CANYON COUNTRY,CA,34.40,-118.40
91390,SANTA CLARITA,CA,34.53,-118.40
93453,SANTA MARGARITA,CA,35.31,-120.27
93454,SANTA MARIA,CA,34.91,-120.23
93455,SANTA MARIA,CA,34.82,-120.41
93456,SANTA MARIA,CA,34.93,-120.46
93457,SANTA MARIA,CA,34.86,-120.43
93458,SANTA MARIA,CA,34.95,-120.50
93060,SANTA PAULA,CA,34.40,-119.07
93061,SANTA PAULA,CA,34.35,-119.05
93460,SANTA YNEZ,CA,34.64,-120.02
93262,SEQUOIA NATIONAL PARK,CA,36.53,-118.72
93263,SHAFTER,CA,35.49,-119.30
93461,SHANDON,CA,35.63,-120.26
91024,SIERRA MADRE,CA,34.20,-118.05
91025,SIERRA MADRE,CA,34.16,-118.05
93062,SIMI VALLEY,CA,34.28,-118.74
93063,SIMI VALLEY,CA,34.30,-118.72
93064,BRANDEIS,CA,34.28,-118.69
93065,SIMI VALLEY,CA,34.25,-118.78
93094,SIMI VALLEY,CA,34.27,-118.79
93099,SIMI VALLEY,CA,34.26,-118.75
93463,SOLVANG,CA,34.61,-120.14
93464,SOLVANG,CA,34.55,-120.14
93066,SOMIS,CA,34.29,-119.03
91030,SOUTH PASADENA,CA,34.11,-118.15
91031,SOUTH PASADENA,CA,34.11,-118.15
93208,CAMP NELSON,CA,36.06,-118.58
93265,SPRINGVILLE,CA,36.17,-118.70
93266,STRATFORD,CA,36.17,-119.81
93267,STRATHMORE,CA,36.14,-119.09
93067,SUMMERLAND,CA,34.41,-119.59
91040,SUNLAND,CA,34.26,-118.32
91041,SUNLAND,CA,34.26,-118.31
91352,SUN VALLEY,CA,34.23,-118.34
91353,SUN VALLEY,CA,34.21,-118.36
93268,TAFT,CA,35.17,-119.36
91356,TARZANA,CA,34.15,-118.54
91357,TARZANA,CA,34.17,-118.54
93561,TEHACHAPI,CA,35.12,-118.51
93581,TEHACHAPI,CA,35.13,-118.44
93465,TEMPLETON,CA,35.54,-120.75
93270,TERRA BELLA,CA,35.93,-119.03
91319,NEWBURY PARK,CA,34.18,-118.91
91320,NEWBURY PARK,CA,34.17,-118.95
91358,THOUSAND OAKS,CA,34.18,-118.87
91359,WESTLAKE VILLAGE,CA,34.19,-118.82
91360,THOUSAND OAKS,CA,34.21,-118.88
91361,WESTLAKE VILLAGE,CA,34.14,-118.89
91362,THOUSAND OAKS,CA,34.19,-118.81
93237,KAWEAH,CA,36.46,-118.91
93271,THREE RIVERS,CA,36.44,-118.86
93272,TIPTON,CA,36.04,-119.34
93562,TRONA,CA,35.73,-117.36
93592,TRONA,CA,35.76,-117.37
91042,TUJUNGA,CA,34.29,-118.25
91043,TUJUNGA,CA,34.25,-118.29
93274,TULARE,CA,36.18,-119.36
93275,TULARE,CA,36.20,-119.34
93276,TUPMAN,CA,35.32,-119.39
91316,ENCINO,CA,34.15,-118.52
91401,VAN NUYS,CA,34.17,-118.43
91402,PANORAMA CITY,CA,34.22,-118.44
91403,SHERMAN OAKS,CA,34.14,-118.46
91404,VAN NUYS,CA,34.17,-118.43
91405,VAN NUYS,CA,34.20,-118.44
91406,VAN NUYS,CA,34.19,-118.49
91407,VAN NUYS,CA,34.19,-118.44
91408,VAN NUYS,CA,34.17,-118.43
91409,VAN NUYS,CA,34.20,-118.49
91410,VAN NUYS,CA,34.20,-118.49
91411,VAN NUYS,CA,34.17,-118.46
91412,PANORAMA CITY,CA,34.22,-118.44
91413,SHERMAN OAKS,CA,34.16,-118.45
91416,ENCINO,CA,34.17,-118.51
91423,SHERMAN OAKS,CA,34.14,-118.42
91426,ENCINO,CA,34.15,-118.51
91436,ENCINO,CA,34.15,-118.49
91470,VAN NUYS,CA,34.17,-118.61
91482,VAN NUYS,CA,34.20,-118.47
91495,SHERMAN OAKS,CA,34.15,-118.44
91496,VAN NUYS,CA,34.16,-118.45
91499,VAN NUYS,CA,34.20,-118.45
93001,VENTURA,CA,34.33,-119.31
93002,VENTURA,CA,34.27,-119.28
93003,VENTURA,CA,34.28,-119.22
93004,VENTURA,CA,34.27,-119.16
93005,VENTURA,CA,34.25,-119.20
93006,VENTURA,CA,34.27,-119.29
93007,VENTURA,CA,34.29,-119.15
93009,VENTURA,CA,34.26,-119.21
91046,VERDUGO CITY,CA,34.21,-118.24
93277,VISALIA,CA,36.29,-119.38
93278,VISALIA,CA,36.30,-119.31
93279,VISALIA,CA,36.32,-119.29
93290,VISALIA,CA,36.33,-119.29
93291,VISALIA,CA,36.40,-119.38
93292,VISALIA,CA,36.37,-119.18
93280,WASCO,CA,35.64,-119.44
93283,WELDON,CA,35.44,-118.25
93285,WOFFORD HEIGHTS,CA,35.70,-118.50
93286,WOODLAKE,CA,36.46,-119.10
91302,CALABASAS,CA,34.11,-118.67
91364,WOODLAND HILLS,CA,34.15,-118.60
91365,WOODLAND HILLS,CA,34.16,-118.60
91367,WOODLAND HILLS,CA,34.17,-118.61
91371,WOODLAND HILLS,CA,34.18,-118.57
91372,CALABASAS,CA,34.15,-118.64
93287,WOODY,CA,35.73,-118.92
92301,ADELANTO,CA,34.66,-117.51
92536,AGUANGA,CA,33.50,-116.81
91901,ALPINE,CA,32.80,-116.71
91903,ALPINE,CA,32.83,-116.76
92304,AMBOY,CA,34.45,-115.54
92305,ANGELUS OAKS,CA,34.18,-116.86
92539,ANZA,CA,33.53,-116.68
92307,APPLE VALLEY,CA,34.57,-117.15
92308,APPLE VALLEY,CA,34.42,-117.14
92309,BAKER,CA,35.31,-116.04
92364,NIPTON,CA,35.49,-115.45
92366,MOUNTAIN PASS,CA,35.47,-115.52
92220,BANNING,CA,33.92,-116.83
92222,BARD,CA,32.79,-114.53
92310,FORT IRWIN,CA,35.30,-116.74
92311,BARSTOW,CA,34.97,-116.99
92312,BARSTOW,CA,34.97,-117.05
92223,BEAUMONT,CA,33.94,-116.97
92314,BIG BEAR CITY,CA,34.26,-116.84
92386,SUGARLOAF,CA,34.24,-116.82
92315,BIG BEAR LAKE,CA,34.23,-116.86
92316,BLOOMINGTON,CA,34.06,-117.39
92317,BLUE JAY,CA,34.25,-117.21
92225,BLYTHE,CA,33.75,-114.51
92226,BLYTHE,CA,33.60,-114.58
92280,VIDAL,CA,34.14,-114.52
91902,BONITA,CA,32.67,-117.01
91908,BONITA,CA,32.65,-117.02
92003,BONSALL,CA,33.28,-117.19
92004,BORREGO SPRINGS,CA,33.17,-116.27
91905,BOULEVARD,CA,32.67,-116.31
92227,BRAWLEY,CA,33.02,-115.45
92318,BRYN MAWR,CA,34.04,-117.23
92230,CABAZON,CA,33.93,-116.77
92282,WHITEWATER,CA,33.94,-116.65
92231,CALEXICO,CA,32.69,-115.51
92232,CALEXICO,CA,32.67,-115.50
92320,CALIMESA,CA,33.97,-117.05
92233,CALIPATRIA,CA,33.13,-115.52
91906,CAMPO,CA,32.68,-116.47
92008,CARLSBAD,CA,33.13,-117.30
92009,CARLSBAD,CA,33.09,-117.27
92010,CARLSBAD,CA,33.15,-117.28
92011,CARLSBAD,CA,33.10,-117.29
92013,CARLSBAD,CA,33.15,-117.35
92018,CARLSBAD,CA,33.16,-117.34
92234,CATHEDRAL CITY,CA,33.82,-116.45
92235,CATHEDRAL CITY,CA,33.77,-116.46
92321,CEDAR GLEN,CA,34.25,-117.16
91909,CHULA VISTA,CA,32.61,-117.06
91910,CHULA VISTA,CA,32.63,-117.05
91911,CHULA VISTA,CA,32.61,-117.03
91912,CHULA VISTA,CA,32.64,-117.08
91913,CHULA VISTA,CA,32.64,-116.98
91914,CHULA VISTA,CA,32.66,-116.94
91915,CHULA VISTA,CA,32.60,-116.93
91921,CHULA VISTA,CA,32.65,-116.95
92323,CIMA,CA,35.20,-115.42
92236,COACHELLA,CA,33.70,-116.17
92313,GRAND TERRACE,CA,34.03,-117.31
92324,COLTON,CA,34.01,-117.27
92322,CEDARPINES PARK,CA,34.25,-117.32
92325,CRESTLINE,CA,34.25,-117.30
92326,CREST PARK,CA,34.24,-117.20
92327,DAGGETT,CA,34.86,-116.81
92328,DEATH VALLEY,CA,36.29,-116.45
92014,DEL MAR,CA,32.96,-117.25
91916,DESCANSO,CA,32.90,-116.62
92239,DESERT CENTER,CA,33.85,-115.29
92240,DESERT HOT SPRINGS,CA,33.92,-116.48
92241,DESERT HOT SPRINGS,CA,33.83,-116.29
91917,DULZURA,CA,32.62,-116.67
92242,EARP,CA,34.15,-114.33
92019,EL CAJON,CA,32.77,-116.86
92020,EL CAJON,CA,32.79,-116.96
92021,EL CAJON,CA,32.84,-116.88
92022,EL CAJON,CA,32.73,-116.91
92243,EL CENTRO,CA,32.77,-115.60
92244,EL CENTRO,CA,32.79,-115.57
92007,CARDIFF BY THE SEA,CA,33.01,-117.27
92023,ENCINITAS,CA,33.03,-117.29
92024,ENCINITAS,CA,33.05,-117.25
92025,ESCONDIDO,CA,33.09,-116.94
92026,ESCONDIDO,CA,33.22,-117.10
92027,ESCONDIDO,CA,33.13,-116.98
92029,ESCONDIDO,CA,33.08,-117.13
92030,ESCONDIDO,CA,33.13,-117.05
92033,ESCONDIDO,CA,33.12,-117.08
92046,ESCONDIDO,CA,33.12,-117.10
92332,ESSEX,CA,34.96,-115.31
92028,FALLBROOK,CA,33.39,-117.29
92088,FALLBROOK,CA,33.36,-117.25
92333,FAWNSKIN,CA,34.27,-116.94
92331,FONTANA,CA,34.06,-117.44
92334,FONTANA,CA,34.07,-117.46
92335,FONTANA,CA,34.08,-117.46
92336,FONTANA,CA,34.14,-117.45
92337,FONTANA,CA,34.05,-117.46
92339,FOREST FALLS,CA,34.08,-116.90
92249,HEBER,CA,32.73,-115.47
92342,HELENDALE,CA,34.74,-117.35
92543,HEMET,CA,33.66,-116.98
92544,HEMET,CA,33.64,-116.83
92545,HEMET,CA,33.73,-117.05
92546,HEMET,CA,33.74,-116.97
92340,HESPERIA,CA,34.41,-117.27
92344,HESPERIA,CA,34.39,-117.39
92345,HESPERIA,CA,34.36,-117.32
92346,HIGHLAND,CA,34.13,-117.15
92347,HINKLEY,CA,34.95,-117.18
92250,HOLTVILLE,CA,32.83,-115.19
92548,HOMELAND,CA,33.75,-117.11
92549,IDYLLWILD,CA,33.76,-116.73
92251,IMPERIAL,CA,32.86,-115.65
91932,IMPERIAL BEACH,CA,32.57,-117.11
91933,IMPERIAL BEACH,CA,32.58,-117.11
92201,INDIO,CA,33.71,-116.23
92202,INDIO,CA,33.66,-116.29
92203,INDIO,CA,33.75,-116.23
91934,JACUMBA,CA,32.63,-116.18
91935,JAMUL,CA,32.69,-116.80
92252,JOSHUA TREE,CA,34.15,-116.27
92036,JULIAN,CA,32.99,-116.41
92037,LA JOLLA,CA,32.86,-117.24
92038,LA JOLLA,CA,32.85,-117.25
92039,LA JOLLA,CA,32.84,-117.27
92092,LA JOLLA,CA,32.87,-117.23
92093,LA JOLLA,CA,32.88,-117.23
92352,LAKE ARROWHEAD,CA,34.27,-117.19
92530,LAKE ELSINORE,CA,33.68,-117.37
92531,LAKE ELSINORE,CA,33.60,-117.39
92532,LAKE ELSINORE,CA,33.71,-117.34
92040,LAKESIDE,CA,32.90,-116.89
91941,LA MESA,CA,32.75,-116.99
91942,LA MESA,CA,32.78,-117.01
91943,LA MESA,CA,32.77,-117.01
91944,LA MESA,CA,32.76,-117.02
92247,LA QUINTA,CA,33.66,-116.31
92248,LA QUINTA,CA,33.66,-116.31
92253,LA QUINTA,CA,33.65,-116.27
91945,LEMON GROVE,CA,32.73,-117.03
91946,LEMON GROVE,CA,32.74,-117.03
92350,LOMA LINDA,CA,34.05,-117.26
92354,LOMA LINDA,CA,34.05,-117.24
92357,LOMA LINDA,CA,34.05,-117.25
92356,LUCERNE VALLEY,CA,34.52,-116.88
92358,LYTLE CREEK,CA,34.25,-117.54
92254,MECCA,CA,33.55,-115.97
92359,MENTONE,CA,34.10,-117.04
92551,MORENO VALLEY,CA,33.87,-117.22
92552,MORENO VALLEY,CA,33.92,-117.24
92553,MORENO VALLEY,CA,33.92,-117.24
92554,MORENO VALLEY,CA,33.91,-117.25
92555,MORENO VALLEY,CA,33.90,-117.10
92556,MORENO VALLEY,CA,33.96,-117.24
92557,MORENO VALLEY,CA,33.97,-117.25
92256,MORONGO VALLEY,CA,34.10,-116.58
92561,MOUNTAIN CENTER,CA,33.63,-116.59
91948,MOUNT LAGUNA,CA,32.87,-116.46
92562,MURRIETA,CA,33.54,-117.33
92563,MURRIETA,CA,33.57,-117.14
92564,MURRIETA,CA,33.64,-117.18
91947,LINCOLN ACRES,CA,32.66,-117.07
91950,NATIONAL CITY,CA,32.67,-117.09
91951,NATIONAL CITY,CA,32.67,-117.09
92363,NEEDLES,CA,34.78,-114.59
92338,LUDLOW,CA,34.72,-116.15
92365,NEWBERRY SPRINGS,CA,34.85,-116.51
92257,NILAND,CA,33.30,-115.55
92258,NORTH PALM SPRINGS,CA,33.90,-116.56
92567,NUEVO,CA,33.82,-117.10
92049,OCEANSIDE,CA,33.19,-117.37
92051,OCEANSIDE,CA,33.19,-117.36
92052,OCEANSIDE,CA,33.19,-117.36
92054,OCEANSIDE,CA,33.35,-117.43
92055,CAMP PENDLETON,CA,33.29,-117.30
92056,OCEANSIDE,CA,33.20,-117.29
92057,OCEANSIDE,CA,33.27,-117.28
92058,OCEANSIDE,CA,33.18,-117.29
92068,SAN LUIS REY,CA,33.27,-117.27
92259,OCOTILLO,CA,32.72,-115.88
92368,ORO GRANDE,CA,34.65,-117.29
92210,INDIAN WELLS,CA,33.70,-116.33
92211,PALM DESERT,CA,33.77,-116.34
92255,PALM DESERT,CA,33.74,-116.36
92260,PALM DESERT,CA,33.70,-116.40
92261,PALM DESERT,CA,33.61,-116.42
92262,PALM SPRINGS,CA,33.85,-116.56
92263,PALM SPRINGS,CA,33.87,-116.56
92264,PALM SPRINGS,CA,33.72,-116.51
92060,PALOMAR MOUNTAIN,CA,33.31,-116.84
92266,PALO VERDE,CA,33.32,-114.71
92267,PARKER DAM,CA,34.28,-114.18
92369,PATTON,CA,34.13,-117.22
92059,PALA,CA,33.38,-117.07
92061,PAUMA VALLEY,CA,33.30,-116.92
92570,PERRIS,CA,33.78,-117.33
92571,PERRIS,CA,33.83,-117.20
92572,PERRIS,CA,33.78,-117.22
92599,PERRIS,CA,33.83,-117.19
92329,PHELAN,CA,34.35,-117.60
92371,PHELAN,CA,34.42,-117.48
91931,GUATAY,CA,32.83,-116.58
91962,PINE VALLEY,CA,32.78,-116.48
92372,PINON HILLS,CA,34.47,-117.62
92268,PIONEERTOWN,CA,34.21,-116.52
91963,POTRERO,CA,32.63,-116.59
92064,POWAY,CA,32.97,-117.02
92074,POWAY,CA,32.95,-117.03
92065,RAMONA,CA,33.07,-116.83
92270,RANCHO MIRAGE,CA,33.78,-116.41
92067,RANCHO SANTA FE,CA,33.02,-117.19
92091,RANCHO SANTA FE,CA,33.05,-117.19
92373,REDLANDS,CA,34.00,-117.12
92374,REDLANDS,CA,34.06,-117.17
92375,REDLANDS,CA,34.05,-117.19
92376,RIALTO,CA,34.10,-117.38
92377,RIALTO,CA,34.16,-117.39
92378,RIMFOREST,CA,34.21,-117.24
92501,RIVERSIDE,CA,33.99,-117.38
92502,RIVERSIDE,CA,33.98,-117.37
92503,RIVERSIDE,CA,33.89,-117.44
92504,RIVERSIDE,CA,33.90,-117.40
92505,RIVERSIDE,CA,33.93,-117.49
92506,RIVERSIDE,CA,33.92,-117.36
92507,RIVERSIDE,CA,33.96,-117.31
92508,RIVERSIDE,CA,33.89,-117.32
92509,RIVERSIDE,CA,33.99,-117.44
92513,RIVERSIDE,CA,33.91,-117.46
92514,RIVERSIDE,CA,33.94,-117.41
92515,RIVERSIDE,CA,33.91,-117.48
92516,RIVERSIDE,CA,33.95,-117.39
92517,RIVERSIDE,CA,33.96,-117.43
92518,MARCH AIR RESERVE BASE,CA,33.89,-117.27
92519,RIVERSIDE,CA,33.99,-117.41
92521,RIVERSIDE,CA,33.97,-117.34
92522,RIVERSIDE,CA,33.94,-117.39
92341,GREEN VALLEY LAKE,CA,34.24,-117.07
92382,RUNNING SPRINGS,CA,34.18,-117.08
92401,SAN BERNARDINO,CA,34.10,-117.29
92402,SAN BERNARDINO,CA,34.07,-117.46
92403,SAN BERNARDINO,CA,34.10,-117.27
92404,SAN BERNARDINO,CA,34.17,-117.24
92405,SAN BERNARDINO,CA,34.14,-117.30
92406,SAN BERNARDINO,CA,34.13,-117.28
92407,SAN BERNARDINO,CA,34.22,-117.37
92408,SAN BERNARDINO,CA,34.07,-117.25
92410,SAN BERNARDINO,CA,34.10,-117.27
92411,SAN BERNARDINO,CA,34.12,-117.32
92412,SAN BERNARDINO,CA,34.08,-117.26
92413,SAN BERNARDINO,CA,34.14,-117.25
92414,SAN BERNARDINO,CA,34.18,-117.26
92415,SAN BERNARDINO,CA,34.12,-117.26
92418,SAN BERNARDINO,CA,34.10,-117.29
92423,SAN BERNARDINO,CA,34.10,-117.28
92424,SAN BERNARDINO,CA,34.14,-117.30
92427,SAN BERNARDINO,CA,34.19,-117.34
92101,SAN DIEGO,CA,32.71,-117.16
92102,SAN DIEGO,CA,32.72,-117.09
92103,SAN DIEGO,CA,32.74,-117.17
92104,SAN DIEGO,CA,32.73,-117.12
92105,SAN DIEGO,CA,32.73,-117.08
92106,SAN DIEGO,CA,32.72,-117.23
92107,SAN DIEGO,CA,32.73,-117.24
92108,SAN DIEGO,CA,32.77,-117.10
92109,SAN DIEGO,CA,32.79,-117.23
92110,SAN DIEGO,CA,32.77,-117.18
92111,SAN DIEGO,CA,32.80,-117.16
92112,SAN DIEGO,CA,32.72,-117.16
92113,SAN DIEGO,CA,32.69,-117.11
92114,SAN DIEGO,CA,32.71,-117.05
92115,SAN DIEGO,CA,32.75,-117.07
92116,SAN DIEGO,CA,32.76,-117.12
92117,SAN DIEGO,CA,32.81,-117.19
92118,CORONADO,CA,32.65,-117.14
92119,SAN DIEGO,CA,32.81,-117.03
92120,SAN DIEGO,CA,32.79,-117.06
92121,SAN DIEGO,CA,32.90,-117.20
92122,SAN DIEGO,CA,32.85,-117.20
92123,SAN DIEGO,CA,32.80,-117.13
92124,SAN DIEGO,CA,32.82,-117.08
92126,SAN DIEGO,CA,32.88,-117.13
92127,SAN DIEGO,CA,33.02,-117.12
92128,SAN DIEGO,CA,32.99,-117.07
92129,SAN DIEGO,CA,32.96,-117.12
92130,SAN DIEGO,CA,32.95,-117.19
92131,SAN DIEGO,CA,32.89,-117.07
92132,SAN DIEGO,CA,32.71,-117.16
92134,SAN DIEGO,CA,32.72,-117.14
92135,SAN DIEGO,CA,32.70,-117.18
92136,SAN DIEGO,CA,32.67,-117.11
92137,SAN DIEGO,CA,32.88,-117.10
92138,SAN DIEGO,CA,32.76,-117.20
92139,SAN DIEGO,CA,32.68,-117.04
