School Code,School Name,School Address,City,Zip,State
263591,Timberland High School,559 E Highway N,Wentzville,633855906,MO
270087,Billings Central Catholic High School,3 Broadwater Avenue,Billings,591011827,MT
280205,Bellevue East High School,1401 High School Drive,Bellevue,680053274,NE
280206,Bellevue West Senior High School,1501 Thurston Avenue,Bellevue,681232499,NE
280953,Northwest High School,2710 N North Road,Grand Island,688031199,NE
280955,Grand Island Senior High School,2124 N Lafayette Avenue,Grand Island,688032099,NE
281316,University of Nebraska High School,206 S 13th Street Suite 800,Lincoln,685082034,NE
281506,Millard North High School,1010 S 144th Street,Omaha,681542899,NE
281710,Creighton Preparatory School,7400 Western Avenue,Omaha,681141878,NE
281712,Daniel J Gross Catholic High School,7700 S 43rd Street,Bellevue,681471797,NE
281716,Burke High School,12200 Burke Boulevard,Omaha,681542399,NE
281720,North High School,4410 North 36 Street,Omaha,681112207,NE
281723,Millard West High School,5710 S 176th Avenue,Omaha,681352268,NE
281760,South High School,4519 South 24th Street,Omaha,681071817,NE
281770,Westside High School,8701 Pacific Street,Omaha,681145298,NE
281771,V J and Angela Skutt Catholic High School,3131 S 156th Street,Omaha,681301906,NE
281980,Ralston High School,8969 Park Drive,Omaha,681273600,NE
282490,Waverly High School,13401 Amberly Road,Waverly,68462,NE
290069,Coronado High School,1001 Coronado Center Drive,Henderson,890523950,NV
290097,Ed W Clark High School,4291 Pennwood Avenue,Las Vegas,891027675,NV
290109,Faith Lutheran High School,2015 South Hualapai Way,Las Vegas,891176949,NV
290116,The Meadows School,8601 Scholar Lane,Las Vegas,891287302,NV
290121,Cheyenne High School,3200 W Alexander Road,N Las Vegas,890320508,NV
290134,Advanced Technologies Academy,1411 Robin Street,Las Vegas,891061904,NV
290176,Sage Ridge School,2515 Crossbow Court,Reno,895115301,NV
290187,Damonte Ranch High School,10500 Rio Wrangler Parkway,Reno,895215235,NV
290190,George Whittell High School,240 Warrior Way,Zephyr Cove,89448,NV
290204,Arbor View High School,7500 Whispering Sands Drive,Las Vegas,891314135,NV
290204,Arbor View High School,7500 Whispering Sands Drive,Las Vegas,891314135,NV
290210,Sunrise Mountain High School,2575 Los Feliz Street,Las Vegas,891566200,NV
290213,Southwest Career and Technical Academy,7050 W Shelbourne Avenue,Las Vegas,891134677,NV
290225,Northwest Career and Technical Academy,8200 West Tropical Parkway,Las Vegas,891494583,NV
290229,The Adelson School,9700 Hillpointe Road,Las Vegas,891340100,NV
290240,Nevada Connections Academy,555 Double Eagle Court Suite 2000,Reno,895214812,NV
300012,Souhegan High School,412 Boston Post Road,Amherst,30312730,NH
300015,Proctor Academy,204 Main Street,Andover,32163522,NH
300130,Pinkerton Academy,5 Pinkerton Street,Derry,30381515,NH
300188,Virtual Learning Academy Charter School,30 Linden Street,Exeter,38332622,NH
300245,Winnacunnet High School,1 Alumni Drive,Hampton,38422283,NH
300275,Hollis Brookline High School,24 Cavalier Court,Hollis,30496600,NH
300337,Campbell High School,1 Highlander Court,Litchfield,30528401,NH
300345,White Mountain School,371 W Farm Road,Bethlehem,35745851,NH
300347,Londonderry High School,295 Mammoth Road,Londonderry,30533095,NH
300355,Manchester Central High School,207 Lowell Street,Manchester,31044915,NH
300358,The Derryfield School,2108 River Road,Manchester,31041302,NH
300410,Milford High School,100 West Street,Milford,30554871,NH
300418,Bishop Guertin High School,194 Lund Road,Nashua,30604398,NH
300431,Nashua High School South,36 Riverside Drive,Nashua,30621395,NH
300466,Kearsarge Regional High School,457 North Road,North Sutton,3260,NH
300468,Monadnock Regional High School,580 Old Homestead Highway,Swanzey,34462308,NH
300508,Timberlane Regional High School,36 Greenough Road,Plaistow,38652799,NH
300515,Holderness School,33 Chapel Lane,Plymouth,32641879,NH
300565,Pembroke Academy,209 Academy Road,Pembroke,32751345,NH
300634,Windham High School,64 London Bridge Road,Windham,30871786,NH
310001,Northern Highlands Regional High School,298 Hillside Avenue,Allendale,74011498,NJ
310005,North Hunterdon High School,1445 State Route 31 S,Annandale,88013117,NJ
310012,Winslow Township High School,10 Cooper Folly Road,Atco,80042619,NJ
310050,Ridge High School,268 S Finley Avenue,Basking Ridge,79201402,NJ
310060,Bayonne High School,667 Avenue A,Bayonne,70021898,NJ
310062,Barnegat High School,180 Bengal Boulevard,Barnegat,80052159,NJ
310066,Passaic Arts and Science Charter School,7 Saint Francis Way,Passaic,70555810,NJ
310073,Hillsborough High School,466 Raider Boulevard,Hillsborough,88441499,NJ
310080,Saint Rose High School,607 7th Avenue,Belmar,77192299,NJ
310090,Bergenfield High School,80 S Prospect Avenue,Bergenfield,76211999,NJ
310093,Governor Livingston High School,175 Watchung Boulevard,Berkeley Hts,79222799,NJ
310095,Bernards High School,25 Olcott Avenue,Bernardsville,79242307,NJ
310100,Gill Saint Bernard's School,St Bernard's Road,Gladstone,79340604,NJ
310100,Gill Saint Bernard's School,St Bernard's Road,Gladstone,79340604,NJ
310110,North Warren Regional High School,10 Noe Road,Blairstown,78259360,NJ
310120,Bloomfield High School,160 Broad Street,Bloomfield,70032698,NJ
310130,Boonton High School,306 Lathrop Avenue,Boonton,70052295,NJ
310148,Brick Township Memorial High School,2001 Lanes Mill Road,Brick,87241493,NJ
310184,Camdens Promise Charter School,879 Beideman Avenue,Camden,81054227,NJ
310215,Middle Township High School,300 E Atlantic Avenue,Cape May Ch,82102443,NJ
310221,Arthur P Schalick High School,718 Centerton Road,Pittsgrove,83183914,NJ
310223,Cherry Hill High School East,1750 Kresson Road,Cherry Hill,80032598,NJ
310223,Cherry Hill High School East,1750 Kresson Road,Cherry Hill,80032598,NJ
310224,Chatham High School,255 Lafayette Avenue,Chatham,79281896,NJ
310228,Arthur L Johnson High School,365 Westfield Avenue,Clark,70661706,NJ
310240,Cliffside Park High School,64 Riverview Avenue,Cliffside Pk,70103099,NJ
310245,Clifton High School,333 Colfax Avenue,Clifton,70131796,NJ
310250,Collingswood High School,424 W Collings Avenue,Collingswood,81083097,NJ
310251,Colonia High School,180 East Street,Colonia,70672299,NJ
310252,Northern Burlington County Regional High School,160 Mansfield Road East,Columbus,80222113,NJ
310253,Colts Neck High School,59 Five Points Road,Colts Neck,77221781,NJ
310260,Cranford High School,201 W End Place,Cranford,70161899,NJ
310263,Cresskill High School,1 Lincoln Drive,Cresskill,76261199,NJ
310264,Delran High School,50 Hartford Road,Delran,80751874,NJ
310265,Northern Valley Regional High School at Demarest,150 Knickerbocker Road,Demarest,76271034,NJ
310267,Hillel High School,1027 Deal Road,Ocean,77122503,NJ
310272,Randolph High School,511 Millbrook Avenue,Randolph,78693797,NJ
310281,Morris County School of Technology,400 East Main Street,Denville,78342500,NJ
310283,East Brunswick High School,380 Cranbury Road,E Brunswick,88163095,NJ
310296,Monmouth Regional High School,1 Norman J Field Way,Tinton Falls,77243299,NJ
310297,Edison High School,50 BOULEVARD OF EAGLES,EDISON,88174000,NJ
310315,Pingry School,131 Martinsville Road,Basking Ridge,79202709,NJ
310315,Pingry School,131 Martinsville Road,Basking Ridge,79202709,NJ
310315,Pingry School,131 Martinsville Road,Basking Ridge,79202709,NJ
310339,John E Dwyer Technology Academy,123 Pearl Street,Elizabeth,72023624,NJ
310355,Dwight Englewood School,315 E Palisade Avenue,Englewood,76313100,NJ
310367,Manalapan High School,20 Church Lane,Englishtown,77263402,NJ
310370,Fair Lawn High School,14-00 Berdan Avenue,Fair Lawn,74102110,NJ
310375,Howell High School,405 Squankum-Yellowbrook Road,Farmingdale,77273799,NJ
310378,Mount Olive High School,18 Corey Road,Flanders,78369601,NJ
310380,Hunterdon Central Regional High School,84 State Route 31,Flemington,88221253,NJ
310380,Hunterdon Central Regional High School,84 State Route 31,Flemington,88221253,NJ
310390,Academy of the Holy Angels,315 Hillside Avenue,Demarest,76272709,NJ
310400,Wallkill Valley Regional High School,10 Grumm Road,Hamburg,74192328,NJ
310402,Ramapo High School,331 George Street,Franklin Lks,74173099,NJ
310403,Delsea Regional High School,242 Fries Mill Road,Franklinville,83222537,NJ
310405,Freehold High School,2 Robertsville Road,Freehold,77281899,NJ
310405,Freehold High School,2 Robertsville Road,Freehold,77281899,NJ
310407,Freehold Township High School,281 Elton Adelphia Road,Freehold,77288074,NJ
310407,Freehold Township High School,281 Elton Adelphia Road,Freehold,77288074,NJ
310410,Delaware Valley Regional High School,19 Senator Stout Road,Frenchtown,88253721,NJ
310415,Garfield High School,500 Palisade Avenue,Garfield,70262595,NJ
310417,Eastern Regional High School,1401 Laurel Oak Road,Voorhees,80434328,NJ
310433,Voorhees High School,256 County Road 513,Glen Gardner,88263292,NJ
310435,Glen Ridge High School,200 Ridgewood Avenue,Glen Ridge,70281299,NJ
310449,Academy for the Advancement of Science and Technology,200 Hackensack Avenue,Hackensack,76016110,NJ
310449,Academy for the Advancement of Science and Technology,200 Hackensack Avenue,Hackensack,76016110,NJ
310451,Academy for Culinary Arts Visual and Performing Arts,200 Hackensack Avenue,Hackensack,76016110,NJ
310451,Academy for Culinary Arts Visual and Performing Arts,200 Hackensack Avenue,Hackensack,76016110,NJ
310452,Academy for Medical Science Technology,200 Hackensack Avenue,Hackensack,76016110,NJ
310452,Academy for Medical Science Technology,200 Hackensack Avenue,Hackensack,76016110,NJ
310454,Academy for Business and Finance,200 Hackensack Avenue,Hackensack,76016110,NJ
310454,Academy for Business and Finance,200 Hackensack Avenue,Hackensack,76016110,NJ
310460,Hackensack High School,135 1st Street,Hackensack,76012499,NJ
310470,Haddonfield Memorial High School,401 Kings Highway E,Haddonfield,80331297,NJ
310473,Paul VI High School,901 Hopkins Road Suite B,Haddonfield,80333098,NJ
310505,Harrison High School,800 Hamilton Street,Harrison,70291662,NJ
310510,Hasbrouck Heights High School,365 Boulevard,Hasbrouck Hts,76041499,NJ
310514,Hawthorne Christian Academy,2000 State Route 208,Hawthorne,75062254,NJ
310518,Raritan High School,419 Middle Road,Hazlet,77302498,NJ
310525,Highland Park High School,102 N Fifth Avenue,Highland Park,89042995,NJ
310530,Hightstown High School,25 Leshin Lane,Hightstown,85204001,NJ
310540,Pascack Valley High School,200 Piermont Avenue,Hillsdale,76422499,NJ
310566,Holmdel High School,36 Crawfords Corner Road,Holmdel,77331986,NJ
310581,John F Kennedy Memorial High School,200 Washington Avenue,Iselin,88302370,NJ
310583,Jackson Memorial High School,101 Don Connor Boulevard,Jackson,85273499,NJ
310584,Monroe Township High School,200 Schoolhouse Road,Monroe Twp,88311966,NJ
310587,Jackson Liberty High School,125 N Hope Chapel Road,Jackson,85272962,NJ
310603,County Preparatory High School,525 Montgomery Street,Jersey City,73023237,NJ
310612,McNair Academic High School,123 Coles Street,Jersey City,73021917,NJ
310650,William Dickinson High School,2 Palisade Avenue,Jersey City,73061299,NJ
310655,Kearny High School,336 Devon Street,Kearny,70322697,NJ
310655,Kearny High School,336 Devon Street,Kearny,70322697,NJ
310677,Lacey Township High School,73 Haines Street,Lanoka Harbor,87342115,NJ
310678,Brick Township High School,346 Chambers Bridge Road,Brick,87232804,NJ
310690,Leonia High School,100 Christie Heights Street,Leonia,76051599,NJ
310693,Christian Brothers Academy,850 Newman Springs Road,Lincroft,77381698,NJ
310698,Mainland Regional High School,1301 Oak Avenue,Linwood,82211698,NJ
310700,Passaic Valley High School,100 East Main Street,Little Falls,74245628,NJ
310704,Rae Kushner Yeshiva High School,110 South Orange Avenue,Livingston,70394904,NJ
310705,Livingston High School,30 ROBERT H HARP DR,Livingston,70393987,NJ
310730,Lyndhurst High School,400 Weart Avenue,Lyndhurst,70712392,NJ
310742,Mahwah High School,50 Ridge Road,Mahwah,74303400,NJ
310750,Columbia High School,17 Parker Avenue,Maplewood,70401396,NJ
310752,Marlboro High School,95 N Main Street,Marlboro,77461055,NJ
310753,Bridgewater-Raritan Regional High School,600 Garretson Road,Bridgewater,88072439,NJ
310755,Matawan Regional High School,450 Atlantic Avenue,Aberdeen,77472399,NJ
310758,Oakcrest High School,1824 Drive Dennis Foreman Drive,Mays Landing,83302640,NJ
310759,Absegami High School,201 S Wrangleboro Road,Galloway,82059554,NJ
310761,Cherokee High School,120 Tomlinson Mill Road,Marlton,80532599,NJ
310762,Lenape High School,235 Hartford Road,Medford,80554000,NJ
310780,Atlantic County Institute of Technology,5080 Atlantic Avenue,Mays Landing,83302022,NJ
310785,Metuchen High School,400 Grove Avenue,Metuchen,88401199,NJ
310787,John P Stevens High School,855 Grove Avenue,Edison,88202200,NJ
310790,Saint Joseph High School,145 Plainfield Road,Metuchen,88401004,NJ
310791,Middletown High School South,900 Nutswamp Road,Middletown,77483807,NJ
310793,Middletown High School North,63 Tindall Road,Middletown,77482723,NJ
310794,Midland Park High School,250 Prospect Street,Midland Park,74321398,NJ
310795,Millburn High School,462 Millburn Avenue,Millburn,70411213,NJ
310800,Millville Senior High School,200 N Wade Boulevard,Millville,83322299,NJ
310802,South Brunswick High School,750 Ridge Road,Monmouth Jct,88522799,NJ
310802,South Brunswick High School,750 Ridge Road,Monmouth Jct,88522799,NJ
310802,South Brunswick High School,750 Ridge Road,Monmouth Jct,88522799,NJ
310815,Montclair Kimberley Academy,6 Lloyd Rd,Montclair,70421707,NJ
310820,Montclair High School,100 Chestnut Street,Montclair,70422994,NJ
310823,Pascack Hills High School,225 W Grand Avenue,Montvale,76452008,NJ
310825,Moorestown High School,350 Bridgeboro Road,Moorestown,80571498,NJ
310830,Moorestown Friends School,110 E Main Street,Moorestown,80572922,NJ
310835,Delbarton School,230 Mendham Road,Morristown,79604899,NJ
310840,Morristown High School,50 Early Street,Morristown,79603898,NJ
310840,Morristown High School,50 Early Street,Morristown,79603898,NJ
310850,Villa Walsh Academy,455 Western Avenue,Morristown,79604928,NJ
310855,Mountain Lakes High School,96 Powerville Road,Mountain Lks,70461099,NJ
310904,Biotechnology High School,5000 Kozloski Road,Freehold,77284300,NJ
310926,North Star Academy Washington Park High School,10 Washington Place,Newark,71023106,NJ
310932,Science Park High School,260 Norfolk Street,Newark,71032702,NJ
310997,New Milford High School,1 Snyder Circle,New Milford,76461897,NJ
310998,Piscataway Township High School,100 Behmer Road,Piscataway,88544173,NJ
311012,High Technical High School,2000 85th Street,North Bergen,70474715,NJ
311019,North Brunswick Township High School,98 Raider Road,N Brunswick,89022698,NJ
311039,Ocean Township High School,550 W Park Avenue,Oakhurst,77551098,NJ
311041,Indian Hills High School,97 Yawpo Avenue,Oakland,74362770,NJ
311045,Ocean City High School,501 Atlantic Avenue,Ocean City,82263892,NJ
311051,Northern Valley Regional High School at Old Tappan,140 Central Avenue,Old Tappan,7675,NJ
311052,Old Bridge High School,4209 Highway 516,Matawan,77477026,NJ
311053,Bergen Catholic High School,1040 Oradell Avenue,Oradell,76491997,NJ
311060,Orange High School,400 Lincoln Avenue,Orange,70502299,NJ
311069,Frisch School,120 W Century Road,Paramus,76525299,NJ
311072,Immaculate Heart Academy,500 Van Emburgh Avenue,Twp Washinton,76764199,NJ
311073,Paramus High School,99 E Century Road,Paramus,76522814,NJ
311078,Parsippany High School,309 Baldwin Road,Parsippany,70542086,NJ
311079,Parsippany Hills High School,20 Rita Drive,Morris Plains,79503152,NJ
311083,Bais Yaakov of Passaic High School,181 Pennington Avenue,Passaic,70554715,NJ
311085,Passaic High School,170 Paulison Avenue,Passaic,70554810,NJ
311120,Passaic County Technical Institute,45 Reinhardt Road,Wayne,74702210,NJ
311162,Pemberton Township High School,148 Arneys Mount Road,Pemberton,80681313,NJ
311170,The Pennington School,112 West Delaware Avenue,Pennington,85341601,NJ
311200,Phillipsburg High School,1 Stateliner Boulevard,Phillipsburg,88651585,NJ
311231,Watchung Hills Regional High School,108 Stirling Road,Warren,70595799,NJ
311231,Watchung Hills Regional High School,108 Stirling Road,Warren,70595799,NJ
311232,W Windsor-Plainsboro Hs-North,90 Grovers Mill Road,Plainsboro,85363109,NJ
311232,W Windsor-Plainsboro Hs-North,90 Grovers Mill Road,Plainsboro,85363109,NJ
311242,Point Pleasant Borough High School,808 Laura Herbert Drive,Pt Pleas Bch,87423767,NJ
311245,Point Pleasant Beach High School,700 Trenton Avenue,Pt Pleas Bch,87422530,NJ
311255,Princeton High School,151 Moore Street,Princeton,85403399,NJ
311260,Hun School-Princeton,176 Edgerstoune Road,Princeton,85406778,NJ
311263,Princeton International School of Math and Science,19 Lambert Drive,Princeton,85402304,NJ
311277,W Windsor-Plainsboro Hs-South,346 Clarksville Road,Princeton Jct,85501599,NJ
311278,Stuart County Day Sch-Sacred Heart,1200 Stuart Road,Princeton,85401234,NJ
311278,Stuart County Day Sch-Sacred Heart,1200 Stuart Road,Princeton,85401234,NJ
311290,Ramsey High School,256 E Main Street,Ramsey,74461990,NJ
311300,Red Bank Regional High School,101 Ridge Road,Little Silver,77391698,NJ
311310,Ridgewood High School,627 E Ridgewood Avenue,Ridgewood,74503394,NJ
311320,Morris Hills High School,520 W Main Street,Rockaway,78663729,NJ
311321,Morris Knolls High School,50 Knoll Drive,Rockaway,78664024,NJ
311335,Rumson Fairhaven Regional High School,74 Ridge Road,Rumson,77601896,NJ
311336,Ranney School,235 Hope Road,Tinton Falls,77243098,NJ
311340,Rutherford High School,56 Elliott Place,Rutherford,70701978,NJ
311348,Saddle River Day School,147 Chestnut Ridge Road,Saddle River,74582899,NJ
311351,Union County Vocational Technical School,1776 Raritan Road,Scotch Plains,70762997,NJ
311359,Montgomery High School,1016 Route 601,Skillman,85582119,NJ
311360,Scotch Plains-Fanwood High School,641 Westfield Road,Scotch Plains,70762120,NJ
311360,Scotch Plains-Fanwood High School,641 Westfield Road,Scotch Plains,70762120,NJ
311364,Washington Township High School,519 Hurffville Crosskeys Road,Sewell,80802831,NJ
311365,Somerville High School,222 Davenport Street,Somerville,88761500,NJ
311366,Camden County Technical School,343 Berlin Cross Keys Road,Sicklerville,80814000,NJ
311367,Immaculata High School,240 Mountain Avenue,Somerville,88761599,NJ
311377,Cherry Hill High School West,2101 Chapel Avenue W,Cherry Hill,80022099,NJ
311381,Union County Academy For Information Technology,1776 Raritan Road,Scotch Plains,70762928,NJ
311390,Seton Hall Preparatory School,120 Northfield Avenue,West Orange,70524794,NJ
311400,South Plainfield High School,200 Lake Street,S Plainfield,70803699,NJ
311407,Pope John XXIII Regional High School,28 Andover Road,Sparta,78711002,NJ
311408,Sparta High School,70 W. Mountain Road,Sparta,78713598,NJ
311410,Jonathan Dayton High School,139 Mountain Avenue,Springfield,70811701,NJ
311412,Spotswood High School,105 Summerhill Road,Spotswood,88841263,NJ
311415,Roxbury High School,1 Bryant Drive,Succasunna,78761697,NJ
311420,Summit High School,125 Kent Place Boulevard,Summit,79014799,NJ
311425,Kent Place School,42 Norwood Avenue,Summit,79011900,NJ
311430,Oak Knoll School of the Holy Child,44 Blackburn Road,Summit,79012408,NJ
311435,Oratory Preparatory School,1 Beverly Road,Summit,79011619,NJ
311446,New Jersey Virtual School,900 Hope Road,Tinton Falls,77127506,NJ
311450,Teaneck High School,100 Elizabeth Avenue,Teaneck,76664798,NJ
311452,Ma'Ayanot Yeshiva Hs-Girls,1650 Palisade Avenue,Teaneck,76663603,NJ
311457,Toms River High School East,1225 Raider Way,Toms River,87534598,NJ
311460,Toms River High School South,55 Hyers Street,Toms River,87537499,NJ
311483,Steinert High School - East,2900 Klockner Road,Hamilton,86902810,NJ
311484,Nottingham High School - North,1055 Klockner Road,Trenton,86193046,NJ
311485,Hamilton High School West,2720 South Clinton Avenue,Hamilton,86105053,NJ
311487,Lawrence High School,2525 Princeton Pike,Lawrenceville,86483697,NJ
311550,Verona High School,151 Fairview Avenue,Verona,70441396,NJ
311552,Vernon Township High School,1832 Route 565,Vernon,74620800,NJ
311555,Vineland High School South,2880 E Chestnut Avenue,Vineland,83618499,NJ
311567,Lakeland Regional High School,205 Conklintown Road,Wanaque,74652198,NJ
311570,Warren Hills Regional High School,41 Jackson Valley Road,Washington,78821000,NJ
311573,Wayne Valley High School,551 Valley Road,Wayne,74703588,NJ
311574,Wayne Hills High School,272 Berdan Avenue,Wayne,74703283,NJ
311575,Weehawken High School,53 Liberty Place,Weehawken,70867099,NJ
311576,Essex County Vocational Tech High School West Caldwell Tech,620 Passaic Avenue,West Caldwell,70066718,NJ
311578,James Caldwell High School,265 Westville Avenue,West Caldwell,70067498,NJ
311579,West Essex Senior High School,65 W Greenbrook Road,Caldwell,70064792,NJ
311581,Egg Harbor Township High School,24 High School Drive,Egg Hbr Twp,82349407,NJ
311585,Westfield High School,550 Dorian Road,Westfield,70903399,NJ
311613,West Orange High School,51 Conforti Avenue,West Orange,70522887,NJ
311622,Williamstown High School,700 N Tuckahoe Road,Williamstown,80948899,NJ
311625,Woodbridge High School,25 Samuel Lupo Place,Woodbridge,70953189,NJ
311640,Wood-Ridge High School,258 Hackensack Street,Wood Ridge,70751298,NJ
319157,Thomas Edison Energysmart Charter,150 Pierce Street,Somerset,88734185,NJ
320003,Albuquerque Academy,6400 Wyoming Boulevard NE,Albuquerque,871093899,NM
320038,La Cueva High School,7801 Wilshire Avenue Ne,Albuquerque,871222807,NM
320040,Albuquerque High School,800 Odelia Road Ne,Albuquerque,871021699,NM
320060,Gadsden High School,6301 Highway 28,Anthony,880218597,NM
320060,Gadsden High School,6301 Highway 28,Anthony,880218597,NM
320105,Carlsbad High School,300 W Church Street,Carlsbad,882203110,NM
320150,IDEAL-NM,5201 Eagle Rock NE,Albuquerque,871132469,NM
320383,Centennial High School,1950 S Sonoma Ranch Boulevard,Las Cruces,880111706,NM
320383,Centennial High School,1950 S Sonoma Ranch Boulevard,Las Cruces,880111706,NM
320405,Los Alamos High School,1300 Diamond Drive,Los Alamos,875442280,NM
320410,Los Lunas High School,1776 Emilio Lopez Road Nw,Los Lunas,870317082,NM
320592,The Academy For Technology And The Classics,74 A Van Nu Po,Santa Fe,875081465,NM
320608,New Mexico Connections Academy,4001 Office Court Suite 201 204,Santa Fe,875074936,NM
320630,Santa Fe High School,2100 Yucca Street,Santa Fe,875055498,NM
320675,Taos High School,134 Cervantes Street,Taos,875716163,NM
330035,Albany Academies,135 Academy Road,Albany,122083105,NY
330210,Ardsley High School,300 Farm Road,Ardsley,105021400,NY
330225,Byram Hills High School,12 Tripp Lane,Armonk,105042511,NY
330295,Baldwin High School,841 Ethel T Kloberg Drive,Baldwin,115102436,NY
330300,Charles W Baker High School,29 E Oneida Street,Baldwinsville,130272481,NY
330345,Bayport-Blue Point High School,200 Snedecor Avenue,Bayport,117051720,NY
330350,Bay Shore High School,155 3rd Avenue,Bay Shore,117066695,NY
330355,Bayside High School,3224 Corporal Kennedy Street,Bayside,113611095,NY
330355,Bayside High School,3224 Corporal Kennedy Street,Bayside,113611095,NY
330383,John F Kennedy High School,3000 Bellmore Avenue,Bellmore,117104300,NY
330385,Wellington C Mepham High School,2401 Camp Avenue,North Bellmore,117103029,NY
330420,Bethpage High School,10 Cherry Avenue,Bethpage,117141595,NY
330431,Seton Catholic Central High School,70 Seminary Avenue,Binghamton,139054397,NY
330449,Connetquot High School,190 7th Street,Bohemia,117161331,NY
330497,Eagle Academy for Young Men,4143 Third Avenue,Bronx,104576222,NY
330505,Briarcliff High School,444 Pleasantville Road,Briarcliff,105101922,NY
330520,Broadalbin-Perth High School,100 Bridge Street,Broadalbin,120252195,NY
330525,Brockport High School,40 Allen Street,Brockport,144202296,NY
330525,Brockport High School,40 Allen Street,Brockport,144202296,NY
330540,Bronxville High School,177 Pondfield Road,Bronxville,107084822,NY
330630,Brooklyn Technical High School,29 Fort Greene Place,Brooklyn,112171299,NY
330630,Brooklyn Technical High School,29 Fort Greene Place,Brooklyn,112171299,NY
330630,Brooklyn Technical High School,29 Fort Greene Place,Brooklyn,112171299,NY
330686,Edward R Murrow High School,1600 Avenue L,Brooklyn,112304419,NY
330718,Brooklyn Amity School,3867 Shore Parkway,Brooklyn,112351014,NY
330745,James Madison High School,3787 Bedford Avenue,Brooklyn,112292409,NY
330746,John Dewey High School,50 Avenue X,Brooklyn,112235799,NY
330752,Leon M Goldstein High School for Sciences,1830 Shore Boulevard,Brooklyn,112352325,NY
330759,Medgar Evers College Preparatory School,1186 Carroll Street,Brooklyn,112252201,NY
330772,Yeshiva Tiferes Yisroel,1271 E 35th Street,Brooklyn,112104821,NY
330775,Midwood High School,2839 Bedford Avenue,Brooklyn,112102151,NY
330775,Midwood High School,2839 Bedford Avenue,Brooklyn,112102151,NY
330785,New Utrecht High School,1601 80th Street,Brooklyn,112141699,NY
330795,Poly PrepCountry Day School,9216 7th Avenue,Brooklyn,112283622,NY
330878,Science Skills Center High School as Water's Edge,49 Flatbush Avenue Extension,Brooklyn,112012905,NY
330925,Yeshivah of Flatbush,1609 Avenue J,Brooklyn,112303711,NY
331080,Nichols School,1250 Amherst Street,Buffalo,142163698,NY
331086,Academy of Innovative Technology High School,999 Jamaica Avenue,Brooklyn,112081503,NY
331095,St Joseph Collegiate Institute,845 Kenmore Avenue,Buffalo,142233195,NY
331134,Laboratory School of Finance and Technology Middle School/High School 223,360 East 145th Street,Bronx,104541078,NY
331140,Burnt Hills-Ballston Lake High School,88 Lake Hill Road,Burnt Hills,120279598,NY
331143,Bronx Academy For Software Engineering,2474 Crotona Avenue,Bronx,104586402,NY
331186,Rochester Prep High School,175 Martin Street,Rochester,146051125,NY
331197,BASIS Independent Brooklyn,556 Columbia Street,Brooklyn,112311910,NY
331250,Carthage Central High School,36500 State Route 26,Carthage,136199599,NY
331280,Cazenovia High School,31 Emory Avenue,Cazenovia,130351098,NY
331283,Newfield High School,145 Marshall Drive,Selden,117842348,NY
331285,Center Moriches High School,311 Frowein Road,Ctr Moriches,119342229,NY
331330,Lyme Central School,11868 Academy Street,Chaumont,136227709,NY
331370,Chittenango Senior High School,150 Genesee Street,Chittenango,130371733,NY
331375,Churchville-Chili Senior High School,5786 Buffalo Road,Churchville,144289799,NY
331375,Churchville-Chili Senior High School,5786 Buffalo Road,Churchville,144289799,NY
331378,Cicero-North Syracuse High School,6002 Route 31,Cicero,13039,NY
331385,Clarence High School,9625 Main Street,Clarence,140312083,NY
331437,Cold Spring Harbor Junior-Senior High School,82 Turkey Lane,Cold Spg Hbr,117241799,NY
331453,Commack High School,1 Scholar Lane,Commack,117251297,NY
331475,Copenhagen Central School,3020 Mechanic Street,Copenhagen,136260030,NY
331478,Longwood Senior High School,100 Longwood Road,Middle Island,119532056,NY
331520,Storm King School,314 Mountain Road,Cornwall Hdsn,125201899,NY
331550,Croton-Harmon High School,36 Old Post Road S,Croton Hdsn,105202333,NY
331615,Jamesville-Dewitt High School,6845 Edinger Drive,Dewitt,132140606,NY
331627,Half Hollow Hills High School W,375 Wolf Hill Road,Dix Hills,117465694,NY
331700,East Hampton High School,2 Long Lane,East Hampton,119372597,NY
331705,East Islip High School,1 Redmen Street,Islip Terrace,117522898,NY
331715,East Meadow High School,101 Carman Avenue,East Meadow,115541145,NY
331725,Eastport South Manor Junior-Senior High School,543 Moriches Middle Island Road,Manorville,119492121,NY
331740,Ward Melville High School,380 Old Town Road,East Setauket,117333499,NY
331740,Ward Melville High School,380 Old Town Road,East Setauket,117333499,NY
331850,Union Endicott High School,1200 E Main Street,Endicott,137605271,NY
331870,Fairport High School,1 Dave Paddock Way,Fairport,144508939,NY
331870,Fairport High School,1 Dave Paddock Way,Fairport,144508939,NY
331880,Farmingdale High School,150 Lincoln Street,Farmingdale,117355799,NY
331884,Sachem High School East,177 Granny Road,Farmingville,117382143,NY
331895,Fayetteville-Manlius High School,8201 E Seneca Turnpike,Manlius,131042139,NY
331925,Flushing High School,3501 Union Street,Flushing,11354,NY
331926,Francis Lewis High School,5820 Utopia Parkway,Fresh Meadows,113651591,NY
331929,John Bowne High School,6325 Main Street,Flushing,113671303,NY
331934,Townsend Harris High School,14911 Melbourne Avenue,Flushing,113671306,NY
331935,Forest Hills High School,6701 110th Street,Forest Hills,113752378,NY
