School Name,School Code
Northampton High School,221592
Brooks School,221610
North Attleboro High School,221625
Algonquin Regional High School,221630
Dartmouth High School,221640
Martha's Vineyard Regional High School,221695
Nauset Regional High School,221710
Oxford High School,221715
Pembroke High School,221741
Taconic High School,221775
Plymouth South High School,221784
Plymouth North High School,221785
Reading Memorial High School,221820
Revere High School,221832
Rockland High School,221835
Sandwich High School,221880
Saugus High School,221885
Sharon High School,221895
Mohawk Trail Regional High School,221920
Prospect Hill Academy Charter School High School,221947
The Governors Academy,221995
Frontier Regional School,222000
Southeastern Regional Vocational-Technical High School,222001
Hamilton-Wenham Regional High School,222010
Southwick Regional High School,222020
Dennis-Yarmouth Regional High School,222021
Springfield Central High School,222030
Springfield High School of Science and Technology,222034
The MacDuffie School,222045
Roger L Putnam Vocational Technical Academy,222055
John J Duggan Academy,222058
Excel Academy Charter High School,222067
Stoneham High School,222070
Lincoln-Sudbury Regional High School,222088
Joseph Case High School,222105
Taunton High School,222123
Bristol-Plymouth Regional Technical School,222125
North Middlesex Regional High School,222137
Waltham Senior High School,222212
Wayland High School,222255
Bartlett High School,222260
Wellesley High School,222285
Westborough High School,222300
Catholic Memorial School,222363
Mount Greylock Regional High School,222415
Murdock Middle-High School,222425
Winchester High School,222440
Winthrop High School,222445
Doherty Memorial High School,222492
North High School,222505
Milestones Day School,222519
University Park Campus School,222534
Worcester Technical High School,222550
Forest Hills Eastern High School,230000
Allegan Alternative High School,230048
Huron High School,230086
Greenhills School,230087
Pioneer High School,230088
Skyline High School,230089
Armada High School,230110
Bay City Western High School,230128
Avondale Senior High School,230130
TBA Career Tech Center,230139
Bad Axe High School,230140
Baldwin Junior Senior High School,230145
Battle Creek Area Mathematics and Science Center,230174
Saint Philip Catholic Central High School,230190
Bay City Central High School,230205
John Glenn High School,230208
Lenawee Intermediate School District TECH Center,230232
Belding Senior High School,230255
Berkley High School,230295
Birch Run High School,230325
Seaholm High School,230327
Brother Rice High School,230329
Cranbrook Kingswood School,230355
Brighton High School,230395
Byron Center Senior High School,230445
Caledonia High School,230455
Calumet High School,230460
Capac Junior-Senior High School,230470
Airport High School,230475
Caro High School,230485
Creative Technologies Academy,230522
Charlotte High School,230575
Cheboygan High School,230600
Chesaning Union High School,230612
Clarkston Senior High School,230630
Climax-Scotts High School,230640
Clinton High School,230650
Walled Lake Northern High School,230689
Constantine High School,230705
Michigan Home School,230716
Corunna High School,230725
Dansville High School,230755
Dearborn High School,230765
Divine Child High School,230768
Edsel Ford High School,230770
Fordson High School,230775
Crestwood High School,230781
Parkway Christian School,230837
Cass Technical High School,230850
Delasalle Collegiate High School,230880
Lee M Thurston High School,230955
Mercy High School,231005
Waterford Kettering High School,231273
Eaton Rapids High School,231305
Elk Rapids High School,231340
Escanaba Area Public High School,231368
Garber High School,231375
Harrison High School,231404
North Farmington High School,231406
Atherton High School,231455
Fowlerville High School,231560
Fraser High School,231575
Freeland High School,231583
Oscar A Carlson High School,231629
Gladstone Area High School,231630
Grand Blanc Community School,231665
Catholic Central High School,231685
West Michigan Aviation Academy,231687
Grand Rapids Christian High School,231695
Forest Hills Northern High School,231707
Forest Hills Central High School,231708
Northview High School,231733
Tri-Unity Christian School,231754
Harbor Beach Community High School,231860
Harbor Springs High School,231870
Hart High School,231890
Hartland High School,231900
Haslett High School,231905
Michigan Math and Science Academy,231934
Homer Community High School,232000
Houghton High School,232015
Howell High School,232030
Hudsonville High School,232050
Imlay City High School,232070
Hamilton J Robichaud High School,232080
Iron Mountain High School,232100
Luther L Wright K-12 School,232110
Ithaca High School,232125
Jackson High School,232132
Northwest High School,232133
Hackett Catholic Prep,232174
Kalkaska High School,232190
Kingsford High School,232210
Lake City High School,232235
Michigan Virtual,232286
Lapeer County Education and Technology Center,232301
Alcona Middle High School,232333
Clarenceville Senior High School,232350
Ludington High School,232365
Mackinaw City High School,232395
Manistee Middle/High School,232400
Manistique Middle High School,232410
Marcellus Junior Senior High School,232425
Bloomfield Hills High School,232447
Mason High School,232490
Thornapple Kellogg High School,232580
Lakeland High School,232593
Milford High School,232595
Mio-Ausable High School,232605
Montague High School,232625
Mona Shores High School,232704
Oakridge High School,232705
Reeths Puffer High School,232708
Napoleon High School,232730
New Haven High School,232785
North Branch High School,232820
North Muskegon Public High School,232825
Northville High School,232835
Norway High School,232840
Oak Park High School,232845
Owosso High School,232915
Sanilac Career Center,232959
Perry High School,232980
Pewamo-Westphalia High School,233000
Notre Dame Preparatory,233040
Pontiac High School,233048
Oakland Christian School,233049
Waterford Mott High School,233063
Portland High School,233095
Chippewa Hills High School,233155
Rochester Adams High School,233194
Stoney Creek High School,233201
Rockford Senior High School,233205
Romeo High School,233220
Summit Academy North High School,233227
Roscommon High School,233230
Saginaw Arts and Sciences Academy,233282
Heritage High School,233286
Carrollton High School,233289
Swan Valley High School,233333
Saint Clair High School,233340
Saint Joseph High School,233385
Sault Area High School,233430
Shelby High School,233450
Advanced Technology Academy,233453
Sparta High School,233475
Spring Lake High School,233483
Springport High School,233485
Henry Ford II High School,233508
Stockbridge High School,233520
Tawas Area High School,233545
Saint Francis High School,233580
Grand Traverse Academy,233583
Traverse City Central High School,233585
Traverse City West Senior High School,233587
Athens High School,233602
Troy High School,233603
Ubly High School,233615
University High School Academy,233619
Adlai Stevenson High School,233626
Utica High School,233630
Vicksburg Community High School,233665
Walkerville Public School,233685
Walled Lake Western High School,233689
Walled Lake Central High School,233690
Dwight D Eisenhower High School,233696
Warren Woods Tower High School,233699
Watervliet High School,233705
Wayland High School,233710
Whitehall High School,233755
Whitmore Lake High School,233763
Williamston High School,233775
Lakewood High School,233800
Yale High School,233825
Davis Junior High School,239008
Malow Junior High School,239009
Eppler Junior High School,239010
Shelby Junior High School,239011
Heritage Junior High School,239016
Jeannette Junior High School,239028
Northeast Range High School,240133
Big Lake High School,240235
Blaine High School,240256
Chanhassen High School,240421
Chaska High School,240423
The Marshall School,240640
Parnassus Preparatory School,240647
Harbor City International School,240659
International School Of Mn,240697
Edina High School,240708
Minnetonka High School,240780
Fairmont High School,240795
Eden Prairie High School,241150
Hutchinson High School,241175
Orono High School,241410
De La Salle High School,241600
North Community High Academy Arts & Communications,241634
South High School,241675
Spring Lake Park High School,241682
Cristo Rey Jesuit Hs-Twin City,241693
Park Christian School,241736
Mounds View High School,241805
John Marshall High School,242100
Eastview High School,242123
Rosemount High School,242125
Fairview Alternative High School,242128
Apollo High School,242178
Roseville Area High School,242215
Hill-Murray School,242217
Irondale Senior High School,242263
Como Park Senior High School,242280
Saint Paul Academy and Summit School,242315
Open World Learning Community,242316
Twin Cities Academy High School,242339
Sartell High School,242358
Shakopee Senior High School,242375
Staples-Motley High School,242425
Stillwater Area Senior High School,242450
Tracy Junior-Senior High School,242490
Wayzata High School,242650
White Bear Lake Area High School - South Campus,242683
Saint Stanislaus College,250150
Saint Martin High School,250250
Northwest Rankin High School,250326
West Lauderdale High School,250635
Columbia High School,250645
North Pontotoc Attendance Center,250857
Enterprise High School,250873
Greenville High School,251030
Grenada High School,251075
Harrison Central High School,251085
Holly Springs High School,251275
Leflore County High School,251360
Tishomingo County High School,251370
Terry High School,251375
Jackson Preparatory School,251398
Pearl High School,251415
St Andrew's Episcopal School,251424
William B Murrah High School,251427
Kosciusko Senior High School,251475
George County High School,251685
Madison-Ridgeland Academy,251739
Madison Central High School,251740
Meridian High School,251915
Northeast Lauderdale High School,251920
Ross Collins Vocational Center,251929
Morton High School,252035
Natchez Early College Academy,252124
Nettleton High School,252130
Ocean Springs High School,252205
Lewisburg High School,252224
Oxford High School,252242
Gautier High School,252260
Pascagoula High School,252265
Pass Christian High School,252280
Pontotoc High School,252455
South Pontotoc High School,252457
Starkville High School,252830
University of Mississippi High School,253069
Warren Central High School,253125
Water Valley High School,253200
Affton High School,260010
Hawthorn Leadership School for Girls,260023
Fox C-6 High School,260087
South Nodaway R-IV High School,260135
Blue Springs High School,260240
Blue Springs South High School,260241
Brentwood High School,260345
Camdenton R-III High School,260460
Cameron R-I High School,260465
Centralia R-6 High School,260550
Missouri Torah Institute,260609
Chaminade College Preparatory School,260640
Clever R-V High School,260685
David H Hickman High School,260720
Columbia Area Career Center,260723
Columbia-Rock Bridge Senior High School,260728
Muriel Williams Battle High School,260733
Excelsior Springs High School,261015
Hazelwood East High School,261108
Humansville Middle High School,261460
Seckman Senior High School,261504
Windsor High School,261506
Fort Osage High School,261507
William Chrisman High School,261515
Jefferson City High School,261560
Staley High School,261658
Oak Park High School,261667
St Michael the Archangel Catholic High School,261668
Rockhurst High School,261685
University Academy Charter School,261719
Winnetonka High School,261733
Kirksville Senior High School,261775
Kirkwood High School,261782
Ursuline Academy,261795
Knob Noster High School,261800
Liberty High School,261848
Liberty North High School,261967
Maryville High School,262135
Mexico Senior High School,262190
Missouri Military Academy,262195
Neosho Senior High School,262350
North Kansas City High School,262445
Saint Dominic High School,262480
Fort Zumwalt West High School,262488
Osborn R-0 School,262500
Ritenour High School,262515
Pacific Senior High School,262530
Park Hill Senior High School,262545
Pattonville High School,262575
Pleasant Hope High School,262655
Republic High School,262765
Park Hill South High School,262802
Francis Howell North High School,262844
Francis Howell High School,262845
Saint Charles High School,262850
Francis Howell Central High School,262851
Saint Charles West High School,262852
Collegiate School of Medicine and Bioscience,262918
Visitation Academy,262925
Crossroads College Preparatory School,262941
Gateway Science Academy of Saint Louis,262961
Lindbergh High School,262980
Central Visual and Performing Arts High School,263118
Carnahan High School of the Future,263119
Fort Zumwalt South High School,263137
Savannah High School,263160
Smith-Cotton High School,263180
Spokane High School,263280
Kickapoo High School,263289
Springfield Catholic High School,263295
University City High School,263445
Nerinx Hall High School,263570
Timberland High School,263591
West Platte R2 Junior Senior High School,263600
Windsor R-I High School,263650
Absarokee High School,270000
Belgrade High School,270055
Fairfield High School,270310
Charles M Russell High School,270397
Great Falls High School,270400
Great Falls Central Catholic High School,270401
Malta High School,270585
Manhattan High School,270590
Superior High School,270860
Victor High School,270905
West Yellowstone School,270918
Bellevue East High School,280205
Bellevue West Senior High School,280206
Broken Bow High School,280340
Crete High School,280585
Northwest High School,280953
Kearney High School,281230
Lincoln East High School,281303
Lincoln North Star High School,281304
Lincoln High School,281305
Lincoln Southwest High School,281309
Lincoln Northeast High School,281310
Millard North High School,281506
Duchesne Academy of the Sacred Heart,281685
Creighton Preparatory School,281710
Daniel J Gross Catholic High School,281712
Millard West High School,281723
South High School,281760
Plattsmouth High School,281925
Scribner-Snyder Community School,282110
Platteview High School,282200
Pinecrest Academy of Nevada Cadence Campus,290002
Virgin Valley High School,290025
Carlin Combined School,290030
Carson High School,290035
Elko High School,290045
Eureka County High School,290055
Coronado High School,290069
Foothill High School,290073
Douglas High School,290075
Henderson International School,290077
Green Valley High School,290084
Jackpot Combined School,290086
Incline High School,290092
Eldorado High School,290098
Las Vegas High School,290100
Valley High School,290102
Rancho High School,290103
Western High School,290104
Faith Lutheran High School,290109
The Meadows School,290116
Las Vegas Academy Of The Arts,290119
Cheyenne High School,290121
Global Community High School,290129
Advanced Technologies Academy,290134
Pahrump Valley High School,290137
Bishop Manogue Catholic High School,290140
Earl Wooster High School,290142
Robert McQueen High School,290143
Procter Hug High School,290144
Reno High School,290145
Galena High School,290149
Wells High School,290175
West Wendover High School,290178
Albert M Lowry High School,290180
Damonte Ranch High School,290187
George Whittell High School,290190
Desert Pines High School,290192
Canyon Springs High School and The Leadership and Law Preparatory Academy,290194
Liberty High School,290197
Spring Valley High School,290202
Nevada Learning Academy at CCSD,290203
Arbor View High School,290204
Shadow Ridge High School,290209
Sunrise Mountain High School,290210
Southwest Career and Technical Academy,290213
Veterans Tribute Career and Technical Academy,290215
Desert Oasis High School,290219
Mojave High School,290220
Northwest Career and Technical Academy,290225
East Career and Technical Academy,290227
Preparatory Institute School for Academic Excellence at Charles I West Hall,290228
The Adelson School,290229
Equipo Academy,290235
"Academy of Arts, Careers and Technology",290247
Coral Academy Of Science High School,290249
Bedford High School,300044
Profile Junior-Senior High School,300056
Newfound Regional High School,300060
Concord High School,300115
Kennett High School,300125
Dublin School,300145
Oyster River High School,300150
Hillsboro-Deering High School,300265
Alvirne High School,300280
Campbell High School,300337
Milford High School,300410
Moultonborough Academy,300416
Bishop Guertin High School,300418
Mascenic Regional High School,300448
Monadnock Regional High School,300468
Merrimack Valley High School,300485
Salem High School,300550
White Mountains Regional High School,300615
Windham High School,300634
Northern Highlands Regional High School,310001
North Hunterdon High School,310005
Passaic Academy For Science And Engineering,310053
Bayonne High School,310060
Belleville High School,310075
Bergenfield High School,310090
Governor Livingston High School,310093
Bernards High School,310095
Gill Saint Bernard's School,310100
Bordentown Regional High School,310140
Burlington Township High School,310158
Doane Academy,310165
Lower Cape May Region High School,310210
Middle Township High School,310215
Carteret High School,310220
Cherry Hill High School East,310223
Chatham High School,310224
West Morris Central High School,310227
Cliffside Park High School,310240
Colonia High School,310251
Cranford High School,310260
Cresskill High School,310263
Northern Valley Regional High School at Demarest,310265
Hillel High School,310267
Randolph High School,310272
Dunellen High School,310280
Morris County School of Technology,310281
East Brunswick High School,310283
Monmouth Regional High School,310296
Elizabeth High School,310305
East Orange STEM Academy,310316
John E Dwyer Technology Academy,310339
Emerson Junior-Senior High School,310348
Manalapan High School,310367
Fair Lawn High School,310370
Hunterdon Central Regional High School,310380
Ramapo High School,310402
Freehold High School,310405
Freehold Township High School,310407
Delaware Valley Regional High School,310410
Eastern Regional High School,310417
Voorhees High School,310433
Glen Ridge High School,310435
Bergen County Technical Hs-Teterboro,310450
Hackensack High School,310460
Haddonfield Memorial High School,310470
Hanover Park High School,310501
Harrison High School,310505
Hawthorne Christian Academy,310514
Raritan High School,310518
Hillside High School,310545
Hoboken High School,310555
Holmdel High School,310566
Irvington High School,310580
John F Kennedy Memorial High School,310581
Monroe Township High School,310584
McNair Academic High School,310612
University Academy Charter High School,310648
Kearny High School,310655
Kinnelon High School,310667
Lawrenceville School,310680
Leonia High School,310690
Lindenwold High School,310692
Passaic Valley High School,310700
Livingston High School,310705
Lyndhurst High School,310730
Mahwah High School,310742
Manasquan High School,310745
Manchester Township High School,310746
Maple Shade High School,310748
Columbia High School,310750
Marlboro High School,310752
Bridgewater-Raritan Regional High School,310753
Matawan Regional High School,310755
Absegami High School,310759
West Morris Mendham High School,310765
Bishop Eustace Preparatory School,310770
Atlantic County Institute of Technology,310780
Cedar Creek High School,310782
Saint Joseph High School,310790
Middletown High School South,310791
Middletown High School North,310793
Midland Park High School,310794
Millburn High School,310795
South Brunswick High School,310802
Montclair High School,310820
Moorestown High School,310825
Montville Township High School,310826
Moorestown Friends School,310830
Mountain Lakes High School,310855
East Side High School,310895
American History High School,310903
Mater Dei Prep,310994
Piscataway Township High School,310998
Kittatinny Regional High School,311002
High Technical High School,311012
North Bergen High School,311017
North Brunswick Township High School,311019
North Plainfield High School,311020
Mount Saint Mary Academy,311025
Central Jersey College Prep Charter School,311029
Nutley High School,311035
Ocean Township High School,311039
Indian Hills High School,311041
Jefferson Township High School,311043
Ocean City High School,311045
Northern Valley Regional High School at Old Tappan,311051
Old Bridge High School,311052
Bergen Catholic High School,311053
Orange High School,311060
Parsippany High School,311078
Parsippany Hills High School,311079
Passaic High School,311085
High School Science Technology Engineering Math @ JFK,311094
International High School,311102
Bais Yaakov Machon Ora,311108
Passaic County Technical Institute,311120
Pemberton Township High School,311162
Hopewell Valley Central High School,311165
Phillipsburg High School,311200
Timothy Christian School,311212
Watchung Hills Regional High School,311231
W Windsor-Plainsboro Hs-North,311232
Point Pleasant Borough High School,311242
Point Pleasant Beach High School,311245
Pequannock Township High School,311252
Princeton High School,311255
Hun School-Princeton,311260
Princeton Day School,311265
W Windsor-Plainsboro Hs-South,311277
Stuart County Day Sch-Sacred Heart,311278
Rahway High School,311280
Ramsey High School,311290
Red Bank Regional High School,311300
Saint Augustine Preparatory School,311302
Ridgewood High School,311310
Morris Hills High School,311320
Morris Knolls High School,311321
Roselle Catholic High School,311328
Roselle Park High School,311330
Ranney School,311336
Saddle River Day School,311348
Scotch Plains-Fanwood High School,311360
Camden County Technical School,311366
Cherry Hill High School West,311377
Union County Academy For Information Technology,311381
American Christian School,311387
Seton Hall Preparatory School,311390
Pope John XXIII Regional High School,311407
Jonathan Dayton High School,311410
Roxbury High School,311415
Summit High School,311420
Kent Place School,311425
Oak Knoll School of the Holy Child,311430
High Point Regional High School,311440
Teaneck High School,311450
Ma'Ayanot Yeshiva Hs-Girls,311452
Steinert High School - East,311483
Nottingham High School - North,311484
Verona High School,311550
Vernon Township High School,311552
Lakeland Regional High School,311567
Warren County Technical School,311569
Warren Hills Regional High School,311570
De Paul Catholic High School,311572
Wayne Valley High School,311573
Wayne Hills High School,311574
Weehawken High School,311575
West Essex Senior High School,311579
Egg Harbor Township High School,311581
Shore Regional High School,311590
West Milford Township High School,311593
Whippany Park High School,311614
Woodbridge High School,311625
Woodbury Junior-Senior High School,311635
West Deptford High School,311638
Wood-Ridge High School,311640
Thomas Edison Energysmart Charter,319157
Albuquerque Academy,320003
Del Norte High School,320008
Highland High School,320020
Sandia High School,320037
La Cueva High School,320038
Atrisco Heritage Academy High School,320119
Technology Leadership High School,320144
Hatch Valley High School,320315
Las Cruces High School,320370
Onate High School,320373
Centennial High School,320383
Valencia High School,320412
Rio Rancho Cyber Academy,320537
Rio Rancho High School,320539
Capital High School,320596
Santa Fe High School,320630
Taos High School,320675
Shulamith High School for Girls,330009
Young Women's Leadership School of the Bronx,330024
Albany Academies,330035
Unity Preparatory Charter School of Brooklyn,330048
Christian Brothers Academy,330050
Academy Charter School,330051
Lafayette International High School,330072
Alexander Middle High School,330110
Amityville Memorial High School,330155
Ardsley High School,330210
Byram Hills High School,330225
Babylon Junior-Senior High School,330285
Charles W Baker High School,330300
Ballston Spa High School,330305
Batavia High School,330320
Bay Shore High School,330350
Bayside High School,330355
Benjamin Cardozo High School,330357
John F Kennedy High School,330383
Wellington C Mepham High School,330385
Genesee Valley Central School,330395
Bethpage High School,330420
Seton Catholic Central High School,330431
Young Womens Leadership School Of Brooklyn,330463
Bronx Envision Academy,330472
Bronx Arena High School,330483
Uncommon Charter High School,330489
Morris Academy For Collaborative Studies,330491
Brewster High School,330500
Millennium Art Academy,330503
Briarcliff High School,330505
Astor Collegiate Academy,330508
Wings Academy,330516
Harry S Truman High School,330531
Herbert H Lehman High School,330533
Bronxville High School,330540
Abraham Lincoln High School,330550
Benjamin Banneker Academy,330582
Belmont Preparatory High School,330584
Boys and Girls High School,330595
Bronx Aerospace High School,330606
Brooklyn High School for Science and the Environment,330628
Brooklyn Technical High School,330630
Brooklyn Studio Secondary School,330634
All City Leadership Secondary School,330642
Bedford Academy High School,330643
Bushwick Leaders High School for Academic Excellence,330644
In-Tech Academy Middle High School 368,330649
Clara Barton High School,330655
South Bronx Preparatory,330668
Dr Susan S McKinney Secondary School of The Arts,330674
Collegiate Institute For Math And Science,330676
East New York Family Academy,330678
Edward R Murrow High School,330686
John Jay School for Law,330706
Franklin D Roosevelt High School,330713
George Westinghouse High School,330720
Explorations Academy,330721
Academy for College Preparation and Career Exploration,330723
Grover Cleveland High School,330735
"High School for Enterprise, Business and Technology",330736
East Williamsburg Scholars Academy,330737
High School of Telecommunication Arts and Technology,330743
James Madison High School,330745
John Dewey High School,330746
Medgar Evers College Preparatory School,330759
Bronx Engineering and Technology Academy,330763
Yeshiva Tiferes Yisroel,330772
Midwood High School,330775
New Utrecht High School,330785
Poly PrepCountry Day School,330795
Progress Hs-Prof Careers,330801
Bronx Center for Science and Mathematics,330821
Theatre Arts Production County School,330838
Performing Arts and Technology High School,330846
Williamsburg High School of Arts and Technology,330856
Science Skills Center High School as Water's Edge,330878
Teacher's Preparatory School,330900
William E Grady Vocational-Technical High School,330903
Williamsburg Charter High School,330904
Gotham Collaborative High School,330905
School for Human Rights,330909
Xaverian High School,330920
Yeshivah of Flatbush,330925
High School of Sports Management,330939
Olympus Academy,330951
It Takes a Village Academy,330957
Urban Assembly School of Music and Art,330973
Rachel Carson Hs-Coastal Study,330974
Hyde Leadership Charter School,330978
Bishop Timon-Saint Jude High School,330980
Kingsbridge International High School,330981
Canisius High School,331000
City Honors School at FMP,331004
"Math, Science, and Technology Preparatory School at Seneca",331021
Kappa International High School,331028
Urban Action Academy,331034
High School for Innovation in Advertising and Media,331037
Brooklyn Lab School,331046
Aspirations Diploma Plus High School,331048
Leonardo Da Vinci High School,331051
McKinley High School,331060
Nardin Academy High School,331075
Brooklyn Academy Global Finance,331078
Millennium Brooklyn High School,331079
Tapestry Charter High School,331087
Ps 205 Riverside Institute Of Technical,331090
New Visions Charter High Advanced Math & Science II,331093
South Park High School,331120
Frederick Law Olmsted School,331121
Sweet Home High School,331123
Achievement First University Prep High School,331125
Laboratory School of Finance and Technology Middle School/High School 223,331134
Bronx River High School,331136
New Visions Advanced Math And Science III,331139
Burnt Hills-Ballston Lake High School,331140
Bronx Academy For Software Engineering,331143
Energy Tech High School,331148
Uncommon Preparatory Charter High School,331159
Democracy Prep Harlem Charter High School,331160
Mathematics and Science Research Technology Magnet High School,331169
MDQ Academy,331182
Business Technology Early College High School,331187
Epic High School North,331188
Democracy Prep Endurance Charter School,331202
Carthage Central High School,331250
Maple Hill High School,331255
Newfield High School,331283
Center Moriches High School,331285
Central Islip High School,331290
Monroe Woodbury High School,331297
Cicero-North Syracuse High School,331378
Cold Spring Harbor Junior-Senior High School,331437
Saint Agnes Academic High School,331445
Commack High School,331453
Storm King School,331520
Coxsackie Athens High School,331540
Depew High School,331600
Jamesville-Dewitt High School,331615
Half Hollow Hills High School W,331627
Dobbs Ferry High School,331630
Greenburgh Academy School,331634
East Aurora High School,331685
East Hampton High School,331700
East Islip High School,331705
Ward Melville High School,331740
Bishop Grimes Junior-Senior High School,331748
Buffalo Academy Of Sacred Heart,331770
Iroquois Central High School,331810
Farmingdale High School,331880
Hebrew Academy of the Five Towns and Rockaway,331885
Torah Academy for Girls High School,331894
Veritas Academy,331917
World Journalism Preparatory School,331921
Holy Cross High School,331927
John Bowne High School,331929
Townsend Harris High School,331934
Queens High School Teaching Liberal Arts Sciences,331936
Flushing International High School,331937
East West School of International Studies,331939
Queens School of Inquiry,331949
Forestville Middle High School,331950
Queens Metropolitan High School,331952
Frankfort-Schuyler Junior Senior High School,331975
Valley Stream North High School,331986
Geneseo Central School,332055
Geneva High School,332060
Jl Miller-Great Neck North High School,332170
North Shore Hebrew Academy High School,332176
Greenport High School,332185
Frontier Senior High School,332225
Hamburg High School,332230
Hampton Bays High School,332255
Hannibal Senior High School,332265
Hastings High School,332295
North Rockland High School,332310
Crescent School,332321
Sacred Heart Academy,332330
George W Hewlett High School,332360
Stella K Abraham High School for Girls,332362
Holland Central School,332405
Cambria Heights Academy,332421
Honeoye Falls-Lima High School,332435
Elwood-John Glenn High School,332489
Half Hollow Hills High School East,332493
Walt Whitman High School,332495
Franklin D Roosevelt High School,332500
Irvington High School,332520
Archbishop Molloy High School,332543
Hillside Arts and Letters Academy,332556
Hillcrest High School,332557
Queens Collegiate: A College Board School,332569
Mary Louis Academy,332575
Thomas Edison Career and Technical High School,332585
"Young Women's Leadership School, Queens",332592
Jericho Senior High School,332628
John Jay High School,332645
John F Kennedy Catholic High School,332650
Kendall Junior Senior High School,332665
Kenmore West High School,332670
Lancaster High School,332765
Saint Mary's High School,332770
New Lebanon Junior Senior High School,332785
Division Avenue High School,332798
Island Trees High School,332800
Lindenhurst Senior High School,332825
Liverpool High School,332850
Locust Valley High School,332882
Saint Johns Preparatory School,332892
Robert F Wagner Jr Secondary School for Arts And Technology,332902
Information Technology High School,332904
Academy for Careers in Television and Film,332906
Pan American International High School,332909
Young Women's Leadership School of Astoria,332911
William C Bryant High School,332915
MS 293 City College Academy of the Arts,332929
Ruben A Cirillo High School,332958
Central Park East High School,332964
Mahopac High School,332975
Rye Neck High School,333000
Manhasset High School,333010
Saint Mary's High School,333015
Manhattan High School for Girls,333022
Massapequa High School,333060
Patchogue-Medford High School,333093
Sanford H Calhoun High School,333098
Royalton Hartland High School,333115
Christ The King High School,333124
Mineola High School,333155
Monticello High School,333200
Hendrick Hudson High School,333205
Fox Lane High School,333245
Mount Sinai High School,333252
Nanuet Senior High School,333273
Newburgh Free Acad-Main Campus,333310
Clarkstown North High School,333325
New Hartford Senior High School,333345
Herricks Senior High School,333346
Iona Preparatory School,333365
New Rochelle High School 2,333368
Academy of Mount Saint Ursula,333390
Democracy Preparatory Charter High School,333404
Academy For Software Engineering,333428
Browning School,333490
School Of The Future High School,333592
East Side Community School,333608
Global Learning Collaborative,333647
Eleanor Roosevelt High School,333648
Renaissance Charter High School for Innovation,333666
High School for Environmental Studies,333674
High School of Fashion Industries,333680
Fiorello H Laguardia High School,333685
High School of Hospitality Management,333692
Horace Mann School,333700
Humanities Preparatory Academy,333704
Independence High School,333711
Gregorio Luperon High School,333749
Manhattan Bridges High School,333783
Manhattan Center for Science and Math,333784
Manhattan/Hunter Science High School,333785
Manhattan Comprehensive Night and Day High School,333787
Manhattan Village Academy,333791
"Martin Luther King Jr High School For Law, Advocacy Community Justice",333796
Marymount School,333800
Urban Assembly Gateway School For Technology,333814
High School for Health Professions and Human Services,333817
High School for Leadership and Public Service,333819
Maxine Greene School for Imaginative Inquiry,333832
Murry Bergtraum High School,333835
KIPP NYC College Prep High School,333836
"New Explorations into Science, Technology and Math High School",333843
New York City Laboratory School for Collaborative Studies,333853
Quest To Learn,333894
Columbia Secondary School,333907
Richard R Green High School of Teaching,333916
Monsignor Scanlan High School,333975
Talent Unlimited High School,334073
University Neighborhood High School,334101
Vanguard High School,334110
Hudson Hs-Lrng Technologies,334116
Marsha Stern Talmudical Academy,334148
North Babylon High School,334193
Sleepy Hollow High School,334220
School 7 Oceanside High School,334270
Wheatley School,334293
Oswego High School,334355
Oyster Bay High School,334385
John Adams High School,334392
Robert H Goddard High School,334393
Pavilion Central School,334430
Pawling High School,334435
Trinity-Pawling School,334440
Pearl River High School,334445
Peru High School,334490
Tappan Zee High School,334515
Pine Bush High School,334520
Pittsford Mendon High School,334529
Pittsford Sutherland High School,334530
Plainview-Old Bethpage John F Kennedy High School,334532
Beekmantown High School,334540
Plattsburgh Senior High School,334552
Port Chester High School,334575
Comsewogue High School,334587
Our Lady Lourdes High School,334627
Putnam Valley High School,334651
"Queens High School for Information, Research, and Technology",334654
Martin Van Buren High School,334655
"High School for Construction Trades, Engineering and Architecture",334656
Jamaica Gateway To The Sciences,334657
Richmond Hill High School,334735
Brighton High School,334775
Allendale Columbia School,334785
Athena High School,334801
Greece Arcadia High School,334802
McQuaid Jesuit High School,334830
Our Lady of Mercy High School,334845
Pathways College Preparatory School: A College Board School,334857
Rockaway Park High School For Environmental Sustainability,334872
Rocky Point High School,334887
George Washington Carver High School For The Sciences,334896
Roslyn High School,334920
Rye Country Day School-Upper School,334965
Rye High School,334970
School of the Holy Child,334972
Smithtown High School East,335001
Salamanca Junior Senior High School,335020
Niagara Wheatfield High School,335028
Scotia-Glenville High School,335150
Silver Creek High School,335195
Saint Anthony's High School,335215
Smithtown High School West,335221
Amherst Central High School,335225
Somers High School,335245
Southampton High School,335255
Excelsior Preparatory High School,335302
Concord High School,335342
College Of Staten Island High School For International Studies,335346
Curtis High School,335350
New Dorp High School,335355
Notre Dame Academy High School,335360
Port Richmond High School,335365
Gaynor McCown Expeditionary Learning School,335367
Ralph R McKee Career and Technical Education High School,335375
Saint Joseph Hill Academy,335385
Staten Island Technical High School,335401
Tottenville High School,335405
Suffern High School,335435
Our Lady of Mercy Academy,335440
Syosset High School,335443
Westhill High School,335528
Kenmore East Senior High School,335578
Tonawanda Middle High School,335580
Tuckahoe High School,335635
Hanc High School,335666
Uniondale High School,335668
Valley Stream South High School,335712
Warwick Valley High School,335790
