School Code,School Name,City,State,
181525,DuPont Manual High School,Louisville,KY,
181525,DuPont Manual High School,Louisville,KY,
181575,Kentucky Country Day School,Louisville,KY,
181610,Saint Xavier High School,Louisville,KY,
181644,Phoenix School of Discovery,Louisville,KY,
181649,Christian Educational Consortium,Louisville,KY,
181733,Graves County High School,Mayfield,KY,
181923,Calloway County High School,Murray,KY,
182033,Apollo High School,Owensboro,KY,
182111,Johnson Central High School,Paintsville,KY,
182278,Madison Central High School,Richmond,KY,
182380,Allen County Scottsville High School,Scottsville,KY,
182412,North Bullitt High School,Shepherdsville,KY,
182455,Pulaski County High School,Somerset,KY,
182460,Somerset High School,Somerset,KY,
182560,Larry Ryle High School,Union,KY,
182561,Randall K Cooper High School,Union,KY,
182718,Whitley County High School,Williamsburg,KY,
182740,George Rogers Clark High School,Winchester,KY,
190179,Baton Rouge Magnet High School,Baton Rouge,LA,
190196,University View Academy,Baton Rouge,LA,
190215,McKinley High School,Baton Rouge,LA,
190244,The Dunham School,Baton Rouge,LA,
190685,Destrehan High School,Destrehan,LA,
190993,Dutchtown High School,Geismar,LA,
191045,East Ascension High School,Gonzales,LA,
191070,Academy of the Sacred Heart,Grand Coteau,LA,
191071,Berchmans Academy Of The Sacred Heart,Grand Coteau,LA,
191414,Acadiana High School,Lafayette,LA,
191722,Archbishop Shaw High School,Marrero,LA,
191778,Archbishop Rummel High School,Metairie,LA,
191779,Grace King High School,Metairie,LA,
191782,Metairie Park Country Day School,Metairie,LA,
191825,Neville High School,Monroe,LA,
191985,Academy of the Sacred Heart,New Orleans,LA,
192006,Benjamin Franklin High School,New Orleans,LA,
192006,Benjamin Franklin High School,New Orleans,LA,
192030,Holy Cross School,New Orleans,LA,
192390,Plaquemine High School,Plaquemine,LA,
192679,Caddo Parish Magnet High School,Shreveport,LA,
200055,John Bapst Memorial High School,Bangor,ME,
200060,Bangor High School,Bangor,ME,
200095,Noble High School,North Berwick,ME,
200095,Noble High School,North Berwick,ME,
200095,Noble High School,North Berwick,ME,
200185,Brunswick High School,Brunswick,ME,
200390,Fryeburg Academy,Fryeburg,ME,
200400,Gorham High School,Gorham,ME,
200745,Messalonskee High School,Oakland,ME,
200805,Cheverus High School,Portland,ME,
200810,Deering High School,Portland,ME,
200810,Deering High School,Portland,ME,
200875,Thornton Academy,Saco,ME,
200875,Thornton Academy,Saco,ME,
200895,Scarborough High School,Scarborough,ME,
200930,Berwick Academy,South Berwick,ME,
200961,Maine Connections Academy,South Portland,ME,
201009,Mount Ararat High School,Topsham,ME,
210000,Aberdeen High School,Aberdeen,MD,
210005,Northern Garrett High School,Accident,MD,
210011,Broadneck High School,Annapolis,MD,
210033,Bais Yaakov School for Girls,Owings Mills,MD,
210038,Baltimore Polytechnic Institute,Baltimore,MD,
210040,Boys' Latin School of Maryland,Baltimore,MD,
210050,Bryn Mawr School,Baltimore,MD,
210055,Calvert Hall College High School,Baltimore,MD,
210061,One Schoolhouse,Bethesda,MD,
210067,Digital Harbor High School 416,Baltimore,MD,
210071,Chesapeake High School,Baltimore,MD,
210079,Eastern Technical High School,Baltimore,MD,
210079,Eastern Technical High School,Baltimore,MD,
210140,Mount Saint Joseph High School,Baltimore,MD,
210155,"Parkville High School and Center for Mathematics, Science, and Computer Science",Baltimore,MD,
210175,Perry Hall High School,Baltimore,MD,
210176,Pikesville High School,Baltimore,MD,
210191,International Connections Academy,Baltimore,MD,
210221,Western School for Technology and Environmental Science,Baltimore,MD,
210225,Woodlawn High School,Baltimore,MD,
210234,C Milton Wright High School,Bel Air,MD,
210240,High Point High School,Beltsville,MD,
210250,Bethesda-Chevy Chase High School,Bethesda,MD,
210250,Bethesda-Chevy Chase High School,Bethesda,MD,
210252,Stone Ridge School of the Sacred Heart,Bethesda,MD,
210271,Walt Whitman High School,Bethesda,MD,
210271,Walt Whitman High School,Bethesda,MD,
210271,Walt Whitman High School,Bethesda,MD,
210280,Boonsboro High School,Boonsboro,MD,
210300,Maryvale Preparatory School,Lutherville,MD,
210317,Saint Andrew's Episcopal School,Potomac,MD,
210330,Sollers Point Technical High School,Baltimore,MD,
210362,The Gunston School,Centreville,MD,
210381,Clarksburg High School,Clarksburg,MD,
210402,River Hill High School,Clarksville,MD,
210411,Oakland Mills High School,Columbia,MD,
210415,Long Reach High School,Columbia,MD,
210424,Indian Creek Upper School,Crownsville,MD,
210460,Damascus High School,Damascus,MD,
210477,North Caroline High School,Ridgely,MD,
210494,South River High School,Edgewater,MD,
210494,South River High School,Edgewater,MD,
210509,Centennial High School,Ellicott City,MD,
210509,Centennial High School,Ellicott City,MD,
210510,Howard High School,Ellicott City,MD,
210510,Howard High School,Ellicott City,MD,
210512,Mount Hebron High School,Ellicott City,MD,
210512,Mount Hebron High School,Ellicott City,MD,
210512,Mount Hebron High School,Ellicott City,MD,
210557,Reservoir High School,Fulton,MD,
210560,Gaithersburg High School,Gaithersburg,MD,
210564,Quince Orchard High School,Gaithersburg,MD,
210568,Watkins Mill High School,Gaithersburg,MD,
210570,Arundel Senior High School,Gambrills,MD,
210572,Old Mill Senior High School,Millersville,MD,
210575,Georgetown Preparatory School,North Bethesda,MD,
210582,Seneca Valley High School,Germantown,MD,
210583,Archbishop Spalding High School,Severn,MD,
210583,Archbishop Spalding High School,Severn,MD,
210585,Glen Burnie High School,Glen Burnie,MD,
210589,Northwest High School,Germantown,MD,
210592,Glenelg Country School,Ellicott City,MD,
210593,Glenelg High School,Glenelg,MD,
210595,Great Mills High School,Great Mills,MD,
210597,Eleanor Roosevelt High School,Greenbelt,MD,
210615,North Hagerstown High School,Hagerstown,MD,
210635,Havre de Grace High School,Havre De Grace,MD,
210651,Huntingtown High School,Huntingtown,MD,
210660,DeMatha Catholic High School,Hyattsville,MD,
210671,Urbana High School,Ijamsville,MD,
210673,Joppatowne High School,Joppa,MD,
210679,DuVal High School,Lanham,MD,
210695,Saint Vincent Pallotti High School,Laurel,MD,
210700,Leonardtown High School,Leonardtown,MD,
210703,St Mary's Ryken High School,Leonardtown,MD,
210710,North County High School,Glen Burnie,MD,
210726,Patuxent High School,Lusby,MD,
210730,Dulaney High School,Timonium,MD,
210745,Marriotts Ridge High School,Marriottsville,MD,
210750,McDonogh School,Owings Mills,MD,
210755,Middletown High School,Middletown,MD,
210785,Southern Garrett High School,Oakland,MD,
210799,Northern High School,Owings,MD,
210805,Hereford High School,Parkton,MD,
210805,Hereford High School,Parkton,MD,
210808,Chesapeake High School,Pasadena,MD,
210811,Beth Tfiloh Community High School,Baltimore,MD,
210825,Poolesville High School,Poolesville,MD,
210825,Poolesville High School,Poolesville,MD,
210839,Winston Churchill High School,Potomac,MD,
210843,McLean School of Maryland,Potomac,MD,
210865,North Harford High School,Pylesville,MD,
210895,Rising Sun High School,North East,MD,
210895,Rising Sun High School,North East,MD,
210909,Thomas Sprigg Wootton High School,Rockville,MD,
210910,Richard Montgomery High School,Rockville,MD,
210912,Walter Johnson High School,Bethesda,MD,
210928,James M Bennett High School,Salisbury,MD,
210928,James M Bennett High School,Salisbury,MD,
210930,Salisbury Christian School,Salisbury,MD,
210933,Parkside High School,Salisbury,MD,
210933,Parkside High School,Salisbury,MD,
210935,Wicomico High School,Salisbury,MD,
210943,Severna Park Senior High School,Severna Park,MD,
210945,Severn School,Severna Park,MD,
210955,Bullis School,Potomac,MD,
210956,Melvin J Berman Hebrew Academy,Rockville,MD,
210959,James Hubert Blake High School,Silver Spring,MD,
210965,Montgomery Blair High School,Silver Spring,MD,
210968,Atholton High School,Columbia,MD,
210969,Springbrook High School,Silver Spring,MD,
210970,Smithsburg High School,Smithsburg,MD,
210980,Charles Herbert Flowers High School,Springdale,MD,
210980,Charles Herbert Flowers High School,Springdale,MD,
210980,Charles Herbert Flowers High School,Springdale,MD,
210994,Kent Island High School,Stevensville,MD,
210994,Kent Island High School,Stevensville,MD,
211025,Carver Center for Arts and Technology,Baltimore,MD,
211030,Loyola Blakefield High School,Towson,MD,
211035,Towson High School,Towson,MD,
211061,"North Point High School for Science, Technology, and Industry",Waldorf,MD,
211067,Saint Charles High School,Waldorf,MD,
211083,Our Lady of Good Counsel High School,Olney,MD,
211084,Carroll County Career and Technology Center,Westminster,MD,
211085,Wheaton High School,Silver Spring,MD,
220025,Andover High School,Andover,MA,
220030,Phillips Academy,Andover,MA,
220030,Phillips Academy,Andover,MA,
220030,Phillips Academy,Andover,MA,
220030,Phillips Academy,Andover,MA,
220030,Phillips Academy,Andover,MA,
220030,Phillips Academy,Andover,MA,
220033,Arlington High School,Arlington,MA,
220050,Cushing Academy,Ashburnham,MA,
220085,Auburn High School,Auburn,MA,
220085,Auburn High School,Auburn,MA,
220105,Quabbin Regional High School,Barre,MA,
220155,Billerica Memorial High School,Billerica,MA,
220163,Notre Dame Academy,Hingham,MA,
220180,Boston College High School,Boston,MA,
220180,Boston College High School,Boston,MA,
220185,Boston Latin School,Boston,MA,
220222,Commonwealth School,Boston,MA,
220235,East Boston High School,East Boston,MA,
220345,Roxbury Latin School,West Roxbury,MA,
220425,Thayer Academy,Braintree,MA,
220430,Bridgewater-Raynham Regional High School,Bridgewater,MA,
220470,Burlington High School,Burlington,MA,
220470,Burlington High School,Burlington,MA,
220475,Buckingham Browne Nichols High School,Watertown,MA,
220475,Buckingham Browne Nichols High School,Watertown,MA,
220493,Cambridge Rindge And Latin High School,Cambridge,MA,
220563,Bay Path Regional Vocational Technical High School,Charlton,MA,
220575,Chelmsford High School,North Chelmsford,MA,
220611,Chicopee Comprehensive High School,Chicopee,MA,
220650,Middlesex School,Concord,MA,
220665,St John's Preparatory High School,Danvers,MA,
220675,Dedham High School,Dedham,MA,
220680,Noble and Greenough School,Dedham,MA,
220685,Deerfield Academy,Deerfield,MA,
220685,Deerfield Academy,Deerfield,MA,
220698,Shepherd Hill Regional High School,Dudley,MA,
220700,Duxbury High School,Duxbury,MA,
220725,Williston Northampton School,Easthampton,MA,
220727,East Longmeadow High School,East Longmeadow,MA,
220730,Northfield Mount Hermon High School,Mount Hermon,MA,
220730,Northfield Mount Hermon High School,Mount Hermon,MA,
220745,Weymouth High School,South Weymouth,MA,
220764,Pioneer Charter School of Science,Everett,MA,
220785,B M C Durfee High School,Fall River,MA,
220842,Framingham High School,Framingham,MA,
220860,Franklin High School,Franklin,MA,
220878,Gloucester High School,Gloucester,MA,
220895,Grafton High School,Grafton,MA,
220930,Groton School,Groton,MA,
220985,Haverhill High School,Haverhill,MA,
221060,Hopkinton High School,Hopkinton,MA,
221080,Barnstable High School,Hyannis,MA,
221095,Ipswich High School,Ipswich,MA,
221105,Silver Lake Regional High School,Kingston,MA,
221115,Central Catholic High School,Lawrence,MA,
221145,Lee Middle High School,Lee,MA,
221190,Lexington High School,Lexington,MA,
221190,Lexington High School,Lexington,MA,
221191,Minuteman Regional High School,Lexington,MA,
221195,Littleton High School,Littleton,MA,
221198,Longmeadow High School,Longmeadow,MA,
221218,Lowell High School,Lowell,MA,
221218,Lowell High School,Lowell,MA,
221275,Saint Mary Junior-Senior High School,Lynn,MA,
221290,Malden Catholic High School,Malden,MA,
221305,Malden High School,Malden,MA,
221315,Manchester Essex Regional Middle High School,Manchester,MA,
221325,Marblehead High School,Marblehead,MA,
221335,Marlborough High School,Marlborough,MA,
221349,Advanced Math and Science Academy Charter School,Marlborough,MA,
221350,Marshfield High School,Marshfield,MA,
221356,Virtual High School,Maynard,MA,
221365,Medford High School,Medford,MA,
221375,Melrose High School,Melrose,MA,
221385,Nipmuc Regional Middle-High School,Upton,MA,
221440,Milton High School,Milton,MA,
221440,Milton High School,Milton,MA,
221475,Natick High School,Natick,MA,
221485,Needham High School,Needham,MA,
221493,New Bedford High School,New Bedford,MA,
221541,CATS Academy Boston,Braintree,MA,
221545,St Sebastian Middle High School,Needham,MA,
221548,Newton South High School,Newton Center,MA,
221555,Newton North High School,Newtonville,MA,
221630,Algonquin Regional High School,Northborough,MA,
221640,Dartmouth High School,Dartmouth,MA,
221660,North Quincy High School,North Quincy,MA,
221662,North Reading High School,North Reading,MA,
221683,Norwood High School,Norwood,MA,
221721,Pathfinder Regional Vocational-Technical High School,Palmer,MA,
221725,Peabody Veterans Memorial High School,Peabody,MA,
221741,Pembroke High School,Pembroke,MA,
221765,Pittsfield High School,Pittsfield,MA,
221770,Saint Joseph Central High School,Pittsfield,MA,
221775,Taconic High School,Pittsfield,MA,
221800,Quincy High School,Quincy,MA,
221818,Austin Preparatory School,Reading,MA,
221820,Reading Memorial High School,Reading,MA,
221832,Revere High School,Revere,MA,
221842,Triton Regional High School,Byfield,MA,
221890,Scituate High School,Scituate,MA,
221895,Sharon High School,Sharon,MA,
221947,Prospect Hill Academy Charter School High School,Cambridge,MA,
221948,Somerville High School,Somerville,MA,
221995,The Governors Academy,Byfield,MA,
221995,The Governors Academy,Byfield,MA,
222005,South Hadley High School,South Hadley,MA,
222010,Hamilton-Wenham Regional High School,South Hamilton,MA,
222021,Dennis-Yarmouth Regional High School,South Yarmouth,MA,
222030,Springfield Central High School,Springfield,MA,
222055,Roger L Putnam Vocational-Technical High School,Springfield,MA,
222075,Stoughton High School,Stoughton,MA,
222075,Stoughton High School,Stoughton,MA,
222085,Tantasqua Regional High School,Fiskdale,MA,
222105,Joseph Case High School,Swansea,MA,
222123,Taunton High School,Taunton,MA,
222135,Masconomet Middle High School,Boxford,MA,
222147,Franklin County Technical School,Turners Falls,MA,
222154,Blackstone Valley Regional Vocational-Technical High School,Upton,MA,
222170,Wakefield Memorial High School,Wakefield,MA,
222250,Watertown High School,Watertown,MA,
222255,Wayland High School,Wayland,MA,
222275,Dana Hall School,Wellesley,MA,
222285,Wellesley High School,Wellesley,MA,
222297,Acton-Boxborough Regional High School,Acton,MA,
222300,Westborough High School,Westborough,MA,
222328,Westfield High School,Westfield,MA,
222333,Nashoba Valley Technical High School,Westford,MA,
222335,Westford Academy,Westford,MA,
222335,Westford Academy,Westford,MA,
222355,Weston High School,Weston,MA,
222375,Westwood High School,Westwood,MA,
222378,Xaverian Brothers High School,Westwood,MA,
222395,Whitman-Hanson Regional High School,Whitman,MA,
222398,Minnechaug Regional High School,Wilbraham,MA,
222428,Winchendon School,Winchendon,MA,
222440,Winchester High School,Winchester,MA,
222445,Winthrop High School,Winthrop,MA,
222480,Bancroft School,Worcester,MA,
222492,Doherty Memorial High School,Worcester,MA,
222500,Holy Name Central Catholic High School,Worcester,MA,
222500,Holy Name Central Catholic High School,Worcester,MA,
222515,Saint John's High School,Shrewsbury,MA,
222545,Worcester Academy,Worcester,MA,
222550,Worcester Technical High School,Worcester,MA,
230086,Huron High School,Ann Arbor,MI,
230087,Greenhills School,Ann Arbor,MI,
230088,Pioneer High School,Ann Arbor,MI,
230089,Skyline High School,Ann Arbor,MI,
230110,Armada High School,Armada,MI,
230320,Nexus Academy of Royal Oak,Beverly Hills,MI,
230327,Seaholm High School,Birmingham,MI,
230330,Detroit Country Day High School,Beverly Hills,MI,
230355,Cranbrook Kingswood School,Bloomfield Hills,MI,
230355,Cranbrook Kingswood School,Bloomfield Hills,MI,
230469,Plymouth High School,Canton,MI,
230544,Cesar Chavez Academy High School,Detroit,MI,
230544,Cesar Chavez Academy High School,Detroit,MI,
230630,Clarkston Senior High School,Clarkston,MI,
230689,Walled Lake Northern High School,Commerce Township,MI,
230760,Davison High School,Davison,MI,
230765,Dearborn High School,Dearborn,MI,
230770,Edsel Ford High School,Dearborn,MI,
230770,Edsel Ford High School,Dearborn,MI,
230775,Fordson High School,Dearborn,MI,
230860,Detroit Catholic Central High School,Novi,MI,
231225,University of Detroit Jesuit High School,Detroit,MI,
231273,Waterford Kettering High School,Waterford,MI,
231425,Fenton High School,Fenton,MI,
231446,Woodhaven High School,Flat Rock,MI,
231665,Grand Blanc Community School,Grand Blanc,MI,
231687,West Michigan Aviation Academy,Grand Rapids,MI,
231708,Forest Hills Central High School,Grand Rapids,MI,
231717,East Kentwood High School,Kentwood,MI,
231721,Michigan Virtual Charter Academy,Grand Rapids,MI,
231723,NexTech High School of Grand Rapids,Grand Rapids,MI,
231802,Grosse Pointe South High School,Grosse Pointe,MI,
231965,Holland Christian High School,Holland,MI,
232153,Jenison High School,Jenison,MI,
232167,Kalamazoo Area Math And Science Center,Kalamazoo,MI,
232255,Lake Orion High School,Lake Orion,MI,
232286,Michigan Virtual School,Lansing,MI,
232359,Winston Churchill High School,Livonia,MI,
232360,Lowell Senior High School,Lowell,MI,
232383,Lamphere High School,Madison Heights,MI,
232582,Herbert Henry Dow High School,Midland,MI,
232708,Reeths Puffer High School,Muskegon,MI,
232835,Northville High School,Northville,MI,
232843,Novi High School,Novi,MI,
232845,Oak Park High School,Oak Park,MI,
232850,Okemos High School,Okemos,MI,
232851,Michigan Connections Academy,Okemos,MI,
232852,NexTech High School of Lansing,Okemos,MI,
232857,Great Lakes Cyber Academy,Okemos,MI,
232882,West Bloomfield High School,West Bloomfield,MI,
233015,Pinckney Community High School,Pinckney,MI,
233044,Canton High School,Canton,MI,
233044,Canton High School,Canton,MI,
233045,Salem High School,Canton,MI,
233063,Waterford Mott High School,Waterford,MI,
233083,Port Huron High School,Port Huron,MI,
233194,Rochester Adams High School,Rochester Hills,MI,
233201,Stoney Creek High School,Rochester Hills,MI,
233220,Romeo High School,Romeo,MI,
233395,Saline High School,Saline,MI,
233508,Henry Ford II High School,Sterling Heights,MI,
233508,Henry Ford II High School,Sterling Heights,MI,
233508,Henry Ford II High School,Sterling Heights,MI,
233508,Henry Ford II High School,Sterling Heights,MI,
233508,Henry Ford II High School,Sterling Heights,MI,
233602,Athens High School,Troy,MI,
233603,Troy High School,Troy,MI,
233626,Adlai Stevenson High School,Sterling Heights,MI,
233626,Adlai Stevenson High School,Sterling Heights,MI,
233626,Adlai Stevenson High School,Sterling Heights,MI,
233626,Adlai Stevenson High School,Sterling Heights,MI,
233630,Utica High School,Utica,MI,
233690,Walled Lake Central High School,Commerce Township,MI,
233696,Dwight D Eisenhower High School,Shelby Township,MI,
233696,Dwight D Eisenhower High School,Shelby Township,MI,
233696,Dwight D Eisenhower High School,Shelby Township,MI,
240070,Andover High School,Andover,MN,
240080,Anoka High School,Anoka,MN,
240084,Apple Valley High School,Apple Valley,MN,
240256,Blaine High School,Blaine,MN,
240280,EdOptions Academy,Minneapolis,MN,
240419,Champlin Park High School,Champlin,MN,
240421,Chanhassen High School,Chanhassen,MN,
240423,Chaska High School,Chaska,MN,
240452,Centennial High School,Circle Pines,MN,
240537,Coon Rapids High School,Coon Rapids,MN,
240697,International School Of Mn,Eden Prairie,MN,
240708,Edina High School,Edina,MN,
240780,Minnetonka High School,Minnetonka,MN,
241150,Eden Prairie High School,Eden Prairie,MN,
241410,Orono High School,Long Lake,MN,
241465,Mahtomedi Senior High School,Mahtomedi,MN,
241585,Academy of Holy Angels,Richfield,MN,
241585,Academy of Holy Angels,Richfield,MN,
241625,Minnehaha Academy,Minneapolis,MN,
241627,Robbinsdale Armstrong High School,Plymouth,MN,
241855,Northfield High School,Northfield,MN,
241935,Owatonna High School,Owatonna,MN,
242035,Prior Lake High School,Savage,MN,
242092,Century High School,Rochester,MN,
242103,Mayo High School,Rochester,MN,
242110,Rogers High School,Rogers,MN,
242121,Eagan High School,Eagan,MN,
242121,Eagan High School,Eagan,MN,
242121,Eagan High School,Eagan,MN,
242125,Rosemount High School,Rosemount,MN,
242125,Rosemount High School,Rosemount,MN,
242185,Technical High School,Saint Cloud,MN,
242217,Hill-Murray School,Maplewood,MN,
242230,Central High School,Saint Paul,MN,
242230,Central High School,Saint Paul,MN,
242230,Central High School,Saint Paul,MN,
242263,Irondale Senior High School,New Brighton,MN,
242288,Saint Paul Preparatory School,Saint Paul,MN,
242320,Saint Thomas Academy,Mendota Heights,MN,
242327,Tartan Senior High School,Oakdale,MN,
242343,Woodbury High School,Woodbury,MN,
242358,Sartell High School,Sartell,MN,
242367,Burnsville Senior High School,Burnsville,MN,
242408,Simley High School,Inver Grove Heights,MN,
242450,Stillwater Area Senior High School,Stillwater,MN,
242548,Holy Family Catholic High School,Victoria,MN,
242548,Holy Family Catholic High School,Victoria,MN,
242650,Wayzata High School,Plymouth,MN,
242738,East Ridge High School,Woodbury,MN,
250150,Saint Stanislaus College,Bay Saint Louis,MS,
250250,Saint Martin High School,Ocean Springs,MS,
250326,Northwest Rankin High School,Flowood,MS,
251424,Saint Andrews Episcopal School,Ridgeland,MS,
252825,NorthStar Academy,Southaven,MS,
260128,Parkway West High School,Ballwin,MO,
260129,Parkway South High School,Manchester,MO,
260240,Blue Springs High School,Blue Springs,MO,
260241,Blue Springs South High School,Blue Springs,MO,
260591,Marquette High School,Chesterfield,MO,
260593,Parkway Central High School,Chesterfield,MO,
260594,Parkway North High School,Saint Louis,MO,
260640,Chaminade College Preparatory School,Saint Louis,MO,
260645,Clayton High School,Saint Louis,MO,
260650,John Burroughs School,Saint Louis,MO,
260655,Mary Institute and Saint Louis Country Day School,Saint Louis,MO,
260670,Villa Duchesne-Oak Hill School,Saint Louis,MO,
260720,David H Hickman High School,Columbia,MO,
260728,Columbia-Rock Bridge Senior High School,Columbia,MO,
260733,Muriel Williams Battle High School,Columbia,MO,
260781,De Smet Jesuit High School,Saint Louis,MO,
260782,Saint Louis Priory School,Saint Louis,MO,
260948,Lafayette High School,Ballwin,MO,
261560,Jefferson City High School,Jefferson City,MO,
261605,Barstow School,Kansas City,MO,
261605,Barstow School,Kansas City,MO,
261658,Staley High School,Kansas City,MO,
261685,Rockhurst High School,Kansas City,MO,
261715,Pembroke Hill School,Kansas City,MO,
261782,Kirkwood High School,Kirkwood,MO,
261782,Kirkwood High School,Kirkwood,MO,
261848,Liberty High School,Lake Saint Louis,MO,
261967,Liberty North High School,Liberty,MO,
261970,Liberty High School,Liberty,MO,
262190,Mexico Senior High School,Mexico,MO,
262350,Neosho Senior High School,Neosho,MO,
262483,Fort Zumwalt North High School,O Fallon,MO,
262488,Fort Zumwalt West High School,O Fallon,MO,
262515,Ritenour High School,Overland,MO,
262525,Ozark High School,Ozark,MO,
262545,Park Hill Senior High School,Kansas City,MO,
262575,Pattonville High School,Maryland Heights,MO,
262765,Republic High School,Republic,MO,
262802,Park Hill South High School,Riverside,MO,
262844,Francis Howell North High School,Saint Charles,MO,
262845,Francis Howell High School,Saint Charles,MO,
262851,Francis Howell Central High School,Saint Charles,MO,
262925,Visitation Academy,Saint Louis,MO,
262961,Gateway Science Academy of Saint Louis,Saint Louis,MO,
262970,Ladue Horton Watkins High School,Saint Louis,MO,
262980,Lindbergh High School,Saint Louis,MO,
262980,Lindbergh High School,Saint Louis,MO,
263025,Rosati-Kain High School,Saint Louis,MO,
263065,Saint Louis University High School,Saint Louis,MO,
263132,Fort Zumwalt East High School,Saint Peters,MO,
263137,Fort Zumwalt South High School,Saint Peters,MO,
263197,Rockwood Summit High School,Fenton,MO,
263289,Kickapoo High School,Springfield,MO,
263295,Springfield Catholic High School,Springfield,MO,
263545,Waynesville High School,Waynesville,MO,
263573,Webster Groves High School,Webster Groves,MO,
263590,Wentzville Holt High School,Wentzville,MO,
263591,Timberland High School,Wentzville,MO,
270087,Billings Central Catholic High School,Billings,MT,
280205,Bellevue East High School,Bellevue,NE,
280206,Bellevue West Senior High School,Bellevue,NE,
280953,Northwest High School,Grand Island,NE,
280955,Grand Island Senior High School,Grand Island,NE,
281316,University of Nebraska High School,Lincoln,NE,
281316,University of Nebraska High School,Lincoln,NE,
281505,Millard South High School,Omaha,NE,
281506,Millard North High School,Omaha,NE,
281710,Creighton Preparatory School,Omaha,NE,
281712,Daniel J Gross Catholic High School,Bellevue,NE,
281716,Burke High School,Omaha,NE,
281720,North High School,Omaha,NE,
281723,Millard West High School,Omaha,NE,
281760,South High School,Omaha,NE,
281770,Westside High School,Omaha,NE,
281771,V J and Angela Skutt Catholic High School,Omaha,NE,
290069,Coronado High School,Henderson,NV,
290097,Ed W Clark High School,Las Vegas,NV,
290097,Ed W Clark High School,Las Vegas,NV,
290103,Rancho High School,Las Vegas,NV,
290109,Faith Lutheran High School,Las Vegas,NV,
290109,Faith Lutheran High School,Las Vegas,NV,
290121,Cheyenne High School,North Las Vegas,NV,
290134,Advanced Technologies Academy,Las Vegas,NV,
290176,Sage Ridge School,Reno,NV,
290179,Sierra Vista High School,Las Vegas,NV,
290179,Sierra Vista High School,Las Vegas,NV,
290187,Damonte Ranch High School,Reno,NV,
290204,Arbor View High School,Las Vegas,NV,
290213,Southwest Career and Technical Academy,Las Vegas,NV,
290213,Southwest Career and Technical Academy,Las Vegas,NV,
290225,Northwest Career and Technical Academy,Las Vegas,NV,
290240,Nevada Connections Academy,Reno,NV,
300015,Proctor Academy,Andover,NH,
300130,Pinkerton Academy,Derry,NH,
300188,Virtual Learning Academy Charter School,Exeter,NH,
300245,Winnacunnet High School,Hampton,NH,
300275,Hollis Brookline High School,Hollis,NH,
300347,Londonderry High School,Londonderry,NH,
300355,Manchester Central High School,Manchester,NH,
300358,The Derryfield School,Manchester,NH,
300395,Inter Lakes Junior-Senior High School,Meredith,NH,
300410,Milford High School,Milford,NH,
300418,Bishop Guertin High School,Nashua,NH,
300430,Nashua High School North,Nashua,NH,
300468,Monadnock Regional High School,East Swanzey,NH,
300508,Timberlane Regional High School,Plaistow,NH,
300515,Holderness School,Plymouth,NH,
300634,Windham High School,Windham,NH,
310001,Northern Highlands Regional High School,Allendale,NJ,
310001,Northern Highlands Regional High School,Allendale,NJ,
310005,North Hunterdon High School,Annandale,NJ,
310012,Winslow Township High School,Atco,NJ,
310050,Ridge High School,Basking Ridge,NJ,
310060,Bayonne High School,Bayonne,NJ,
310062,Barnegat High School,Barnegat,NJ,
310073,Hillsborough High School,Hillsborough,NJ,
310080,Saint Rose High School,Belmar,NJ,
310093,Governor Livingston High School,Berkeley Heights,NJ,
310095,Bernards High School,Bernardsville,NJ,
310100,Gill Saint Bernard's School,Gladstone,NJ,
310120,Bloomfield High School,Bloomfield,NJ,
310148,Brick Township Memorial High School,Brick,NJ,
310184,Camdens Promise Charter School,Camden,NJ,
310215,Middle Township High School,Cape May Court House,NJ,
310221,Arthur P Schalick High School,Pittsgrove,NJ,
310223,Cherry Hill High School East,Cherry Hill,NJ,
310223,Cherry Hill High School East,Cherry Hill,NJ,
310224,Chatham High School,Chatham,NJ,
310240,Cliffside Park High School,Cliffside Park,NJ,
310245,Clifton High School,Clifton,NJ,
310250,Collingswood High School,Collingswood,NJ,
310251,Colonia High School,Colonia,NJ,
310253,Colts Neck High School,Colts Neck,NJ,
310260,Cranford High School,Cranford,NJ,
310264,Delran High School,Delran,NJ,
310265,Northern Valley Regional High School at Demarest,Demarest,NJ,
310267,Hillel High School,Ocean,NJ,
310272,Randolph High School,Randolph,NJ,
310281,Morris County School of Technology,Denville,NJ,
310283,East Brunswick High School,East Brunswick,NJ,
310296,Monmouth Regional High School,Tinton Falls,NJ,
310297,Edison High School,EDISON,NJ,
310297,Edison High School,EDISON,NJ,
310305,Elizabeth High School,Elizabeth,NJ,
310315,Pingry School,Basking Ridge,NJ,
310315,Pingry School,Basking Ridge,NJ,
310339,John E Dwyer Technology Academy,Elizabeth,NJ,
310355,Dwight Englewood School,Englewood,NJ,
310367,Manalapan High School,Manalapan,NJ,
310370,Fair Lawn High School,Fair Lawn,NJ,
310375,Howell High School,Farmingdale,NJ,
310378,Mount Olive High School,Flanders,NJ,
310380,Hunterdon Central Regional High School,Flemington,NJ,
310390,Academy of the Holy Angels,Demarest,NJ,
310395,Fort Lee High School,Ft Lee,NJ,
310400,Wallkill Valley Regional High School,Hamburg,NJ,
310402,Ramapo High School,Franklin Lakes,NJ,
310403,Delsea Regional High School,Franklinville,NJ,
310405,Freehold High School,Freehold,NJ,
310405,Freehold High School,Freehold,NJ,
