School Name,School Code
West Catholic Preparatory High School,393550
Bishop Guilfoyle High School,390050
The Ellis School,393695
William Penn Charter School,393560
Moravian Academy,390335
Kohelet Yeshiva High School,392782
Oakland Catholic High School,393775
Episcopal Academy,393300
Kings Academy,392691
La Salle Academy,400160
Bishop Hendricken High School,400238
Metropolitan Regional Career and Technical Center,400166
William M Davies Jr Career and Technical High School,400057
Barrington High School,400000
Burrillville High School,400055
Chariho High School,400270
Cranston High School West,400036
Cumberland High School,400037
East Greenwich High School,400040
East Providence High School,400050
Exeter West Greenwich Regional High School,400252
Ponaganset High School,400093
Johnston Senior High School,400058
Lincoln High School,400059
Middletown High School,400063
Narragansett High School,400064
Block Island School,400005
Rogers High School,400075
North Kingstown Senior High School,400088
North Smithfield High School,400287
Charles E Shea Senior High School,400125
Times 2 Academy,400144
Juanita Sanchez Ed Complex,400183
Classical High School,400150
Mount Pleasant High School,400185
Providence Career and Technical Academy,400142
Scituate High School,400095
Smithfield High School,400053
South Kingstown High School,400230
Tiverton High School,400224
Pilgrim High School,400239
Toll Gate High School,400237
West Warwick High School,400265
Westerly High School,400255
Woonsocket Senior High School,400295
Saint Mary Academy - Bay View,400215
Mount Saint Charles Academy,400285
Patrick Henry Academy,410795
Wilson Hall,411934
Southside Christian School,410907
Hammond School,410533
Woodland High School,411740
North Augusta High School,411520
South Aiken High School,410026
Silver Bluff High School,411120
Anderson Districts I & II Career and Technology Center,412117
Palmetto High School,412118
Pendleton High School,411620
Anderson Institute of Technology,410023
Denmark-Olar High School,410635
Bluffton High School,410206
Hanahan High School,411524
Cane Bay High School,411880
Charleston County School of the Arts,411516
Academic Magnet High School,410356
Wando High School,411445
James Island Charter High School,410400
Charleston Charter School of Math and Science,410418
East Clarendon High School,411995
Fort Dorchester High School,411527
South Florence High School,410755
Wilson High School,410760
West Florence High School,410758
Georgetown High School,410820
Berea High School,410885
Blue Ridge High School,410940
Eastside High School,411948
Greenville High Academy,410900
Greer High School,410950
James L Mann High School,410899
Riverside High School,410951
Emerald High School,410936
Greenwood High School,410935
Aynor High School,410082
Academy Of Arts Science And Technical,411469
Saint James High School,411472
Lugoff-Elgin High School,410200
North Central High School,411190
White Knoll High School,411295
Lexington High School,411290
Pelion High School,411592
Gilbert High School,410825
River Bluff High School,411292
Brookland-Cayce High School,410335
Dutch Fork High School,411101
Spring Hill High School,410353
Fred P Hamilton Career Center,410170
D W Daniel High School,410345
Easley High School,410685
Liberty High School,411300
Eau Claire High School,410525
W J Keenan High School,410548
Ridge View High School,410543
Blythewood High School,410210
Westwood High School,410211
Saluda High School,411790
Chapman High School,411085
Boiling Springs High School,411080
Dorman High School,411842
Clover High School,410485
Nation Ford High School,410796
Fort Mill High School,410765
Palmetto Scholars Academy,411538
York Preparatory Academy,411696
Saint Anne Catholic School,411706
Ashley Hall,410360
Heritage Academy,411032
Oakbrook Preparatory School,411849
John Paul II Catholic School,411674
Trinity Collegiate School,410759
Tea Area High School,421259
Douglas High School,420383
Roosevelt High School,421183
Watertown High School,421385
Father Ryan High School,431665
Fayette Academy,432143
Baylor School,430275
Clarksville Academy,430353
Boyd-Buchanan School,430276
Brentwood Academy,430163
Goodpasture Christian School,431253
Knoxville Christian School,431116
Christian Academy of Knoxville,431094
Franklin Road Academy,431668
Clinton High School,430390
Anderson County High School,431155
Booker T Washington High School,431380
Central High School,431390
East High School,431405
Hamilton High School,431415
Mitchell High School,431456
Raleigh-Egypt High School,431463
White Station High School,431510
Germantown High School,430760
Middle College High School,431446
Collierville High School,430410
Houston High School,430758
Arlington High School,430042
Bartlett High School,430070
Shelbyville Central High School,432120
Camden Central High School,430225
Heritage High School,431290
William Blount High School,431306
Tennessee High School,430180
Cannon County High School,432475
Hampton High School,430850
Unaka High School,430632
Cleveland High School,430373
Coffee County Central High School,431275
Dyer County High School,431765
West Greene High School,431590
Greeneville High School,430815
Ooltewah High School,431830
Red Bank High School,430325
Soddy-Daisy High School,432140
Chattanooga School for Arts and Sciences,430292
Hixson High School,430900
Chattanooga Girls Leadership Academy,430289
East Hamilton School,430044
Haywood High School,430190
Henry County High School,431845
East Hickman High School,431251
Jefferson County High School,430525
Dobyns Bennett High School,431045
South-Doyle High School,431098
Farragut High School,430435
Bearden High School,431090
Central High School,430680
Hardin Valley Academy,431102
L & N STEM Academy,431118
Lake County High School,432267
Ripley High School,431980
Maryville High School,431300
Montgomery Central High School,430520
Northwest High School,430362
West Creek High School,430357
Antioch High School,430030
Hillwood Comprehensive High School,431683
Martin Luther King Jr Magnet High School for Health Science and Engineering,431711
KIPP Nashville Collegiate High School,431692
Republic High School,431645
Oak Ridge High School,431800
Polk County High School,430115
Oliver Springs High School,431820
Roane County High School,431075
Rockwood High School,432010
Blackman High School,431636
Riverdale High School,431622
La Vergne High School,431162
Siegel High School,431637
Central Magnet School,431609
Seymour High School,432107
Hendersonville High School,430890
Munford High School,431615
Tullahoma High School,432315
Union City High School,432342
Warren County High School,431367
Centennial High School,430701
Renaissance High School,431760
Brentwood High School,430162
Ravenwood High School,430168
Independence High School,430706
Summit High School,433182
Lebanon High School,431175
Mount Juliet High School,431600
Saint Mary's Episcopal School,431462
Webb School,430095
Pleasant View School,431478
Chattanooga Christian School,431231
Columbia Academy,430430
Grace Christian Academy,431096
Christ Presbyterian Academy,431635
Trinity Christian Academy,430958
Montgomery Bell Academy,431710
McCallie School,430315
Antonian College Preparatory High School,446122
Incarnate Word Academy,443330
Incarnate Word Academy,443330
Nolan Catholic High School,442549
Robert M Beren Academy,443460
Allen Academy,440945
Liberty Christian School,441953
Covenant Christian Academy,441409
Lake Country Christian School,442526
Episcopal High School,440561
Jack C Hays High School,443925
Lehman High School,443923
Houston T STEM And Early College High School,443518
KIPP Sunnyside High School,443751
KIPP Generations High School,443642
KIPP Northeast College Preparatory,443653
NYOS Charter School,440347
YES Prep Public Schools - Gulfton Campus,443292
Harmony Science Academy-Houston High,443546
Harmony School of Ingenuity-Houston,443294
IDEA San Juan College Preparatory,446314
IDEA Mission College Preparatory,444833
IDEA San Benito College Preparatory,446293
IDEA Pharr College Preparatory,445509
IDEA Alamo College Preparatory,440062
IDEA Weslaco College Prep,447480
IDEA Edinburg College Preparatory,447481
IDEA McAllen College Preparatory,444604
IDEA Carver College Preparatory,446286
IDEA Weslaco Pike College Preparatory,440202
IDEA Walzem College Preparatory,440200
IDEA North Mission College Preparatory,440428
IDEA Riverview College Preparatory,444062
Harmony Science Academy - North Austin,440101
Harmony School of Endeavor Austin,445129
Westlake Academy,447468
School of Science and Technology-San Antonio,446263
KIPP Austin Collegiate,440364
Kipp Austin Brave High School,440108
Harmony Science Academy - San Antonio,444936
Brooks Academy of Science and Engineering,444919
Harmony Science Academy - El Paso,442192
Harmony School of Innovation: El Paso,442276
Harmony School of Discovery - Houston,443641
Harmony School of Advancement-Houston,443598
Harmony School Innovation-Ft Wrth,442591
Harmony School of Innovation - Sugar Land,446789
Harmony School of Innovation Katy,443724
Leadership Prep School,440051
Austin Achieve High School,440024
BASIS San Antonio Shavano Campus,446283
Aledo High School,440065
Alief Hasting Senior High School,440076
Kerr High School,443372
Manvel High School,444463
Shadow Creek High School,440007
Amarillo High School,440125
Caprock High School,440128
Palo Duro High School,440140
Tascosa High School,440148
Angleton High School,440180
Rockport-Fulton High School,445935
Sam Houston High School,440242
Lamar High School,440241
James Martin High School,440236
Juan Seguin High School,440259
James Bowie High School,440243
Stephen F Austin High School,440320
Northeast Early College High School,440301
James Bowie High School,440331
Garza Independence High School,440339
Akins High School,440349
Ann Richards School for Young Women Leaders,440382
Bandera High School,440410
Belton High School,440580
Haltom High School,442510
Richland High School,442558
Birdville High School,445137
Brackett High School,440805
Brazosport High School,442610
Brazoswood High School,442612
James Pace High School,440912
Bruceville-Eddy High School,442130
James Earl Rudder High School,440959
Burnet High School,441025
Calallen High School,441045
Canutillo High School,441113
Northwest Early College High School,441112
Carroll Senior High School,442963
R L Turner High School,441140
Creekview High School,441144
Clear Creek High School,444087
Clear Lake High School,443361
Clear Brook High School,442624
Clear Springs High School,444082
Clear Falls High School,444080
Cleburne High School,441335
Clint ISD Early College Academy,441361
Coldspring-Oakhurst High School,441380
Smithson Valley High School,445056
Memorial Early College High School with Saint Phillips College,445052
Conroe High School,441470
The Woodlands High School,441471
Oak Ridge High School,441473
Caney Creek High School,441463
The Woodlands College Park High School,447642
Coppell High School,441485
Richard King High School,441509
Crowley High School,441647
North Crowley High School,442537
Cypress Falls High School,443346
Cypress Creek High School,443358
Langham Creek High School,443424
Cypress Springs High School,443317
Cypress Ridge High School,443535
Cypress Woods High School,443302
Cypress Ranch High School,441689
Cypress Lakes High School,443747
Cypress Park High School,440047
Bridgeland High School,440281
Bryan Adams High School,441723
David W Carter High School,441729
Justin F Kimball High School,441757
Skyline High School,441812
W T White High School,441828
Woodrow Wilson High School,441835
Emmett J Conrad High School,441854
Irma Lerma Rangel Young Women's Leadership School,441853
Trinidad Garza Early College High School at Mountain View College,441849
Innovation Design Entrepreneurship Academy,441903
Deer Park High Sch-S Campus,441875
Del Valle High School,441927
Denison Senior High School,441930
Dumas High School,442075
Duncanville High School,442085
W E Boswell High School,446084
Saginaw High School,446087
Chisholm Trail High School,442594
Eagle Pass High School,442100
C C Winn High School,442101
Westlake High School,440324
East Central High School,446135
Permian High School,445197
Edinburg North High School,442148
Captain John L Chapin High School,442208
Elgin High School,442185
Fabens High School,442340
Ferris High School,442400
Elkins High School,446782
Dulles High School,446785
Willowridge High School,446712
William P Clements High School,446784
I H Kempner High School,446783
Stephen F Austin High School,445860
Thurgood Marshall High School,444841
William B Travis High School,445848
Ridge Point High School,444836
Arlington Heights High School,442505
Robert L Paschal High School,442560
IM Terrell Academy For Stem And Vpa,441356
Freer High School,442620
Friendswood High School,442625
Ball High School,442690
Garland High School,442731
Lakeview Centennial High School,442730
North Garland High School,442732
South Garland High School,442733
Naaman Forest High School,442736
Rowlett High School,446017
Sachse High School,446082
Georgetown High School,442770
East View High School,442776
Gilmer High School,442805
Grand Prairie Collegiate Institute,442941
Grapevine Senior High School,442965
Colleyville Heritage High School,441408
McCollum High School,446170
Harlingen High School,443125
Harlingen High School South,443124
Stephen F Austin High School,443450
Bellaire Senior High School,440557
Mirabeau B Lamar Senior High School,443405
Sharpstown International School,443613
Ross Shaw Sterling Aviation High School,443419
Westbury Senior High School,443454
Jack Yates High School,443375
Eastwood Academy,443511
Westside High School,443522
Carnegie Vanguard High School,443541
Houston Academy International Studies,443597
North Houston Early College High School,443606
Mickey Leland College Preparatory Academy for Young Men,443638
Young Womens College Preparatory Academy,443637
South Early College High School,443621
Energy Institute High School,443760
Kingwood High School,443863
Atascocita High School,443583
Hutto High School,443510
Ingram Tom Moore High School,443527
Irving High School,443560
MacArthur High School,443562
Nimitz High School,443563
Jack E Singley Academy,443553
Joshua High School,443700
Judson High School,441472
Karen Wagner High School,446277
Katy High School,443735
James E Taylor High School,443736
Mayde Creek High School,443426
Cinco Ranch High School,443509
Morton Ranch High School,443739
Seven Lakes High School,443727
Obra D Tompkins High School,443726
Klein High School,446690
Klein Forest High School,443394
Klein Oak High School,446691
Palmview High School,443940
La Porte High School,444025
Virginia Allred Stacey Junior-Senior High School,446161
Lake Travis High School,440311
Lamar Consolidated High School,446000
Ben Franklin Terry High School,445997
Foster High School,445856
George Ranch High School,445862
Churchill Fulshear High School,440009
Lancaster High School,444010
Leander High School,444095
Cedar Park High School,441174
Vista Ridge High School,441176
Rouse High School,444097
Vandegrift High School,440363
Longview High School,444280
Lubbock High School,444360
Monterey High School,444350
Lufkin High School,444385
Lytle High School,444405
Magnolia High School,444425
Magnolia West High School,444424
Mansfield Summit High School,444461
Mansfield High School,444460
Mansfield Lake Ridge High School,444457
Frontier High School,444466
McAllen Memorial High School,444596
Lamar Academy,444600
McGregor High School,444620
McKinney High School,444630
McKinney North High School,444632
McKinney Boyd High School,444633
Medina Valley High School,441155
Mesquite High School,444710
North Mesquite High School,444712
West Mesquite High School,444714
Dr Ralph H Poteet High School,444713
Dr John D Horn High School,444711
Robert E Lee High School,444743
Mineral Wells High School,444815
Mission High School,444830
Mission Collegiate High School,444839
Nacogdoches High School,444980
New Braunfels Senior High School,445055
Porter High School,445644
Winston Churchill High School,446273
LEE High School,446203
James Madison High School,446154
Theodore Roosevelt High School,446258
Ronald Reagan High School,446207
Johnson High School,446093
John Jay High School,446156
John Marshall High School,446175
Tom C Clark High School,446261
Health Careers High School,446148
Sandra Day O'Connor High School,443199
Brandeis High School,446254
William J Brennan High School,446239
Northwest High School,443715
Byron Nelson High School,444916
V R Eaton High School,442611
Olney High School,445225
J Frank Dobie High School,443374
Pasadena High School,445375
Sam Rayburn High School,445373
South Houston High School,446652
Pasadena Memorial High School,445773
Dr Kirk Lewis Career and Technical High School,443662
Pearland High School,445410
Glenda Dawson High School,445414
Robert Turner Colege-Career High School,445412
Paul H Pewitt High School,444990
Pflugerville High School,445500
John B Connally High School,440305
Hendrickson High School,445499
Pine Tree High School,442985
Vines High School,445567
Williams High School,445568
Clark High School,445566
Plano East Senior High School,445569
Shepton High School,445561
Jasper High School,445572
Mcmillen High School,444900
Port Aransas High School,445597
Memorial High School,445620
Prosper High School,445715
Rice High School,445832
Lloyd V Berkner High School,445841
Richardson High School,445840
Science Academy of South Texas,444682
South Texas ISD Medical Professions,446292
Rockwall High School,445952
Rockwall Heath High School,443191
Round Rock High School,446025
Westwood High School,440326
McNeil High School,440303
Stony Point High School,446037
Success High School,446023
Cedar Ridge High School,446027
Royse City High School,446050
Salado High School,446090
Central High School,446115
Luther Burbank High School,446165
San Marcos High School,446325
Santa Fe High School,440090
Samuel Clemens High School,446365
Byron P Steele II High School,446088
C E King High School,443355
Socorro High School,442247
Montwood High School,442241
Eastlake High School,442277
Memorial Senior High School,443402
Taylor High School,446902
Texas High School,446970
Texas City High School,446980
United High School,444058
J B Alexander High School,444042
Vidor High School,447275
Walnut Springs School,447345
Weslaco High School,447440
Whitehouse High School,447517
Parkland High School,442238
Saint Joseph Academy,440915
Saint Agnes Academy,443420
Strake Jesuit College Preparatory,443383
Saint Thomas High School,443435
Chinquapin Preparatory School,440484
Ursuline Academy,441825
Saint Michael's Catholic Academy,440313
Westbury Christian High School,443459
IDEA Montopolis College Preparatory,440393
Rodeo Palms Junior High School,449107
Klein Cain High School,440155
Weiss High School,440164
Faith Christian School,441411
Greenhill School,441735
Houston Christian High School,443409
Legacy Christian Academy,442634
Saint Mark's School of Texas,441805
North Central Texas Academy,442917
Parish Episcopal School,442368
Geneva School of Boerne,440731
John Paul II High School,445578
St John Xxiii Preparatory High School,443742
Ascension Academy,440122
Saint Dominic Savio Catholic High School,440362
John Paul II Catholic High School,445061
Logos Preparatory Academy,444917
The Banff School,443464
Oratory Athenaeum for University Preparation,445501
Canterbury Collegiate Academy,441962
Trinity School of Texas,444286
Cypress Community Christian School,441686
Prestonwood Christian Academy,441796
Prince of Peace Christian School,441147
St Catherines Montessori,442188
Frassati Catholic High School,446701
Grace Christian Academy,443465
Woodlands Christian Academy,447644
Episcopal School of Dallas,441734
Southwest Christian School,442562
Fort Worth Christian School,442517
Second Baptist School,443439
Rowland Hall,450385
Ames Academy For Mathematics Engineering And Scien,450360
American Fork High School,450005
Pleasant Grove High School,450305
Skyridge High School,450001
Spectrum Academy - North Salt Lake,450241
Itineris Early College High School,450452
Providence Hall Charter School,450124
Merit College Preparatory Academy,450426
Jordan High School,450405
Alta High School,450402
Canyons Technical Education Center,994504
Northridge High School,450164
North Davis Junior High School,459029
North Layton Junior High School,459021
Emery High School,450043
Cyprus High School,450175
Olympus High School,450380
Copper Hills High School,450450
Ogden Senior High School,450255
Park City High School,450290
West High School,450400
Pine View High School,450354
Desert Hills High School,450359
Wayne High School,450015
American Heritage School,450003
Middleburg Academy,471427
Bishop Ireton High School,470019
Chatham Hall,470445
Fork Union Military Academy,470860
Collegiate School,471845
Foxcroft School,471425
Tandem Friends School,470437
St Anne's-Belfield School,470435
Paul VI Catholic High School,470801
Albemarle High School,470420
T C Williams High School,470051
Wakefield High School,470120
Washington Liberty High School,470125
Yorktown High School,470130
Liberty High School,470175
Jefferson Forest High School,470853
Parry McCluer High School,470345
Charlottesville High School,470423
Clover Hill High School,471429
Lloyd C Bird High School,470486
Matoaca High School,471720
Meadowbrook High School,471877
Thomas Dale High School,470485
James River High School,471428
Midlothian High School,471430
Cosby High School,470503
Craig County Middle High School,471517
Chantilly High School,470402
Herndon High School,471065
Lake Braddock Secondary School,470353
Robert E Lee High School,472137
James Madison High School,472278
McLean High School,471395
Mount Vernon High School,470030
Oakton High School,472279
George Mason High School,470795
Fauquier High School,472305
Liberty High School,472310
Kettle Run High School,471561
Fluvanna County High School,470390
Sherando High School,472174
Goochland High School,470965
William Monroe High School,472145
Bethel High School,471020
Kecoughtan High School,471028
Atlee High School,471415
Harrisonburg High School,471035
Henrico High School,471854
Hermitage High School,471855
Mills Godwin High School,471872
Deep Run High School,470952
Louisa County High School,471445
Madison County High School,471325
Blacksburg High School,470225
Eastern Montgomery High School,472070
Denbigh High School,471532
Menchville High School,471546
Heritage High School,471542
Booker T Washington High School,471570
Granby High School,471585
Lake Taylor High School,471598
Maury High School,471600
Norview High School,471620
Orange County High School,471660
Powhatan High School,471785
Osbourn Park Senior High School,471345
Woodbridge Senior High School,472463
Potomac Senior High School,472464
Forest Park High School,472468
Charles J Colgan Sr High School,470002
Open High School,471878
Richmond Community High School,471879
Rockbridge County High School,471970
Spotswood High School,471715
Marion Senior High School,471355
Spotsylvania High School,472130
Courtland High School,472127
Massaponax High School,472131
Chancellor High School,470879
Riverbend High School,470887
Brooke Point High School,472142
Colonial Forge High School,472144
North Stafford High School,472143
Mountain View High School,472147
Staunton High School,472160
Lakeland High School,472208
Princess Anne High School,471315
Ocean Lakes High School,472308
Bayside High School,472285
First Colonial High School,472290
Floyd E Kellam High School,472287
Kempsville High School,472293
Green Run High School,472296
Frank W Cox High School,472289
Salem High School,472306
Landstown High School,472273
Waynesboro High School,472362
Saint Gertrude High School,471895
Catholic High School,471615
Norfolk Christian Upper School,471618
Bishop O'Connell High School,470103
Stonebridge High School,470489
Appomattox Regional Governor's School Arts And Technology,471716
Arlington Career Center,470073
Flint Hill School,471648
Peninsula Catholic High School,471550
Trinity Christian School,470805
Norfolk Collegiate School,471573
The Carmel School,472008
Millwood School,471431
Wakefield School,471117
Vermont Academy,460405
Lyndon Institute,460220
St Johnsbury Academy,460395
Mount Mansfield Union High School,460205
Burlington High School,460085
Cabot School,460090
Enosburg Falls High School,460130
Hartford High School,460495
Woodstock Union High School & Middle School,460520
O'Dea High School,481130
Arlington High School,480035
Auburn Riverside High School,480046
Washington School For The Blind,481482
Summit Public Schools-Sierra,480008
Bellevue Senior High School,480070
Newport High School,480071
International School,480068
Sehome High School,480083
Bethel High School,481225
Spanaway Lake High School,481227
Graham-Kapowsin High School,480442
Pierce County Skill Center,480946
Bremerton High School,480103
Bridgeport High School,480115
Cascade High School,480605
Central Valley High School,481483
University High School,481297
Spokane Valley Tech,481291
Centralia High School,480170
Cheney High School,480185
Clover Park High School,481370
Lakes High School,480588
Davenport Junior-Senior High School,480290
East Valley High School,481238
Eatonville High School,480335
Lynnwood High School,480649
Meadowdale Senior High School,480342
Mountlake Terrace High School,480343
Ellensburg High School,480350
Cascade Senior High School,480383
Everett High School,480385
Henry M Jackson High School,480711
Evergreen High School,481141
Evergreen High School,481141
Mountain View High School,481477
Heritage High School,481492
Union High School,480139
Decatur High School,480395
Federal Way High School,480397
Thomas Jefferson High School,480058
Todd Beamer High School,480401
Fife High School,481375
Washington High School,481402
Highline High School,481090
Tyee High School,481159
Puget Sound Skills Center,480131
Hockinson High School,480118
Hoquiam High School,480475
Issaquah High School,480500
Liberty High School,480502
Kamiakin High School,480524
Southridge High School,480531
Lake Washington High School,480545
Eastlake High School,480548
Tesla Stem High School,480976
Lynden High School,480647
Mount Spokane High School,480687
Mount Vernon High School,480750
Mariner High School,480387
Kamiak High School,480758
Newport High School,480795
North Kitsap High School,480920
Timberline High School,480572
River Ridge High School,480574
Bothell High School,480100
North Creek High School,480013
Oak Harbor High School,480810
Ilwaco High School,480485
Orting High School,480855
Peninsula High School,480420
Gig Harbor High School,480421
Lincoln High School,480029
Gov John Rogers Senior High School,480938
Puyallup High School,480940
Hanford High School,481002
Royal High School,481033
Friday Harbor High School,480410
Cleveland Stem High School,481055
Franklin High School,481080
Nathan Hale High School,481128
West Seattle High School,481165
Sequim High School,481185
Shorewood High School,481166
Mount Si High School,480797
South Kitsap High School,480910
Lewis and Clark High School,481265
Shadle Park High School,481282
On Track Academy,481283
Saint John - Endicott High School,481035
Steilacoom Senior High School,481325
Sunnyside Senior High School,481350
Lincoln High School,481385
Stadium High School,481395
Oakland High School,481392
Tacoma Science and Math Institute,481391
Tahoma Senior High School,480665
Hudson's Bay High School,481475
Skyview High School,481489
Walla Walla High School,481503
Washougal High School,481515
Waterville High School,481525
West Valley High School,480710
Dishman Hills High School,481236
White River High School,480125
Eastside Catholic High School,480067
WANIC Skill Center,697001
School Of Industrial Design Engineering And Art,484200
Seton Catholic College Preparatory High School,481471
Catholic Memorial High School,502385
Xavier High School,500063
Pacelli Catholic High School,502192
Martin Luther High School,500823
Wisconsin Lutheran High School,501510
Adams Friendship High School,500005
Appleton West High School,500060
Appleton North High School,500064
Ashwaubenon High School,500786
Baraboo High School,500140
Brookfield Central High School,500282
Brookfield East High School,500281
Cedarburg High School,500370
Chilton High School,500390
Cuba City High School,500470
De Forest Area High School,500500
Kettle Moraine High School,502352
High School of Health Sciences,502350
Northland Pines High School,500560
East Troy High School,500565
Edgerton Senior High School,500585
Elkhorn Area High School,500600
Fennimore Middle High School,500650
Fond du Lac High School,500668
North Crawford High School,500715
Germantown High School,500723
Grafton Senior High School,500770
East High School,500790
Preble High School,500795
Southwest High School,500813
Greenfield High School,501359
Whitnall High School,500838
Hartford Union High School,500850
Hillsboro High School,500885
Holmen High School,500905
Hortonville High School,500915
Bay Port High School,500787
Joseph A Craig High School,500955
Parker High School,500953
Johnson Creek High School,500970
Kaukauna Senior High School,500990
Tremper High School,500998
Indian Trail High School And Academy,501006
Lakeview Technology Academy,501822
Kimberly High School,501030
Central High School,501045
Badger High School,501065
East High School,501150
West High School,501165
Marshfield High School,501230
Mauston High School,501247
Menomonee Falls High School,501285
Menomonie Senior High School,501300
Homestead High School,502269
Merrill Senior High School,501308
Middleton High School,501320
Milton High School,501330
Riverside University High School,501430
North Division High School,501405
Hmong American Peace Academy,501415
Lakeland Union High School,501527
Mukwonago High School,501590
Neenah High School,501615
New Berlin Eisenhower Middle High School,501631
New Berlin West Middle High School,501632
New Glarus High School,501635
New London High School,501650
New Richmond Senior High School,501655
Oconomowoc High School,501680
Oostburg High School,501710
Oregon High School,501715
Pewaukee High School,501785
Portage High School,501835
Prairie Du Chien Senior High School,501875
Laconia High School,502015
D C Everest Senior High School,502060
Saint Francis High School,502037
Westosha Central High School,502040
Sauk Prairie High School,501885
Shawano Senior High School,502080
South Milwaukee High School,502153
Stoughton High School,502205
Sun Prairie High School,502242
Union Grove High School,502320
Verona Area High School,502330
Washburn High School,502360
Waukesha North High School,502389
eAchieve Academy: Wisconsin,502388
Wausau West High School,502417
Wauwatosa East High School,502430
Wauwatosa West High School,502433
West De Pere High School,502470
Whitefish Bay High School,501505
Whitehall Memorial Middle High School,502510
University School of Milwaukee,501390
"Prairie School, Incorporated",501918
Salam High School,501349
Parkersburg Catholic High School,490970
Notre Dame High School,490265
Linsly School,491410
Calvary Baptist Academy,490931
Spring Mills High School,490781
Scott High School,490745
Brooke High School,491365
Cabell-Midland High School,490045
Huntington High School,490596
East Hardy High School,490800
South Harrison High School,490730
Robert C Byrd High School,490275
Lincoln High School,491190
George Washington High School,490217
Nitro High School,490935
Riverside High School,490086
Lincoln County High School,490527
East Fairmont High School,490385
Fairmont Senior High School,490395
John Marshall High School,490483
River View High School,490142
Princeton Senior High School,491065
Keyser High School,490660
Tug Valley High School,490655
Morgantown High School,490875
University High School,490880
Wheeling Park High School,491445
Pocahontas County High School,490327
Preston High School,490675
Hurricane High School,490615
Independence High School,491215
Elkins High School,490360
Summers County High School,490560
Tyler Consolidated High School,491200
Buckhannon-Upshur High School,490165
Magnolia High School,490930
Parkersburg High School,490985
Parkersburg South High School,490987
Williamstown High School,491480
Cheyenne Central High School,510063
Cheyenne South High School,510071
Lander Valley High School,510235
Hot Springs County High School,510425
Buffalo High School,510035
Kelly Walsh High School,510058
Sheridan High School,510395
Jackson-Hole High School,510210
