school_id,school_code,SCHNAME,City,Zip,State
1922352,80002,Caravel Academy,Bear,197011799,DE
1922793,191438,Saint Thomas More Catholic High School,Lafayette,705087108,LA
1924054,290109,Faith Lutheran High School,Las Vegas,891176949,NV
1925841,11820,McGill-Toolen Catholic High School,Mobile,366042291,AL
1929074,110195,Marist School,Brookhaven,303195104,GA
2001272,12679,American Christian Academy,Tuscaloosa,354044158,AL
2001443,20182,Grace Christian School,Anchorage,995162802,AK
2004047,30506,The Gregory School,Tucson,857125207,AZ
2017282,101206,Community School-Naples,Naples,341093859,FL
2017475,101095,Ransom Everglades School,Miami,331335903,FL
2018399,101234,Scheck Hillel Community School,Miami,331803209,FL
2023026,120030,Hawaii Baptist Academy,Honolulu,968171489,HI
2029039,190244,The Dunham School,Baton Rouge,708101786,LA
2035949,220454,Montrose School,Medfield,20522308,MA
2044476,310514,Hawthorne Christian Academy,Hawthorne,75062254,NJ
2049011,343233,Ravenscroft School,Raleigh,276155374,NC
2059857,441823,Trinity Christian Academy,Addison,750015096,TX
2060636,441953,Liberty Christian School,Argyle,762267744,TX
2061072,443433,Saint Thomas Episcopal School,Houston,770961505,TX
2062484,442526,Lake Country Christian School,Fort Worth,761792954,TX
2063386,470435,St Anne's-Belfield School,Charlottesvle,229031785,VA
2063874,470985,The Madeira School,McLean,221021203,VA
2121737,440313,Saint Michael's Catholic Academy,Austin,787351446,TX
2122129,470801,Paul VI Catholic High School,Fairfax,220304322,VA
2160561,220120,Belmont Hill School,Belmont,24782662,MA
2161011,221995,The Governors Academy,Byfield,19222734,MA
2161678,281710,Creighton Preparatory School,Omaha,681141878,NE
2162412,343236,Saint David's School,Raleigh,276097621,NC
2162591,363300,Maumee Valley Country Day School,Toledo,436141499,OH
2163165,431668,Franklin Road Academy,Nashville,372201196,TN
2163405,443459,Westbury Christian High School,Houston,770964704,TX
2163438,440561,Episcopal High School,Bellaire,774013002,TX
2164646,481160,Seattle Preparatory School,Seattle,981024098,WA
2167374,311430,Oak Knoll School of the Holy Child,Summit,79012408,NJ
2181537,60295,Saint Mary's High School,Colorado Springs,809093951,CO
2187540,52563,Santa Margarita Catholic High School,Rcho Sta Marg,926881993,CA
10000600872,10027,Asbury High School,Albertville,359516040,AL
10000600878,10925,Douglas High School,Douglas,35964,AL
10000601585,11336,Brindlee Mountain High School,Guntersville,359766900,AL
10000700251,10328,Hoover High School,Hoover,352444511,AL
10000701456,10381,Spain Park High School,Birmingham,352424678,AL
10000800831,11697,Bob Jones High School,Madison,357588737,AL
10000802198,11701,James Clemens High School,Madison,357562011,AL
10001102096,11600,Leeds High School,Leeds,350941403,AL
10001301682,12675,Hewitt-Trussville High School,Trussville,351736400,AL
10001802104,10326,Alabama School of Fine Arts,Birmingham,352032203,AL
10009000011,10110,Anniston High School,Anniston,362074798,AL
10010000028,10130,Arab High School,Arab,350161160,AL
10012001472,10175,Athens High School,Athens,35611,AL
10018902195,12383,Satsuma High School,Satsuma,365722101,AL
10019001183,12485,Thompson High School,Alabaster,350079264,AL
10019502441,12858,Pike Road High School,Pike Road,36064,AL
10021000036,10220,Auburn High School,Auburn,368306340,AL
10024000048,12220,Prattville High School,Prattville,360676835,AL
10027000100,11060,Fairhope High School,Fairhope,365327085,AL
10027001759,10844,Daphne High School,Daphne,365265902,AL
10039000192,10425,Wenonah High School,Birmingham,352211303,AL
10045000216,10505,T R Miller High School,Brewton,364261199,AL
10054000250,12090,White Plains High School,Anniston,362070405,AL
10054001489,10125,Wellborn High School,Anniston,362015855,AL
10099000370,10795,Cullman High School,Cullman,350551899,AL
10102000377,10800,Fairview High School,Cullman,350581212,AL
10102000385,12782,Vinemont High School,Vinemont,35179,AL
10102000387,10810,West Point High School,Cullman,350576651,AL
10117000426,10856,Austin High School,Decatur,35603,AL
10117000429,10860,Decatur High School,Decatur,356013293,AL
10129000465,10850,Holtville High School,Deatsville,360223014,AL
10129000468,11758,Stanhope Elmore High School,Millbrook,360542899,AL
10129000471,12835,Wetumpka High School,Wetumpka,360929701,AL
10132000476,10980,Enterprise High School,Enterprise,363301399,AL
10141000511,10995,Eufaula High School,Eufaula,360279501,AL
10153000528,11126,Florence High School,Florence,356301479,AL
10169000582,11340,Guntersville High School,Guntersville,359762599,AL
10171002162,11295,Greensboro High School,Greensboro,367442518,AL
10172000594,11355,Haleyville High School,Haleyville,355651997,AL
10173000599,11390,Hartselle High School,Hartselle,356401637,AL
10180000629,11466,Virgil Grissom High School,Huntsville,358023399,AL
10180000631,11485,Huntsville High School,Huntsville,35801,AL
10180001374,11494,New Century Technology High School,Huntsville,358111842,AL
10192000706,11208,Gardendale High School,Gardendale,350712634,AL
10192000744,10415,Shades Valley High School,Irondale,352104278,AL
10192001752,10375,Minor High School,Adamsville,350052531,AL
10192002421,11459,Jefferson County International Baccalaureate School,Birmingham,352104278,AL
10201000764,11568,Brooks High School,Killen,356458348,AL
10201000765,11120,Central High School,Florence,356333930,AL
10201000767,12340,Lauderdale County High School,Rogersville,356527304,AL
10201000770,11630,Lexington School,Lexington,356483644,AL
10201000772,11135,Rogers High School,Florence,356344324,AL
10204000783,11930,Lawrence County High School,Moulton,356501499,AL
10207000791,10445,Beulah High School,Valley,368548806,AL
10210000797,10132,Ardmore High School,Ardmore,357397468,AL
10210000800,10185,East Limestone High School,Athens,356137518,AL
10210000810,10960,West Limestone High School,Lester,356473635,AL
10210001549,10955,Elkmont High School,Elkmont,356205530,AL
10222000556,11345,Madison County High School,Gurley,357485700,AL
10222000836,11415,Hazel Green High School,Hazel Green,357508656,AL
10222000848,12648,Sparkman High School,Harvest,357498641,AL
10222001683,11980,Buckhorn High School,New Market,357619408,AL
10237000912,11839,W P Davidson High School,Mobile,366092097,AL
10237000934,12450,Mary G Montgomery High School,Semmes,365755215,AL
10237000942,11830,Murphy High School,Mobile,366061499,AL
10237001688,12615,Theodore High School,Theodore,365826291,AL
10243001015,11885,Carver Senior High School,Montgomery,361084160,AL
10243001036,11910,Lanier Senior High School,Montgomery,361045498,AL
10243001417,11896,LAMP High School,Montgomery,36111,AL
10243002214,11907,Park Crossing High School,Montgomery,361179240,AL
10248001044,11070,Falkville High School,Falkville,356225046,AL
10248001048,10862,Priceville High School,Decatur,356035964,AL
10248001696,12510,Albert P Brewer High School,Somerville,356706423,AL
10249001056,10380,Mountain Brook High School,Birmingham,352231499,AL
10252001062,11927,Muscle Shoals High School,Muscle Shoals,356613120,AL
10258001070,12055,Opelika High School,Opelika,368013199,AL
10263501075,12085,Oxford High School,Oxford,362032182,AL
10264001080,12093,Carroll High School,Ozark,363601593,AL
10267001734,11725,Francis Marion School,Marion,367562108,AL
10270001088,12135,Central High School,Phenix City,368702314,AL
10288001802,12400,Russell County High School,Seale,368753911,AL
10291001142,12352,Russellville High School,Russellville,356535425,AL
10294001147,12395,Scottsboro High School,Scottsboro,357682351,AL
10300001164,12455,Sheffield High School,Sheffield,356607499,AL
10303001170,10555,Calera High School,Calera,350406702,AL
10303001171,10648,Chelsea High School,Chelsea,350439082,AL
10303001174,10750,Shelby County High School,Columbiana,350519396,AL
10303001177,11858,Montevallo High School,Montevallo,351153718,AL
10303001189,10408,Oak Mountain High School,Birmingham,352424520,AL
10303002191,11438,Helena High School,Helena,350806831,AL
10306201377,12530,Springville High School,Springville,351466115,AL
10309002201,12855,Sumter Central High School,Livingston,35470,AL
10312001200,12570,Sylacauga High School,Sylacauga,351502155,AL
10318001213,10660,Childersburg High School,Childersburg,350441721,AL
10318001220,11960,Munford High School,Munford,362687105,AL
10321001229,10820,Dadeville High School,Dadeville,368531534,AL
10339000052,12685,Hillcrest High School,Tuscaloosa,354058604,AL
10339001287,12365,Northside High School,Northport,354752132,AL
10339001291,12005,Tuscaloosa County High School,Northport,354754461,AL
10342001297,12695,Deshler High School,Tuscumbia,356741250,AL
10343001304,12768,Vestavia Hills High School,Vestavia Hls,352163399,AL
20006000029,20015,Cordova Junior-Senior High School,Cordova,99574,AK
20018000073,20003,Dimond High School,Anchorage,995025363,AK
20018000531,20004,Service High School,Anchorage,995074365,AK
20021000737,20379,Thunder Mountain High School,Juneau,998018529,AK
20051000232,20136,Susitna Valley High School,Talkeetna,99676,AK
20051000237,20155,Wasilla High School,Wasilla,996547193,AK
20051000711,20286,Colony High School,Palmer,996459189,AK
20051000731,21080,Mat-Su Career and Technical High School,Wasilla,996546699,AK
20060000270,20035,Austin E Lathrop High School,Fairbanks,997016094,AK
20060000281,20028,West Valley High School,Fairbanks,997093547,AK
40008201457,30032,Mohave High School,Bullhead City,864426089,AZ
40009701178,30111,Northland Preparatory Academy,Flagstaff,860046703,AZ
40011203179,30721,American Leadership Academy Queen Creek 7-12,Queen Creek,851429505,AZ
40011203475,30771,American Leadership Academy Ironwood 7-12,Queen Creek,851409015,AZ
40022302199,30563,Sonoran Science Academy,Tucson,857413809,AZ
40022501887,30054,Horizon Honors High School,Phoenix,850480801,AZ
40029002177,30776,Pan American Elementary Charter School,Phoenix,850155002,AZ
40038801736,30507,Skyview High School,Buckeye,85326,AZ
40042703160,30669,Arizona Connections Academy,Gilbert,852972920,AZ
40045000001,30007,Agua Fria High School,Avondale,853232199,AZ
40045001884,30159,Millennium High School,Goodyear,853958231,AZ
40060803115,30660,BASIS Scottsdale,Scottsdale,852593812,AZ
40068000032,30455,Amphitheater High School,Tucson,857053500,AZ
40068000033,30473,Canyon del Oro High School,Oro Valley,857048599,AZ
40077602387,30642,Sonoran Science Academy - Phoenix,Phoenix,850084225,AZ
40077802902,30070,Paragon Science Academy,Chandler,852247340,AZ
40082903278,30652,BASIS Peoria,Peoria,853831434,AZ
40083003253,30072,BASIS Chandler,Chandler,852485109,AZ
40083103196,30728,BASIS Flagstaff,Flagstaff,860011600,AZ
40084303351,30742,BASIS Phoenix,Phoenix,85022,AZ
40087803350,30743,BASIS Tucson North,Tucson,857501915,AZ
40089703376,30800,BASIS Ahwatukee,Phoenix,850445209,AZ
40141002786,30026,Youngker High School,Buckeye,853263998,AZ
40187000123,30045,Chandler High School,Chandler,852254578,AZ
40187001677,30062,Hamilton High School,Chandler,852484500,AZ
40187002250,30037,Basha High School,Chandler,852499028,AZ
40187002806,30668,Perry High School,Gilbert,852970329,AZ
40187002822,30711,Arizona College Prep-Erie Campus,Chandler,852244316,AZ
40269002684,33769,Valley Vista High School,Surprise,853747465,AZ
40269002971,30662,Shadow Ridge High School,Surprise,853889713,AZ
40292002972,30690,Poston Butte High School,San Tan Vly,851435110,AZ
40301000231,30485,Flowing Wells High School,Tucson,857053099,AZ
40304000038,30124,Fountain Hills High School,Fountain Hls,852682755,AZ
40340000246,30141,Highland High School,Gilbert,852347601,AZ
40340000258,30140,Gilbert High School,Gilbert,852346925,AZ
40340001670,30157,Mesquite High School,Gilbert,852336506,AZ
40340002840,30132,Gilbert Classical Academy,Gilbert,852343473,AZ
40340002965,30696,Campo Verde High School,Gilbert,852977334,AZ
40345000283,30320,Washington High School,Phoenix,850217799,AZ
40378002119,30163,Higley High School,Gilbert,852952529,AZ
40378002835,30619,Williams Field High School,Gilbert,852954793,AZ
40463000370,30200,Marana High School,Tucson,857439300,AZ
40463001372,30497,Mountain View High School,Tucson,857428764,AZ
40497000406,30224,Mountain View High School,Mesa,852135399,AZ
40497000419,30223,Westwood High School,Mesa,852013999,AZ
40497001411,30221,Red Mountain High School,Mesa,852073858,AZ
40497001830,30368,Skyline High School,Mesa,852082564,AZ
40593001553,30287,Paradise Valley High School,Phoenix,850322157,AZ
40593001995,30377,Pinnacle High School,Phoenix,850504880,AZ
40593003216,30654,PVOnline High School,Phoenix,850324441,AZ
40625000514,30260,Peoria High School,Peoria,853455945,AZ
40625001500,30256,Centennial High School,Peoria,853814682,AZ
40625002586,30208,Liberty High School,Peoria,853831705,AZ
40633000549,30282,Maryvale High School,Phoenix,850334699,AZ
40633001882,30192,Cesar Chavez High School,Laveen,853391801,AZ
40730003183,30731,Walden Grove High School,Sahuarita,85629,AZ
40757000641,30397,Chaparral High School,Scottsdale,852531484,AZ
40775001045,30144,Deer Valley High School,Glendale,853081499,AZ
40775002357,30173,Sandra Day Oconnor High School,PHOENIX,850834335,AZ
40775002433,30581,Boulder Creek High School,Anthem,850862754,AZ
40834000680,30328,Desert Vista High School,Phoenix,850487807,AZ
40834000790,30431,Corona Del Sol High School,Tempe,852843204,AZ
40852002339,30008,La Joya Community High School,Avondale,853238461,AZ
40852003206,30746,University High School,Tolleson,853532804,AZ
40880001263,30493,Palo Verde High Magnet School,Tucson,857105196,AZ
40880001441,30488,University High School,Tucson,857113097,AZ
40880001445,30500,Pueblo Magnet High School,Tucson,857135997,AZ
40885002195,30541,Cienega High School,Vail,856418600,AZ
40885002552,30601,Empire High School,Tucson,857478995,AZ
40973103487,30820,Casteel High School,Queen Creek,851428428,AZ
50001500997,42265,Sheridan High School,Sheridan,721507659,AR
50001701295,41960,Paragould High School,Paragould,724504093,AR
50002801042,42337,Star City High School,Star City,716674819,AR
50004201281,40995,Hamburg High School,Hamburg,716468983,AR
50007401030,41486,Lisa Academy,Little Rock,722054537,AR
50007801078,42762,Haas Hall Academy - Fayetteville,Fayetteville,727035130,AR
50041601611,40277,Haas Hall Academy - Bentonville,Bentonville,727123767,AR
50243000018,40035,Arkadelphia High School,Arkadelphia,719235211,AR
50288000057,40145,Beebe High School,Beebe,720123199,AR
50296000063,40170,Benton High School,Benton,720156001,AR
50306000073,40175,Bentonville High School,Bentonville,727124295,AR
50306001618,40004,Bentonville West High School,Centerton,72719,AR
50309000078,40180,Bergman High School,Bergman,726150001,AR
50369000118,40310,Bryant High School,Bryant,720223499,AR
50375000123,40320,Cabot High School,Cabot,720232625,AR
50438000166,40460,Clarksville High School,Clarksville,728303915,AR
50459000184,40490,Conway High School,Conway,720343749,AR
50550000262,40660,Dumas High School,Dumas,716392907,AR
50555000266,40675,Earle High School,Earle,723310637,AR
50568000274,40690,El Dorado High School,El Dorado,717306859,AR
50612000319,40770,Fayetteville High School,Fayetteville,727016306,AR
50633000367,40835,Northside High School,Fort Smith,729013498,AR
50633000373,40837,Southside High School,Fort Smith,729035499,AR
50690000418,40935,Greenbrier High School,Greenbrier,720589302,AR
50693000420,40945,Greenland High School,Greenland,727370057,AR
50828000551,41270,The Academies at Jonesboro High School,Jonesboro,724014977,AR
50861000575,41155,Lake Hamilton High School,Pearcy,719649498,AR
50867001525,41160,Lakeside High School,Hot Springs,719018321,AR
50900000607,41422,Central High School,Little Rock,722025899,AR
50900001389,41429,J A Fair High School,Little Rock,722102724,AR
50906000642,41470,Lonoke High School,Lonoke,720863165,AR
50939000682,41560,Marion Senior High School,Marion,723642408,AR
