framework,category,standard,description
ccela,RL,8.RL.1,Cite the textual evidence that most strongly supports an analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RL,8.RL.10,"By the end of the year, read and comprehend literature, including stories, dramas, and poems, at the high end of grades 6–8 text complexity band independently and proficiently."
ccela,RL,8.RL.2,"Determine a theme or central idea of a text and analyze its development over the course of the text, including its relationship to the characters, setting, and plot; provide an objective summary of the text."
ccela,RL,8.RL.3,"Analyze how particular lines of dialogue or incidents in a story or drama propel the action, reveal aspects of a character, or provoke a decision."
ccela,RL,8.RL.4,"Determine the meaning of words and phrases as they are used in a text, including figurative and connotative meanings; analyze the impact of specific word choices on meaning and tone, including analogies or allusions to other texts."
ccela,RL,8.RL.5,Compare and contrast the structure of two or more texts and analyze how the differing structure of each text contributes to its meaning and style.
ccela,RL,8.RL.6,"nalyze how differences in the points of view of the characters and the audience or reader (e.g., created through the use of dramatic irony) create such effects as suspense or humor."
ccela,RL,8.RL.7,"Analyze the extent to which a filmed or live production of a story or drama stays faithful to or departs from the text or script, evaluating the choices made by the director or actors."
ccela,RL,8.RL.8,(Not applicable to literature)
ccela,RL,8.RL.9,"Analyze how a modern work of fiction draws on themes, patterns of events, or character types from myths, traditional stories, or religious works such as the Bible, including describing how the material is rendered new."
ccela,RL,9-10.RL.1,Cite strong and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RL,9-10.RL.10,"By the end of grade 9, read and comprehend literature, including stories, dramas, and poems, in the grades 9–10 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RL,9-10.RL.2,"Determine a theme or central idea of a text and analyze in detail its development over the course of the text, including how it emerges and is shaped and refined by specific details; provide an objective summary of the text."
ccela,RL,9-10.RL.3,"Analyze how complex characters (e.g., those with multiple or conflicting motivations) develop over the course of a text, interact with other characters, and advance the plot or develop the theme."
ccela,RL,9-10.RL.4,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings; analyze the cumulative impact of specific word choices on meaning and tone (e.g., how the language evokes a sense of time and place; ho"
ccela,RL,9-10.RL.5,"Analyze how an author’s choices concerning how to structure a text, order events within it (e.g., parallel plots), and manipulate time (e.g., pacing, flashbacks) create such effects as mystery, tension, or surprise."
ccela,RL,9-10.RL.6,"Analyze a particular point of view or cultural experience reflected in a work of literature from outside the United States, drawing on a wide reading of world literature."
ccela,RL,9-10.RL.7,"Analyze the representation of a subject or a key scene in two different artistic mediums, including what is emphasized or absent in each treatment (e.g., Auden’s “Musée des Beaux Arts” and Breughel’s Landscape with the Fall of Icarus)."
ccela,RL,9-10.RL.8,(Not applicable to literature)
ccela,RL,9-10.RL.9,"Analyze how an author draws on and transforms source material in a specific work (e.g., how Shakespeare treats a theme or topic from Ovid or the Bible or how a later author draws on a play by Shakespeare)."
ccela,RL,K.RL.1,"With prompting and support, ask and answer questions about key details in a text."
ccela,RL,K.RL.10,Actively engage in group reading activities with purpose and understanding.
ccela,RL,K.RL.2,"With prompting and support, retell familiar stories, including key details."
ccela,RL,K.RL.3,"With prompting and support, identify characters, settings, and major events in a story."
ccela,RL,K.RL.4,Ask and answer questions about unknown words in a text.
ccela,RL,K.RL.5,"Recognize common types of texts (e.g., storybooks, poems)."
ccela,RL,K.RL.6,"With prompting and support, name the author and illustrator of a story and define the role of each in telling the story."
ccela,RL,K.RL.7,"With prompting and support, describe the relationship between illustrations and the story in which they appear (e.g., what moment in a story an illustration depicts)."
ccela,RL,K.RL.8,(Not applicable to literature)
ccela,RL,K.RL.9,"With prompting and support, compare and contrast the adventures and experiences of characters in familiar stories."
ccela,RST,11-12.RST.1,"Cite specific textual evidence to support analysis of science and technical texts, attending to important distinctions the author makes and to any gaps or inconsistencies in the account."
ccela,RST,11-12.RST.10,"By the end of grade 12, read and comprehend science/technical texts in the grades 11–12 text complexity band independently and proficiently."
ccela,RST,11-12.RST.2,"Determine the central ideas or conclusions of a text; summarize complex concepts, processes, or information presented in a text by paraphrasing them in simpler but still accurate terms."
ccela,RST,11-12.RST.3,"Follow precisely a complex multistep procedure when carrying out experiments, taking measurements, or performing technical tasks; analyze the specific results based on explanations in the text."
ccela,RST,11-12.RST.4,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 11–12 texts and topics."
ccela,RST,11-12.RST.5,"Analyze how the text structures information or ideas into categories or hierarchies, demonstrating understanding of the information or ideas."
ccela,RST,11-12.RST.6,"Analyze the author’s purpose in providing an explanation, describing a procedure, or discussing an experiment in a text, identifying important issues that remain unresolved."
ccela,RST,11-12.RST.7,"Integrate and evaluate multiple sources of information presented in diverse formats and media (e.g., quantitative data, video, multimedia) in order to address a question or solve a problem."
ccela,RST,11-12.RST.8,"Evaluate the hypotheses, data, analysis, and conclusions in a science or technical text, verifying the data when possible and corroborating or challenging conclusions with other sources of information."
ccela,RST,11-12.RST.9,"Synthesize information from a range of sources (e.g., texts, experiments, simulations) into a coherent understanding of a process, phenomenon, or concept, resolving conflicting information when possible."
ccela,RST,6-8.RST.1,Cite specific textual evidence to support analysis of science and technical texts.
ccela,RST,6-8.RST.10,"By the end of grade 8, read and comprehend science/technical texts in the grades 6–8 text complexity band independently and proficiently."
ccela,RST,6-8.RST.2,Determine the central ideas or conclusions of a text; provide an accurate summary of the text distinct from prior knowledge or opinions.
ccela,RST,6-8.RST.3,"Follow precisely a multistep procedure when carrying out experiments, taking measurements, or performing technical tasks."
ccela,RST,6-8.RST.4,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 6–8 texts and topics."
ccela,RST,6-8.RST.5,"Analyze the structure an author uses to organize a text, including how the major sections contribute to the whole and to an understanding of the topic."
ccela,RST,6-8.RST.6,"Analyze the author’s purpose in providing an explanation, describing a procedure, or discussing an experiment in a text."
ccela,RST,6-8.RST.7,"Integrate quantitative or technical information expressed in words in a text with a version of that information expressed visually (e.g., in a flowchart, diagram, model, graph, or table)."
ccela,RST,6-8.RST.8,"Distinguish among facts, reasoned judgment based on research findings, and speculation in a text."
ccela,RST,6-8.RST.9,"Compare and contrast the information gained from experiments, simulations, video, or multimedia sources with that gained from reading a text on the same topic."
ccela,RST,9-10.RST.1,"Cite specific textual evidence to support analysis of science and technical texts, attending to the precise details of explanations or descriptions."
ccela,RST,9-10.RST.10,"By the end of grade 10, read and comprehend science/technical texts in the grades 9–10 text complexity band independently and proficiently."
ccela,RST,9-10.RST.2,"Determine the central ideas or conclusions of a text; trace the text’s explanation or depiction of a complex process, phenomenon, or concept; provide an accurate summary of the text."
ccela,RST,9-10.RST.3,"Follow precisely a complex multistep procedure when carrying out experiments, taking measurements, or performing technical tasks, attending to special cases or exceptions defined in the text."
ccela,RST,9-10.RST.4,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 9–10 texts and topics."
ccela,RST,9-10.RST.5,"Analyze the structure of the relationships among concepts in a text, including relationships among key terms (e.g., force, friction, reaction force, energy)."
ccela,RST,9-10.RST.6,"Analyze the author’s purpose in providing an explanation, describing a procedure, or discussing an experiment in a text, defining the question the author seeks to address."
ccela,RST,9-10.RST.7,"Translate quantitative or technical information expressed in words in a text into visual form (e.g., a table or chart) and translate information expressed visually or mathematically (e.g., in an equation) into words."
ccela,RST,9-10.RST.8,Assess the extent to which the reasoning and evidence in a text support the author’s claim or a recommendation for solving a scientific or technical problem.
ccela,RST,9-10.RST.9,"Compare and contrast findings presented in a text to those from other sources (including their own experiments), noting when the findings support or contradict previous explanations or accounts."
ccela,SL,1.SL.1,Participate in collaborative conversations with diverse partners about grade 1 topics and texts with peers and adults in small and larger groups.
ccela,SL,1.SL.1.a,"Follow agreed-upon rules for discussions (e.g., listening to others with care, speaking one at a time about the topics and texts under discussion)."
ccela,SL,1.SL.1.b,Build on others’ talk in conversations by responding to the comments of others through multiple exchanges.
ccela,SL,1.SL.1.c,Ask questions to clear up any confusion about the topics and texts under discussion.
ccela,SL,1.SL.2,Ask and answer questions about key details in a text read aloud or information presented orally or through other media.
ccela,SL,1.SL.3,Ask and answer questions about what a speaker says in order to gather additional information or clarify something that is not understood.
ccela,SL,1.SL.4,"Describe people, places, things, and events with relevant details, expressing ideas and feelings clearly."
ccela,SL,1.SL.5,"Add drawings or other visual displays to descriptions when appropriate to clarify ideas, thoughts, and feelings."
ccela,SL,1.SL.6,Produce complete sentences when appropriate to task and situation.
ccela,SL,11-12.SL.1,"Initiate and participate effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grades 11–12 topics, texts, and issues, building on others’ ideas and expressing their own clearly and persuasiv"
ccela,SL,11-12.SL.1.a,"Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence from texts and other research on the topic or issue to stimulate a thoughtful, well-reasoned exchange of ideas."
ccela,SL,11-12.SL.1.b,"Work with peers to promote civil, democratic discussions and decision-making, set clear goals and deadlines, and establish individual roles as needed."
ccela,SL,11-12.SL.1.c,"Propel conversations by posing and responding to questions that probe reasoning and evidence; ensure a hearing for a full range of positions on a topic or issue; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative persp"
ccela,SL,11-12.SL.1.d,"Respond thoughtfully to diverse perspectives; synthesize comments, claims, and evidence made on all sides of an issue; resolve contradictions when possible; and determine what additional information or research is required to deepen the investigation or c"
ccela,SL,11-12.SL.2,"Integrate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, orally) in order to make informed decisions and solve problems, evaluating the credibility and accuracy of each source and noting any discrep"
ccela,SL,11-12.SL.3,"Evaluate a speaker’s point of view, reasoning, and use of evidence and rhetoric, assessing the stance, premises, links among ideas, word choice, points of emphasis, and tone used."
ccela,SL,11-12.SL.4,"Present information, findings, and supporting evidence, conveying a clear and distinct perspective, such that listeners can follow the line of reasoning, alternative or opposing perspectives are addressed, and the organization, development, substance, and"
ccela,SL,11-12.SL.5,"Make strategic use of digital media (e.g., textual, graphical, audio, visual, and interactive elements) in presentations to enhance understanding of findings, reasoning, and evidence and to add interest."
ccela,SL,11-12.SL.6,"Adapt speech to a variety of contexts and tasks, demonstrating a command of formal English when indicated or appropriate."
ccela,SL,2.SL.1,Participate in collaborative conversations with diverse partners about grade 2 topics and texts with peers and adults in small and larger groups.
ccela,SL,2.SL.1.a,"Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways, listening to others with care, speaking one at a time about the topics and texts under discussion)."
ccela,SL,2.SL.1.b,Build on others’ talk in conversations by linking their comments to the remarks of others.
ccela,SL,2.SL.1.c,Ask for clarification and further explanation as needed about the topics and texts under discussion.
ccela,SL,2.SL.2,Recount or describe key ideas or details from a text read aloud or information presented orally or through other media.
ccela,SL,2.SL.3,"Ask and answer questions about what a speaker says in order to clarify comprehension, gather additional information, or deepen understanding of a topic or issue."
ccela,SL,2.SL.4,"Tell a story or recount an experience with appropriate facts and relevant, descriptive details, speaking audibly in coherent sentences."
ccela,SL,2.SL.5,"Create audio recordings of stories or poems; add drawings or other visual displays to stories or recounts of experiences when appropriate to clarify ideas, thoughts, and feelings."
ccela,SL,2.SL.6,Produce complete sentences when appropriate to task and situation in order to provide requested detail or clarification.
ccela,SL,3.SL.1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 3 topics and texts, building on others’ ideas and expressing their own clearly."
ccela,SL,3.SL.1.a,"Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion."
ccela,SL,3.SL.1.b,"Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways, listening to others with care, speaking one at a time about the topics and texts under discussion)."
ccela,SL,3.SL.1.c,"Ask questions to check understanding of information presented, stay on topic, and link their comments to the remarks of others."
ccela,SL,3.SL.1.d,Explain their own ideas and understanding in light of the discussion.
ccela,SL,3.SL.2,"Determine the main ideas and supporting details of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally."
ccela,SL,3.SL.3,"Ask and answer questions about information from a speaker, offering appropriate elaboration and detail."
ccela,SL,3.SL.4,"Report on a topic or text, tell a story, or recount an experience with appropriate facts and relevant, descriptive details, speaking clearly at an understandable pace."
ccela,SL,3.SL.5,Create engaging audio recordings of stories or poems that demonstrate fluid reading at an understandable pace; add visual displays when appropriate to emphasize or enhance certain facts or details.
ccela,SL,3.SL.6,Speak in complete sentences when appropriate to task and situation in order to provide requested detail or clarification.
ccela,SL,4.SL.1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 4 topics and texts, building on others’ ideas and expressing their own clearly."
ccela,SL,4.SL.1.a,"Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion."
ccela,SL,4.SL.1.b,Follow agreed-upon rules for discussions and carry out assigned roles.
ccela,SL,4.SL.1.c,"Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others."
ccela,SL,4.SL.1.d,Review the key ideas expressed and explain their own ideas and understanding in light of the discussion.
ccela,SL,4.SL.2,"Paraphrase portions of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally."
ccela,SL,4.SL.3,Identify the reasons and evidence a speaker provides to support particular points.
ccela,SL,4.SL.4,"Report on a topic or text, tell a story, or recount an experience in an organized manner, using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace."
ccela,SL,4.SL.5,Add audio recordings and visual displays to presentations when appropriate to enhance the development of main ideas or themes.
ccela,SL,4.SL.6,"Differentiate between contexts that call for formal English (e.g., presenting ideas) and situations where informal discourse is appropriate (e.g., small-group discussion); use formal English when appropriate to task and situation."
ccela,SL,5.SL.1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 5 topics and texts, building on others’ ideas and expressing their own clearly."
ccela,SL,5.SL.1.a,"Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion."
ccela,SL,5.SL.1.b,Follow agreed-upon rules for discussions and carry out assigned roles.
ccela,SL,5.SL.1.c,Pose and respond to specific questions by making comments that contribute to the discussion and elaborate on the remarks of others.
ccela,SL,5.SL.1.d,Review the key ideas expressed and draw conclusions in light of information and knowledge gained from the discussions.
ccela,SL,5.SL.2,"Summarize a written text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally."
ccela,SL,5.SL.3,Summarize the points a speaker makes and explain how each claim is supported by reasons and evidence.
ccela,SL,5.SL.4,"Report on a topic or text or present an opinion, sequencing ideas logically and using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace."
ccela,SL,5.SL.5,"Include multimedia components (e.g., graphics, sound) and visual displays in presentations when appropriate to enhance the development of main ideas or themes."
ccela,SL,5.SL.6,"Adapt speech to a variety of contexts and tasks, using formal English when appropriate to task and situation."
ccela,SL,6.SL.1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 6 topics, texts, and issues, building on others’ ideas and expressing their own clearly."
ccela,SL,6.SL.1.a,"Come to discussions prepared, having read or studied required material; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion."
ccela,SL,6.SL.1.b,"Follow rules for collegial discussions, set specific goals and deadlines, and define individual roles as needed."
ccela,SL,6.SL.1.c,"Pose and respond to specific questions with elaboration and detail by making comments that contribute to the topic, text, or issue under discussion."
ccela,SL,6.SL.1.d,Review the key ideas expressed and demonstrate understanding of multiple perspectives through reflection and paraphrasing.
ccela,SL,6.SL.2,"Interpret information presented in diverse media and formats (e.g., visually, quantitatively, orally) and explain how it contributes to a topic, text, or issue under study."
ccela,SL,6.SL.3,"Delineate a speaker’s argument and specific claims, distinguishing claims that are supported by reasons and evidence from claims that are not."
ccela,SL,6.SL.4,"Present claims and findings, sequencing ideas logically and using pertinent descriptions, facts, and details to accentuate main ideas or themes; use appropriate eye contact, adequate volume, and clear pronunciation."
ccela,SL,6.SL.5,"Include multimedia components (e.g., graphics, images, music, sound) and visual displays in presentations to clarify information."
ccela,SL,6.SL.6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
ccela,SL,7.SL.1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 7 topics, texts, and issues, building on others’ ideas and expressing their own clearly."
ccela,SL,7.SL.1.a,"Come to discussions prepared, having read or researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion."
ccela,SL,7.SL.1.b,"Follow rules for collegial discussions, track progress toward specific goals and deadlines, and define individual roles as needed."
ccela,SL,7.SL.1.c,Pose questions that elicit elaboration and respond to others’ questions and comments with relevant observations and ideas that bring the discussion back on topic as needed.
ccela,SL,7.SL.1.d,"Acknowledge new information expressed by others and, when warranted, modify their own views."
ccela,SL,7.SL.2,"Analyze the main ideas and supporting details presented in diverse media and formats (e.g., visually, quantitatively, orally) and explain how the ideas clarify a topic, text, or issue under study."
ccela,SL,7.SL.3,"Delineate a speaker’s argument and specific claims, evaluating the soundness of the reasoning and the relevance and sufficiency of the evidence."
ccela,SL,7.SL.4,"Present claims and findings, emphasizing salient points in a focused, coherent manner with pertinent descriptions, facts, details, and examples; use appropriate eye contact, adequate volume, and clear pronunciation."
ccela,SL,7.SL.5,Include multimedia components and visual displays in presentations to clarify claims and findings and emphasize salient points.
ccela,SL,7.SL.6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
ccela,SL,8.SL.1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 8 topics, texts, and issues, building on others’ ideas and expressing their own clearly."
ccela,SL,8.SL.1.a,"Come to discussions prepared, having read or researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion."
ccela,SL,8.SL.1.b,"Follow rules for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as needed."
ccela,SL,8.SL.1.c,"Pose questions that connect the ideas of several speakers and respond to others’ questions and comments with relevant evidence, observations, and ideas."
ccela,SL,8.SL.1.d,"Acknowledge new information expressed by others, and, when warranted, qualify or justify their own views in light of the evidence presented."
ccela,SL,8.SL.2,"Analyze the purpose of information presented in diverse media and formats (e.g., visually, quantitatively, orally) and evaluate the motives (e.g., social, commercial, political) behind its presentation."
ccela,SL,8.SL.3,"Delineate a speaker’s argument and specific claims, evaluating the soundness of the reasoning and relevance and sufficiency of the evidence and identifying when irrelevant evidence is introduced."
ccela,SL,8.SL.4,"Present claims and findings, emphasizing salient points in a focused, coherent manner with relevant evidence, sound valid reasoning, and well-chosen details; use appropriate eye contact, adequate volume, and clear pronunciation."
ccela,SL,8.SL.5,"Integrate multimedia and visual displays into presentations to clarify information, strengthen claims and evidence, and add interest."
ccela,SL,8.SL.6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
ccela,SL,9-10.SL.1,"Initiate and participate effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grades 9–10 topics, texts, and issues, building on others’ ideas and expressing their own clearly and persuasive"
ccela,SL,9-10.SL.1.a,"Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence from texts and other research on the topic or issue to stimulate a thoughtful, well-reasoned exchange of ideas."
ccela,SL,9-10.SL.1.b,"Work with peers to set rules for collegial discussions and decision-making (e.g., informal consensus, taking votes on key issues, presentation of alternate views), clear goals and deadlines, and individual roles as needed."
ccela,SL,9-10.SL.1.c,"Propel conversations by posing and responding to questions that relate the current discussion to broader themes or larger ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions."
ccela,SL,9-10.SL.1.d,"Respond thoughtfully to diverse perspectives, summarize points of agreement and disagreement, and, when warranted, qualify or justify their own views and understanding and make new connections in light of the evidence and reasoning presented."
ccela,SL,9-10.SL.2,"Integrate multiple sources of information presented in diverse media or formats (e.g., visually, quantitatively, orally) evaluating the credibility and accuracy of each source."
ccela,SL,9-10.SL.3,"Evaluate a speaker’s point of view, reasoning, and use of evidence and rhetoric, identifying any fallacious reasoning or exaggerated or distorted evidence."
ccela,SL,9-10.SL.4,"Present information, findings, and supporting evidence clearly, concisely, and logically such that listeners can follow the line of reasoning and the organization, development, substance, and style are appropriate to purpose, audience, and task."
ccela,SL,9-10.SL.5,"Make strategic use of digital media (e.g., textual, graphical, audio, visual, and interactive elements) in presentations to enhance understanding of findings, reasoning, and evidence and to add interest."
ccela,SL,9-10.SL.6,"Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate."
ccela,SL,K.SL.1,Participate in collaborative conversations with diverse partners about kindergarten topics and texts with peers and adults in small and larger groups.
ccela,SL,K.SL.2,Confirm understanding of a text read aloud or information presented orally or through other media by asking and answering questions about key details and requesting clarification if something is not understood.
ccela,SL,K.SL.3,"Ask and answer questions in order to seek help, get information, or clarify something that is not understood."
ccela,SL,K.SL.4,"Describe familiar people, places, things, and events and, with prompting and support, provide additional detail."
ccela,SL,K.SL.5,Add drawings or other visual displays to descriptions as desired to provide additional detail.
ccela,SL,K.SL.6,"Speak audibly and express thoughts, feelings, and ideas clearly."
ccela,W,1.W.1,"Write opinion pieces in which they introduce the topic or name the book they are writing about, state an opinion, supply a reason for the opinion, and provide some sense of closure."
ccela,W,1.W.10,(Begins in grade 3)
ccela,W,1.W.2,"Write informative/explanatory texts in which they name a topic, supply some facts about the topic, and provide some sense of closure."
ccela,W,1.W.3,"Write narratives in which they recount two or more appropriately sequenced events, include some details regarding what happened, use temporal words to signal event order, and provide some sense of closure."
ccela,W,1.W.4,(Begins in grade 3)
ccela,W,1.W.5,"With guidance and support from adults, focus on a topic, respond to questions and suggestions from peers, and add details to strengthen writing as needed."
ccela,W,1.W.6,"With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers."
ccela,W,1.W.7,"Participate in shared research and writing projects (e.g., explore a number of “how-to” books on a given topic and use them to write a sequence of instructions)."
ccela,W,1.W.8,"With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question."
ccela,W,1.W.9,(Begins in grade 4)
ccela,W,11-12.W.1,"Write arguments to support claims in an analysis of substantive topics or texts, using valid reasoning and relevant and sufficient evidence."
ccela,W,11-12.W.1.a,"Introduce precise, knowledgeable claim(s), establish the significance of the claim(s), distinguish the claim(s) from alternate or opposing claims, and create an organization that logically sequences claim(s), counterclaims, reasons, and evidence."
ccela,W,11-12.W.1.b,"Develop claim(s) and counterclaims fairly and thoroughly, supplying the most relevant evidence for each while pointing out the strengths and limitations of both in a manner that anticipates the audience’s knowledge level, concerns, values, and possible bi"
ccela,W,11-12.W.1.c,"Use words, phrases, and clauses as well as varied syntax to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims."
ccela,W,11-12.W.1.d,Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
ccela,W,11-12.W.1.e,Provide a concluding statement or section that follows from and supports the argument presented.
ccela,W,11-12.W.10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of tasks, purposes"
ccela,W,11-12.W.2,"Write informative/explanatory texts to examine and convey complex ideas, concepts, and information clearly and accurately through the effective selection, organization, and analysis of content."
ccela,W,11-12.W.2.a,"Introduce a topic; organize complex ideas, concepts, and information so that each new element builds on that which precedes it to create a unified whole; include formatting (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful to "
ccela,W,11-12.W.2.b,"Develop the topic thoroughly by selecting the most significant and relevant facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience’s knowledge of the topic."
ccela,W,11-12.W.2.c,"Use appropriate and varied transitions and syntax to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts."
ccela,W,11-12.W.2.d,"Use precise language, domain-specific vocabulary, and techniques such as metaphor, simile, and analogy to manage the complexity of the topic."
ccela,W,11-12.W.2.e,Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
ccela,W,11-12.W.2.f,"Provide a concluding statement or section that follows from and supports the information or explanation presented (e.g., articulating implications or the significance of the topic)."
ccela,W,11-12.W.3,"Write narratives to develop real or imagined experiences or events using effective technique, well-chosen details, and well-structured event sequences."
ccela,W,11-12.W.3.a,"Engage and orient the reader by setting out a problem, situation, or observation and its significance, establishing one or multiple point(s) of view, and introducing a narrator and/or characters; create a smooth progression of experiences or events."
ccela,W,11-12.W.3.b,"Use narrative techniques, such as dialogue, pacing, description, reflection, and multiple plot lines, to develop experiences, events, and/or characters."
ccela,W,11-12.W.3.c,"Use a variety of techniques to sequence events so that they build on one another to create a coherent whole and build toward a particular tone and outcome (e.g., a sense of mystery, suspense, growth, or resolution)."
ccela,W,11-12.W.3.d,"Use precise words and phrases, telling details, and sensory language to convey a vivid picture of the experiences, events, setting, and/or characters."
ccela,W,11-12.W.3.e,"Provide a conclusion that follows from and reflects on what is experienced, observed, or resolved over the course of the narrative."
ccela,W,11-12.W.4,"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)"
ccela,W,11-12.W.5,"Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience."
ccela,W,11-12.W.6,"Use technology, including the Internet, to produce, publish, and update individual or shared writing products in response to ongoing feedback, including new arguments or information."
ccela,W,11-12.W.7,"Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understandin"
ccela,W,11-12.W.8,"Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text se"
ccela,W,11-12.W.9,"Draw evidence from literary or informational texts to support analysis, reflection, and research."
ccela,W,11-12.W.9.a,"Apply grades 11–12 Reading standards to literature (e.g., “Demonstrate knowledge of eighteenth-, nineteenth- and early-twentieth-century foundational works of American literature, including how two or more texts from the same period treat similar themes o"
ccela,W,11-12.W.9.b,"Apply grades 11–12 Reading standards to literary nonfiction (e.g., “Delineate and evaluate the reasoning in seminal U.S. texts, including the application of constitutional principles and use of legal reasoning [e.g., in U.S. Supreme Court Case majority op"
ccela,W,2.W.1,"Write opinion pieces in which they introduce the topic or book they are writing about, state an opinion, supply reasons that support the opinion, use linking words (e.g., because, and, also) to connect opinion and reasons, and provide a concluding stateme"
ccela,W,2.W.10,(Begins in grade 3)
ccela,W,2.W.2,"Write informative/explanatory texts in which they introduce a topic, use facts and definitions to develop points, and provide a concluding statement or section."
ccela,W,2.W.3,"Write narratives in which they recount a well-elaborated event or short sequence of events, include details to describe actions, thoughts, and feelings, use temporal words to signal event order, and provide a sense of closure."
ccela,W,2.W.4,(Begins in grade 3)
ccela,W,2.W.5,"With guidance and support from adults and peers, focus on a topic and strengthen writing as needed by revising and editing."
ccela,W,2.W.6,"With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers."
ccela,W,2.W.7,"Participate in shared research and writing projects (e.g., read a number of books on a single topic to produce a report; record science observations)."
ccela,W,2.W.8,Recall information from experiences or gather information from provided sources to answer a question.
ccela,W,2.W.9,(Begins in grade 4)
ccela,W,3.W.1,"Write opinion pieces on topics or texts, supporting a point of view with reasons."
ccela,W,3.W.1.a,"Introduce the topic or text they are writing about, state an opinion, and create an organizational structure that lists reasons."
ccela,W,3.W.1.b,Provide reasons that support the opinion.
ccela,W,3.W.1.c,"Use linking words and phrases (e.g., because, therefore, since, for example) to connect opinion and reasons."
ccela,W,3.W.1.d,Provide a concluding statement or section.
