framework,category,standard,description
ccmath,OA,3.OA.1,"Interpret products of whole numbers, e.g., interpret 5 × 7 as the total number of objects in 5 groups of 7 objects each. For example, describe a context in which a total number of objects can be expressed as 5 × 7."
ccmath,OA,3.OA.2,"Interpret whole-number quotients of whole numbers, e.g., interpret 56 ÷ 8 as the number of objects in each share when 56 objects are partitioned equally into 8 shares, or as a number of shares when 56 objects are partitioned into equal shares of 8 objects"
ccmath,OA,3.OA.3,"Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays, and measurement quantities, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem.1"
ccmath,OA,3.OA.4,"Determine the unknown whole number in a multiplication or division equation relating three whole numbers. For example, determine the unknown number that makes the equation true in each of the equations 8 × ? = 48, 5 = � ÷ 3, 6 × 6 = ?."
ccmath,OA,3.OA.5,"Apply properties of operations as strategies to multiply and divide.2 Examples: If 6 × 4 = 24 is known, then 4 × 6 = 24 is also known. (Commutative property of multiplication.) 3 × 5 × 2 can be found by 3 × 5 = 15, then 15 × 2 = 30, or by 5 × 2 = 10, then"
ccmath,OA,3.OA.6,"Understand division as an unknown-factor problem. For example, find 32 ÷ 8 by finding the number that makes 32 when multiplied by 8."
ccmath,OA,3.OA.7,"Fluently multiply and divide within 100, using strategies such as the relationship between multiplication and division (e.g., knowing that 8 × 5 = 40, one knows 40 ÷ 5 = 8) or properties of operations. By the end of Grade 3, know from memory all products "
ccmath,OA,3.OA.8,Solve two-step word problems using the four operations. Represent these problems using equations with a letter standing for the unknown quantity. Assess the reasonableness of answers using mental computation and estimation strategies including rounding.3
ccmath,OA,3.OA.9,"Identify arithmetic patterns (including patterns in the addition table or multiplication table), and explain them using properties of operations. For example, observe that 4 times a number is always even, and explain why 4 times a number can be decomposed"
ccmath,OA,4.OA.1,"Interpret a multiplication equation as a comparison, e.g., interpret 35 = 5 × 7 as a statement that 35 is 5 times as many as 7 and 7 times as many as 5. Represent verbal statements of multiplicative comparisons as multiplication equations."
ccmath,OA,4.OA.2,"Multiply or divide to solve word problems involving multiplicative comparison, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem, distinguishing multiplicative comparison from additive comparison.1"
ccmath,OA,4.OA.3,"Solve multistep word problems posed with whole numbers and having whole-number answers using the four operations, including problems in which remainders must be interpreted. Represent these problems using equations with a letter standing for the unknown q"
ccmath,OA,4.OA.4,Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given
ccmath,OA,4.OA.5,"Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and "
ccmath,OA,5.OA.1,"Use parentheses, brackets, or braces in numerical expressions, and evaluate expressions with these symbols."
ccmath,OA,5.OA.2,"Write simple expressions that record calculations with numbers, and interpret numerical expressions without evaluating them. For example, express the calculation “add 8 and 7, then multiply by 2” as 2 × (8 + 7). Recognize that 3 × (18932 + 921) is three t"
ccmath,OA,5.OA.3,"Generate two numerical patterns using two given rules. Identify apparent relationships between corresponding terms. Form ordered pairs consisting of corresponding terms from the two patterns, and graph the ordered pairs on a coordinate plane. For example,"
ccmath,OA,K.OA.1,"Represent addition and subtraction with objects, fingers, mental images, drawings2, sounds (e.g., claps), acting out situations, verbal explanations, expressions, or equations."
ccmath,OA,K.OA.2,"Solve addition and subtraction word problems, and add and subtract within 10, e.g., by using objects or drawings to represent the problem."
ccmath,OA,K.OA.3,"Decompose numbers less than or equal to 10 into pairs in more than one way, e.g., by using objects or drawings, and record each decomposition by a drawing or equation (e.g., 5 = 2 + 3 and 5 = 4 + 1)."
ccmath,OA,K.OA.4,"For any number from 1 to 9, find the number that makes 10 when added to the given number, e.g., by using objects or drawings, and record the answer with a drawing or equation."
ccmath,OA,K.OA.5,Fluently add and subtract within 5.
ccmath,Q,N.Q.1,Use units as a way to understand problems and to guide the solution of multi-step problems; choose and interpret units consistently in formulas; choose and interpret the scale and the origin in graphs and data displays.
ccmath,Q,N.Q.2,Define appropriate quantities for the purpose of descriptive modeling.
ccmath,Q,N.Q.3,Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.
ccmath,REI,A.REI.1,"Explain each step in solving a simple equation as following from the equality of numbers asserted at the previous step, starting from the assumption that the original equation has a solution. Construct a viable argument to justify a solution method."
ccmath,REI,A.REI.10,"Understand that the graph of an equation in two variables is the set of all its solutions plotted in the coordinate plane, often forming a curve (which could be a line)."
ccmath,REI,A.REI.11,"Explain why the x-coordinates of the points where the graphs of the equations y = f(x) and y = g(x) intersect are the solutions of the equation f(x) = g(x); find the solutions approximately, e.g., using technology to graph the functions, make tables of va"
ccmath,REI,A.REI.12,"Graph the solutions to a linear inequality in two variables as a half- plane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the correspondi"
ccmath,REI,A.REI.2,"Solve simple rational and radical equations in one variable, and give examples showing how extraneous solutions may arise."
ccmath,REI,A.REI.3,"Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters."
ccmath,REI,A.REI.4,Solve quadratic equations in one variable.
ccmath,REI,A.REI.4.a,Use the method of completing the square to transform any quadratic equation in x into an equation of the form (x – p)2 = q that has the same solutions. Derive the quadratic formula from this form.
ccmath,REI,A.REI.4.b,"Solve quadratic equations by inspection (e.g., for x2 = 49), taking square roots, completing the square, the quadratic formula and factoring, as appropriate to the initial form of the equation. Recognize when the quadratic formula gives complex solutions "
ccmath,REI,A.REI.5,"Prove that, given a system of two equations in two variables, replacing one equation by the sum of that equation and a multiple of the other produces a system with the same solutions."
ccmath,REI,A.REI.6,"Solve systems of linear equations exactly and approximately (e.g., with graphs), focusing on pairs of linear equations in two variables."
ccmath,REI,A.REI.7,"Solve a simple system consisting of a linear equation and a quadratic equation in two variables algebraically and graphically. For example, find the points of intersection between the line y = –3x and the circle x2 + y2 = 3."
ccmath,REI,A.REI.8,(+) Represent a system of linear equations as a single matrix equation in a vector variable.
ccmath,REI,A.REI.9,(+) Find the inverse of a matrix if it exists and use it to solve systems of linear equations (using technology for matrices of dimension 3 × 3 or greater).
ccmath,RN,N.RN.1,"Explain how the definition of the meaning of rational exponents follows from extending the properties of integer exponents to those values, allowing for a notation for radicals in terms of rational exponents. For example, we define 51/3 to be the cube roo"
ccmath,RN,N.RN.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents.
ccmath,RN,N.RN.3,Explain why the sum or product of two rational numbers is rational; that the sum of a rational number and an irrational number is irrational; and that the product of a nonzero rational number and an irrational number is irrational.
ccmath,RP,6.RP.1,"Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote "
ccmath,RP,6.RP.2,"Understand the concept of a unit rate a/b associated with a ratio a:b with b ≠ 0, and use rate language in the context of a ratio relationship. For example, “This recipe has a ratio of 3 cups of flour to 4 cups of sugar, so there is 3/4 cup of flour for "
ccmath,RP,6.RP.3,"Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations."
ccmath,RP,6.RP.3.a,"Make tables of equivalent ratios relating quantities with whole- number measurements, find missing values in the tables, and plot the pairs of values on the coordinate plane. Use tables to compare ratios."
ccmath,RP,6.RP.3.b,"Solve unit rate problems including those involving unit pricing and constant speed. For example, if it took 7 hours to mow 4 lawns, then at that rate, how many lawns could be mowed in 35 hours? At what rate were lawns being mowed?"
ccmath,RP,6.RP.3.c,"Find a percent of a quantity as a rate per 100 (e.g., 30% of a quantity means 30/100 times the quantity); solve problems involving finding the whole, given a part and the percent."
ccmath,RP,6.RP.3.d,Use ratio reasoning to convert measurement units; manipulate and transform units appropriately when multiplying or dividing quantities.
ccmath,RP,7.RP.1,"Compute unit rates associated with ratios of fractions, including ratios of lengths, areas and other quantities measured in like or different units. For example, if a person walks 1/2 mile in each 1/4 hour, compute the unit rate as the complex fraction 1/"
ccmath,RP,7.RP.2,Recognize and represent proportional relationships between quantities.
ccmath,RP,7.RP.2.a,"Decide whether two quantities are in a proportional relationship, e.g., by testing for equivalent ratios in a table or graphing on a coordinate plane and observing whether the graph is a straight line through the origin."
ccmath,RP,7.RP.2.b,"Identify the constant of proportionality (unit rate) in tables, graphs, equations, diagrams, and verbal descriptions of proportional relationships."
ccmath,RP,7.RP.2.c,"Represent proportional relationships by equations. For example, if total cost t is proportional to the number n of items purchased at a constant price p, the relationship between the total cost and the number of items can be expressed as t = pn."
ccmath,RP,7.RP.2.d,"Explain what a point (x, y) on the graph of a proportional relationship means in terms of the situation, with special attention to the points (0, 0) and (1, r) where r is the unit rate."
ccmath,RP,7.RP.3,"Use proportional relationships to solve multistep ratio and percent problems. Examples: simple interest, tax, markups and markdowns, gratuities and commissions, fees, percent increase and decrease, percent error."
ccmath,SP,6.SP.1,"Recognize a statistical question as one that anticipates variability in the data related to the question and accounts for it in the answers. For example, “How old am I?” is not a statistical question, but “How old are the students in my school?” is a stat"
ccmath,SP,6.SP.2,"Understand that a set of data collected to answer a statistical question has a distribution which can be described by its center, spread, and overall shape."
ccmath,SP,6.SP.3,"Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number."
ccmath,SP,6.SP.4,"Display numerical data in plots on a number line, including dot plots, histograms, and box plots."
ccmath,SP,6.SP.5,"Summarize numerical data sets in relation to their context, such as by:"
ccmath,SP,6.SP.5.a,Reporting the number of observations.
ccmath,SP,6.SP.5.b,"Describing the nature of the attribute under investigation, including how it was measured and its units of measurement."
ccmath,SP,6.SP.5.c,"Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context "
ccmath,SP,6.SP.5.d,Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
ccmath,SP,7.SP.1,Understand that statistics can be used to gain information about a population by examining a sample of the population; generalizations about a population from a sample are valid only if the sample is representative of that population. Understand that rand
ccmath,SP,7.SP.2,"Use data from a random sample to draw inferences about a population with an unknown characteristic of interest. Generate multiple samples (or simulated samples) of the same size to gauge the variation in estimates or predictions. For example, estimate the"
ccmath,SP,7.SP.3,"Informally assess the degree of visual overlap of two numerical data distributions with similar variabilities, measuring the difference between the centers by expressing it as a multiple of a measure of variability. For example, the mean height of players"
ccmath,SP,7.SP.4,"Use measures of center and measures of variability for numerical data from random samples to draw informal comparative inferences about two populations. For example, decide whether the words in a chapter of a seventh-grade science book are generally longe"
ccmath,SP,7.SP.5,"Understand that the probability of a chance event is a number between 0 and 1 that expresses the likelihood of the event occurring. Larger numbers indicate greater likelihood. A probability near 0 indicates an unlikely event, a probability around 1/2 indi"
ccmath,SP,7.SP.6,"Approximate the probability of a chance event by collecting data on the chance process that produces it and observing its long-run relative frequency, and predict the approximate relative frequency given the probability. For example, when rolling a number"
ccmath,SP,7.SP.7,"Develop a probability model and use it to find probabilities of events. Compare probabilities from a model to observed frequencies; if the agreement is not good, explain possible sources of the discrepancy."
ccmath,SP,7.SP.7.a,"Develop a uniform probability model by assigning equal probability to all outcomes, and use the model to determine probabilities of events. For example, if a student is selected at random from a class, find the probability that Jane will be selected and t"
ccmath,SP,7.SP.7.b,"Develop a probability model (which may not be uniform) by observing frequencies in data generated from a chance process. For example, find the approximate probability that a spinning penny will land heads up or that a tossed paper cup will land open-end d"
ccmath,SP,7.SP.8,"Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation."
ccmath,SP,7.SP.8.a,"Understand that, just as with simple events, the probability of a compound event is the fraction of outcomes in the sample space for which the compound event occurs."
ccmath,SP,7.SP.8.b,"Represent sample spaces for compound events using methods such as organized lists, tables and tree diagrams. For an event described in everyday language (e.g., “rolling double sixes”), identify the outcomes in the sample space which compose the event."
ccmath,SP,7.SP.8.c,"Design and use a simulation to generate frequencies for compound events. For example, use random digits as a simulation tool to approximate the answer to the question: If 40% of donors have type A blood, what is the probability that it will take at least "
ccmath,SP,8.SP.1,"Construct and interpret scatter plots for bivariate measurement data to investigate patterns of association between two quantities. Describe patterns such as clustering, outliers, positive or negative association, linear association, and nonlinear associa"
ccmath,SP,8.SP.2,"Know that straight lines are widely used to model relationships between two quantitative variables. For scatter plots that suggest a linear association, informally fit a straight line, and informally assess the model fit by judging the closeness of the da"
ccmath,SP,8.SP.3,"Use the equation of a linear model to solve problems in the context of bivariate measurement data, interpreting the slope and intercept. For example, in a linear model for a biology experiment, interpret a slope of 1.5 cm/hr as meaning that an additional "
ccmath,SP,8.SP.4,Understand that patterns of association can also be seen in bivariate categorical data by displaying frequencies and relative frequencies in a two-way table. Construct and interpret a two-way table summarizing data on two categorical variables collected f
ccmath,SRT,G.SRT.1,Verify experimentally the properties of dilations given by a center and a scale factor:
ccmath,SRT,G.SRT.1.a,"A dilation takes a line not passing through the center of the dilation to a parallel line, and leaves a line passing through the center unchanged."
ccmath,SRT,G.SRT.1.b,The dilation of a line segment is longer or shorter in the ratio given by the scale factor.
ccmath,SRT,G.SRT.10,(+) Prove the Laws of Sines and Cosines and use them to solve problems.
ccmath,SRT,G.SRT.11,"(+) Understand and apply the Law of Sines and the Law of Cosines to find unknown measurements in right and non-right triangles (e.g., surveying problems, resultant forces)."
ccmath,SRT,G.SRT.2,"Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles"
ccmath,SRT,G.SRT.3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
ccmath,SRT,G.SRT.4,"Prove theorems about triangles. Theorems include: a line parallel to one side of a triangle divides the other two proportionally, and conversely; the Pythagorean Theorem proved using triangle similarity."
ccmath,SRT,G.SRT.5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
ccmath,SRT,G.SRT.6,"Understand that by similarity, side ratios in right triangles are properties of the angles in the triangle, leading to definitions of trigonometric ratios for acute angles."
ccmath,SRT,G.SRT.7,Explain and use the relationship between the sine and cosine of complementary angles.
ccmath,SRT,G.SRT.8,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles in applied problems.★
ccmath,SRT,G.SRT.9,(+) Derive the formula A = 1/2 ab sin(C) for the area of a triangle by drawing an auxiliary line from a vertex perpendicular to the opposite side.
ccmath,SSE,A.SSE.1,Interpret expressions that represent a quantity in terms of its context.
ccmath,SSE,A.SSE.1.a,"Interpret parts of an expression, such as terms, factors, and coefficients."
ccmath,SSE,A.SSE.1.b,"Interpret complicated expressions by viewing one or more of their parts as a single entity. For example, interpret P(1+r)n as the product of P and a factor not depending on P."
ccmath,SSE,A.SSE.2,"Use the structure of an expression to identify ways to rewrite it. For example, see x4 – y4 as (x2)2 – (y2)2, thus recognizing it as a difference of squares that can be factored as (x2 – y2)(x2 + y2)."
ccmath,SSE,A.SSE.3,Choose and produce an equivalent form of an expression to reveal and explain properties of the quantity represented by the expression.★
ccmath,SSE,A.SSE.3.a,Factor a quadratic expression to reveal the zeros of the function it defines.
ccmath,SSE,A.SSE.3.b,Complete the square in a quadratic expression to reveal the maximum or minimum value of the function it defines.
ccmath,SSE,A.SSE.3.c,Use the properties of exponents to transform expressions for exponential functions. For example the expression 1.15t can be rewritten as (1.151/12)12t ≈ 1.01212t to reveal the approximate equivalent monthly interest rate if the annual rate is 15%.
ccmath,SSE,A.SSE.4,"Derive the formula for the sum of a finite geometric series (when the common ratio is not 1), and use the formula to solve problems. For example, calculate mortgage payments.★"
ccmath,TF,F.TF.1,Understand radian measure of an angle as the length of the arc on the unit circle subtended by the angle.
ccmath,TF,F.TF.2,"Explain how the unit circle in the coordinate plane enables the extension of trigonometric functions to all real numbers, interpreted as radian measures of angles traversed counterclockwise around the unit circle."
ccmath,TF,F.TF.3,"(+) Use special triangles to determine geometrically the values of sine, cosine, tangent for π/3, π/4 and π/6, and use the unit circle to express the values of sine, cosine, and tangent for π–x, π+x, and 2π–x in terms of their values for x, where x is any"
ccmath,TF,F.TF.4,(+) Use the unit circle to explain symmetry (odd and even) and periodicity of trigonometric functions.
ccmath,TF,F.TF.5,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline.★"
ccmath,TF,F.TF.6,(+) Understand that restricting a trigonometric function to a domain on which it is always increasing or always decreasing allows its inverse to be constructed.
ccmath,TF,F.TF.7,"(+) Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context.★"
ccmath,TF,F.TF.8,Prove the Pythagorean identity sin2(θ) + cos2(θ) = 1 and use it to calculate trigonometric ratios.
ccmath,TF,F.TF.9,"(+) Prove the addition and subtraction formulas for sine, cosine, and tangent and use them to solve problems."
ccmath,VM,N.VM.1,"(+) Recognize vector quantities as having both magnitude and direction. Represent vector quantities by directed line segments, and use appropriate symbols for vectors and their magnitudes (e.g., v, |v|, ||v||, v)."
ccmath,VM,N.VM.10,(+) Understand that the zero and identity matrices play a role in matrix addition and multiplication similar to the role of 0 and 1 in the real numbers. The determinant of a square matrix is nonzero if and only if the matrix has a multiplicative inverse.
ccmath,VM,N.VM.11,(+) Multiply a vector (regarded as a matrix with one column) by a matrix of suitable dimensions to produce another vector. Work with matrices as transformations of vectors.
ccmath,VM,N.VM.12,"(+) Work with 2 × 2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area."
ccmath,VM,N.VM.2,(+) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.
ccmath,VM,N.VM.3,(+) Solve problems involving velocity and other quantities that can be represented by vectors.
ccmath,VM,N.VM.4,(+) Add and subtract vectors.
ccmath,VM,N.VM.4.a,"Add vectors end-to-end, component-wise, and by the parallelogram rule. Understand that the magnitude of a sum of two vectors is typically not the sum of the magnitudes."
ccmath,VM,N.VM.4.b,"Given two vectors in magnitude and direction form, determine the magnitude and direction of their sum."
ccmath,VM,N.VM.4.c,"Understand vector subtraction v – w as v + (–w), where –w is the additive inverse of w, with the same magnitude as w and pointing in the opposite direction. Represent vector subtraction graphically by connecting the tips in the appropriate order, and perf"
ccmath,VM,N.VM.5,(+) Multiply a vector by a scalar.
ccmath,VM,N.VM.5.a,"Represent scalar multiplication graphically by scaling vectors and possibly reversing their direction; perform scalar multiplication component-wise, e.g., as c(vx, vy) = (cvx, cvy)."
ccmath,VM,N.VM.5.b,"Compute the magnitude of a scalar multiple cv using ||cv|| = |c|v. Compute the direction of cv knowing that when |c|v ≠ 0, the direction of cv is either along v (for c > 0) or against v (for c < 0)."
ccmath,VM,N.VM.6,"(+) Use matrices to represent and manipulate data, e.g., to represent payoffs or incidence relationships in a network."
ccmath,VM,N.VM.7,"(+) Multiply matrices by scalars to produce new matrices, e.g., as when all of the payoffs in a game are doubled."
ccmath,VM,N.VM.8,"(+) Add, subtract, and multiply matrices of appropriate dimensions."
ccmath,VM,N.VM.9,"(+) Understand that, unlike multiplication of numbers, matrix multiplication for square matrices is not a commutative operation, but still satisfies the associative and distributive properties."
